genes	logFC	AveExpr	t	P.Value	adj.P.Val
Il18	2.61303121563731	1.34159144002108	16.0319723697437	2.33284013183862e-10	2.5213767517864e-09
Hotair	6.05866153205479	-3.24636410500268	16.2373287978765	2.33325313652769e-10	2.5213767517864e-09
Zfp467	6.9264626584334	-1.46571053620798	16.272959065311	2.35450089013055e-10	2.54256582891743e-09
Ero1lb	2.07292504300533	2.71286582205574	15.9996206009828	2.35788698167741e-10	2.54445048189782e-09
Rbm20	3.56362454899042	0.242570016691647	16.0682765339706	2.35957311547735e-10	2.54449932557075e-09
Syce2	2.11305504338958	2.5087865145642	15.9855405350232	2.38632565097621e-10	2.56977443539501e-09
Tchh	6.73242833477925	-2.66976850590604	16.2377355287572	2.40110491948712e-10	2.58389548830581e-09
Ubc	1.4760631619778	4.98177810985356	15.9403541102523	2.45264603651722e-10	2.63387687591915e-09
Bmp6	7.93000505345856	-1.73769447119729	16.2532057587908	2.48332519648481e-10	2.66497742712041e-09
Clec7a	6.01209543695462	-3.35849896224625	16.1516599946876	2.49005822854507e-10	2.67035497579864e-09
Plxna4	10.5177488942329	-0.422460629143537	16.3470798888604	2.49307487539974e-10	2.67174236992563e-09
Gpm6a	12.0436707339359	2.09660766031942	16.3707055365712	2.53413137506016e-10	2.70825466802604e-09
Itgb8	2.30972101235845	3.40661218685016	15.8971619399072	2.57200327329298e-10	2.74494526902645e-09
H2afy2	1.68064154545619	3.18983612759107	15.8784372453414	2.58051829769886e-10	2.75213873744265e-09
March5	0.971394890526513	7.09451868902759	15.8423739590389	2.64852950947028e-10	2.81885704209716e-09
Fxyd3	6.17038271748024	-3.36079295329142	16.0714261327292	2.67121643198941e-10	2.84105303229491e-09
Itgb3	6.42295810614216	0.86609204095832	16.0686321488962	2.70671982202257e-10	2.87093736526019e-09
Slc9b2	5.23263625522859	-0.582685792290454	15.9787108543823	2.75193911199831e-10	2.91491255531133e-09
Dlx6	6.44671205573839	-3.14021886524298	16.0260373686638	2.8022254162326e-10	2.96210698906059e-09
Txndc11	1.02217304609755	6.07403015802095	15.7177864396663	2.92650805124052e-10	3.08087986086808e-09
Sfrp1	5.59628723555341	-3.60355150917427	15.9180093991806	2.93857114046898e-10	3.09041770591188e-09
Sec23a	1.0519189616951	6.48280320328615	15.7122736013314	2.93955382486621e-10	3.09041770591188e-09
Nsg1	7.33505331270475	-2.51360820469666	16.0077884593668	2.94704161382597e-10	3.09409440119156e-09
Nap1l3	6.50949825177327	-2.8489913213204	15.9353476596131	3.01930404496654e-10	3.16140093351088e-09
Srpx	5.94051369915135	-3.22981980394141	15.8720191313538	3.09716562685152e-10	3.23855343058574e-09
Tnfrsf11a	3.62547239879844	0.988327348294616	15.723546353805	3.11436993678788e-10	3.24996868168032e-09
1810019D21Rik	3.52463882028779	0.114654781848654	15.6570732825856	3.26988403640984e-10	3.40309340621527e-09
Sowahd	7.98887510272286	-1.12590156593717	15.9041666016266	3.27728813929741e-10	3.40851154769181e-09
Gm45187	6.24474922641508	-2.99605115145989	15.8067560361545	3.30767847123284e-10	3.43781300626057e-09
Sqstm1	0.881711771866049	8.14960594874706	15.5638109292359	3.31378643767372e-10	3.44185440649741e-09
Alg2	1.02490296508991	5.43945684975292	15.5622431393529	3.31812700619967e-10	3.44405592270002e-09
Selp	7.05023546281627	-1.88277828911425	15.811381177123	3.40811536540051e-10	3.53273027882793e-09
Slc38a7	1.14420082128174	4.651403581088	15.5057138226087	3.47439541873437e-10	3.59580378608179e-09
Got1	0.890856583324064	7.25813588807474	15.5050119539151	3.47592047161708e-10	3.59580378608179e-09
Plcb1	5.87072847322123	-3.39964868508943	15.702684218565	3.53642650205735e-10	3.65595771782689e-09
Tfeb	1.56200190390882	3.62038934758659	15.4808979868009	3.55100209979341e-10	3.66613778705036e-09
Fam118a	0.987933700806243	5.40668548586312	15.4529806781501	3.62656546920449e-10	3.73917225604748e-09
Rapgef5	5.65242077071285	-3.4186145383471	15.6559654937185	3.63539097719384e-10	3.74329401615836e-09
Sytl4	5.52571252768683	-3.7105853615565	15.6353831936542	3.67440579019952e-10	3.77594503569409e-09
Snrpn	6.25799059846754	-3.20374468246174	15.6580994283653	3.73009869237429e-10	3.83063843858597e-09
Kcnh2	3.27444815315455	1.17182210139516	15.4610486554836	3.78964128787018e-10	3.88840971177954e-09
Gm4810	7.60686118198823	-2.05374113274288	15.7052196936398	3.79136872651749e-10	3.88840971177954e-09
Col5a2	0.975110231550651	10.414789462853	15.3948536746755	3.80306726815296e-10	3.89360934181443e-09
Rcn3	1.2516668877943	5.88132002275361	15.3949251239745	3.80397120838902e-10	3.89360934181443e-09
Slfn2	5.5764917635382	-3.5695272362531	15.5831989853613	3.84231505738864e-10	3.92767169379866e-09
Pigyl	1.40491091862066	3.36310196911413	15.3751769254165	3.86796515839657e-10	3.95128693750037e-09
B3gnt9	1.41114883104591	3.32207096901971	15.3627670579106	3.90764962709768e-10	3.98480318590235e-09
Ppfibp2	7.03630612667307	-2.25607740294067	15.6405091994406	3.90848368205164e-10	3.98480318590235e-09
Ctla2a	5.31243523236189	-1.35273231668119	15.5430227815791	3.92005914467105e-10	3.99226381127875e-09
Ntng2	6.85487676241408	-3.14030530893517	15.5963905974575	4.02125017984372e-10	4.0917012164591e-09
Adgrg1	2.3747357570347	2.3764755093456	15.3426003773076	4.03488297524594e-10	4.10288067522222e-09
Mras	0.874798108989589	6.6620355496092	15.3197367497676	4.04485836625479e-10	4.11032887847398e-09
Wdr17	7.26835563523774	-1.83305098053403	15.6033356226839	4.06466023073549e-10	4.12774631290211e-09
Sar1b	0.95481903127535	5.3628539934965	15.3094659565377	4.07924290403639e-10	4.13984422204792e-09
Olr1	9.63975975795135	-0.103537605022379	15.6616091665379	4.19277756428338e-10	4.24950337838839e-09
Esyt3	6.3452968232161	0.000764307858015216	15.5144878108898	4.20708779077424e-10	4.26032854674808e-09
Cdh2	1.05896426022859	7.93599448869987	15.2715337444391	4.20895294616499e-10	4.26032854674808e-09
Zfp46	1.22788450324234	4.50562452444245	15.2656483120944	4.23032314828863e-10	4.27916640968766e-09
Fads6	7.9570429657145	-1.09722630656046	15.5543677597239	4.33806907152747e-10	4.38243889851313e-09
Hoxb3	7.61678496552686	-1.84139498719923	15.530634262106	4.3688918711103e-10	4.40783384810068e-09
A630001G21Rik	6.29728601939994	-2.87768521439631	15.462438028967	4.38049145437149e-10	4.40943364153816e-09
Xkr4	5.56792688440722	-3.53467322681443	15.3910284211218	4.49288695111887e-10	4.51530770907326e-09
Mest	4.11716285412673	0.51933504501567	15.2926116976927	4.53356756343297e-10	4.5502933466767e-09
A230057D06Rik	6.72051908073373	-2.98583238045504	15.4351066092731	4.56080872694009e-10	4.57467405748124e-09
Zfp951	6.84760011159543	-2.42333608228428	15.4123812682166	4.67081116634268e-10	4.67593729867502e-09
Hoxb5	6.69039994529085	-1.91438505122899	15.3886203390361	4.73205832464441e-10	4.73419538324263e-09
Dsp	10.6244166025511	0.619340712787813	15.5431545273699	4.7362574415168e-10	4.73534133756293e-09
Zfp979	4.62624159207013	-0.187428889733006	15.2563372431891	4.79345475868924e-10	4.7894396226156e-09
Dlx5	5.62977657776957	-3.55151177553917	15.3141805010891	4.80001234859707e-10	4.7929035086732e-09
Hmcn1	7.9851889423268	-2.45126865819196	15.4243986254307	4.82825583418867e-10	4.81800278125892e-09
Sh3d21	2.33259246865747	1.65229693695301	15.123125927407	4.83233032984539e-10	4.81896761575e-09
Triqk	3.11219055493582	0.808270428817932	15.1545515913225	4.84331811808019e-10	4.82682095482452e-09
Lrp11	2.37084574382683	1.09852410783192	15.1203837501998	4.84862655940817e-10	4.82900783922559e-09
Ppp1r9a	4.50599283944453	0.521126773650811	15.2288655855322	4.8739734588629e-10	4.84802478682405e-09
Slc35b1	0.892330808312239	6.2467546745914	15.0717134504572	4.9678178927037e-10	4.93187913330066e-09
Igsf8	0.983722989899897	5.95614565813305	15.0456714075825	5.07718537912905e-10	5.03079320601624e-09
Fgf18	6.69641910376425	0.34192159424471	15.2692435924416	5.22237948412138e-10	5.16805607276772e-09
Foxq1	3.5843633768626	0.251227221136853	15.0865401041056	5.23872485155685e-10	5.17762308942588e-09
Lyplal1	1.65873067376248	2.39725206893954	15.0104982430052	5.24234071380308e-10	5.17789665279901e-09
Lhx2	2.0921738849515	1.95044570754857	14.9995263513508	5.32640045761633e-10	5.25422976439291e-09
Adra1b	2.96249926449777	1.0804189282694	15.0284080962058	5.34690078344181e-10	5.27109920208723e-09
Snph	5.63635306400725	-3.56646834030312	15.1720480436819	5.40106569660797e-10	5.31099085334812e-09
Tnfrsf1b	1.1032809642924	6.05246908645664	14.9707376882953	5.40659410478034e-10	5.31305797102844e-09
Sema3d	10.603248686677	1.37258387130228	15.313433774574	5.71367354865007e-10	5.60417050720535e-09
Cacul1	0.997427694279303	7.02044573389691	14.8985118496021	5.74507159460664e-10	5.63140488100918e-09
Ficd	1.28724301573811	2.85887271644798	14.8925464119645	5.77625938909557e-10	5.65839888482028e-09
Ttc38	2.07757580851729	1.40260501855067	14.8989026558986	5.79504677977886e-10	5.67321909179487e-09
Ptpn3	1.4728342141991	3.52312559748385	14.8785787513636	5.84923723577648e-10	5.71544560902242e-09
Thsd4	3.5860769066714	0.436134124481511	14.9511404628403	5.86897218744493e-10	5.73111786591364e-09
Lcp1	7.03449118462821	-2.11333718780653	15.1437657689707	5.87561215182199e-10	5.73399104079947e-09
Atp6v0a4	7.45127139005601	-1.17612483570896	15.1526639147718	5.92699679423299e-10	5.7768660771949e-09
Arl14epl	6.45892699508116	-2.11791968139302	15.0959775643411	5.97104835128346e-10	5.81614615473321e-09
Serpinb8	4.73924637655263	-0.515816069595751	14.9918574879342	6.00989452032029e-10	5.85030975057168e-09
Plekhh1	1.56405086342186	3.50740325109895	14.8447101398133	6.02279183271113e-10	5.85918650877362e-09
Tmem141	2.72512716527665	0.516044947791284	14.866679629179	6.06971197523534e-10	5.89806334382384e-09
Krt36	6.23897837667003	-3.18510529251678	15.0648391195403	6.07036118961943e-10	5.89806334382384e-09
Sumo3	0.823027439376689	7.64907445521961	14.8263206297181	6.10639014524423e-10	5.92874963321842e-09
Zyx	0.969871273433213	9.49439964070305	14.825727324877	6.10959045197848e-10	5.92874963321842e-09
Fgf16	6.16545397903483	-3.40176361712773	15.0435019840674	6.15976987959397e-10	5.96997197017898e-09
Abcg2	1.03143802239941	6.20425999685183	14.8133630779704	6.1741009198788e-10	5.98012385787387e-09
Casp7	1.04217795911629	4.92861636348603	14.7889940082372	6.30312051543292e-10	6.09367143596124e-09
Zfp605	1.76798132639191	2.31840157979248	14.7879740102078	6.33251489892393e-10	6.11827467524071e-09
Pdgfd	6.13360372163999	-2.84360036568215	15.005738142823	6.34902468289859e-10	6.13040633609642e-09
Mcoln2	6.07419323090885	-3.11543666849589	15.0009467436333	6.35773924732109e-10	6.1350007783577e-09
Tcn2	3.71731451680844	-0.0149668120478513	14.8263952322668	6.5633992589644e-10	6.32165418066838e-09
Inpp5k	1.12450873258654	4.37255319711248	14.7356937481981	6.59584228124231e-10	6.34895879920698e-09
Klk10	6.89951906891536	-2.8481765496913	14.975770225394	6.72631194668248e-10	6.47052849610455e-09
Snapc5	1.67414845413174	2.59274121572718	14.7115714789682	6.75077995060942e-10	6.48597579524692e-09
Trub1	1.01099633105288	4.6381750785564	14.7058602449114	6.76520527992618e-10	6.48781931204795e-09
Sh3bp4	0.959654131756581	6.40362006953968	14.6998055700617	6.80013391567855e-10	6.51325982893312e-09
Slc35f2	7.53239965160566	-1.88190030551856	14.9842862170864	6.84440234627399e-10	6.54757231237944e-09
Lpar4	3.69133039161279	0.828201533255232	14.7372639892108	7.07123102681652e-10	6.75206770522437e-09
4833420G17Rik	1.11315452184679	4.53268790929545	14.6465816721396	7.11737988708573e-10	6.78360232999622e-09
Fgf13	5.43066971270866	-3.54769787247241	14.8294190765322	7.13223168912066e-10	6.79358211321831e-09
Gm14139	4.01079491938778	-1.06255871052033	14.7439514885438	7.14414886529251e-10	6.80075607452983e-09
Grik1	3.085700331083	-0.360420794288828	14.6848642445729	7.18854894574594e-10	6.83882383445904e-09
Zfand5	0.898815828530772	6.91268906720685	14.6300168297825	7.21839484329276e-10	6.86300728601722e-09
Col4a2	1.00116801227304	8.86217912783935	14.6171125349853	7.29891412028794e-10	6.9342491433626e-09
Nxph1	8.07268886599079	-1.66194992937396	14.9241251542126	7.34114838045291e-10	6.96001568897595e-09
Sec31a	0.810957353370679	8.50875264869645	14.6100776933197	7.34286816738548e-10	6.96001568897595e-09
Mturn	2.6214252130072	0.496099903472439	14.6333076433154	7.37660765214716e-10	6.98772479302664e-09
Creb5	1.76828732916724	3.61865661736021	14.6030208689179	7.4160805965304e-10	7.01654434474661e-09
Arhgap1	0.865529081966895	6.74087177081135	14.58433325906	7.5070871194655e-10	7.0939914662737e-09
Rasl10b	7.35369370076837	-0.857953251639914	14.8609079817315	7.54464850176476e-10	7.12514399006493e-09
Podn	4.0241727969688	-0.74945510274687	14.6788817815685	7.55763513614912e-10	7.13306439782498e-09
Egln3	3.01319578353852	1.88427751904417	14.5939446433737	7.7473530171123e-10	7.28993951676945e-09
Tubb3	1.24840470689512	4.75876512235377	14.5387354719714	7.81011060472118e-10	7.34230910092134e-09
Mapk4	4.78439531997059	-0.569141564832247	14.6782908400734	7.85886110933182e-10	7.38142696683274e-09
Sptan1	0.860442496454365	9.37435947173757	14.526706109671	7.8890476844845e-10	7.4008144248821e-09
Gli2	2.13865288001378	1.0400575178765	14.5220370554839	8.0041100866855e-10	7.49968188001402e-09
Lctl	3.85165329806081	-0.407195459166329	14.5984578640628	8.0275535698544e-10	7.51256929437128e-09
Nim1k	4.32303528912576	-0.843330196086658	14.6148127628068	8.10677499934515e-10	7.57756238184721e-09
Btc	2.18565536415833	3.29921962088875	14.4813373966299	8.29987644300894e-10	7.74207847641937e-09
Fam110c	3.66961889363042	-0.0490153509685335	14.5362752224099	8.39320756137449e-10	7.82172293595158e-09
Gm13241	5.5858137000927	-3.5772205588269	14.6402608308824	8.44404862924361e-10	7.86437610172256e-09
Actr3b	4.94559983785985	-0.828733054966997	14.5944643746138	8.513745329063e-10	7.91977497407198e-09
Map3k7cl	5.93299766154099	-3.03362066448983	14.6451453503652	8.54537302211638e-10	7.9444304228992e-09
Pax9	5.17446870850836	-3.72185247112997	14.5644966328907	8.83591645222514e-10	8.20470397752426e-09
Thsd1	4.80652978767657	-0.61792637197513	14.5351849269017	8.89805864689662e-10	8.25746232420263e-09
9330159F19Rik	5.9951633889837	-0.91585403322713	14.5978615221028	8.92498026929251e-10	8.27749216722004e-09
Gm42635	6.10048169588824	-3.24160796694152	14.5880289989822	9.04360634213986e-10	8.38249871772641e-09
Zfp799	1.49702996282191	2.69662984888573	14.3378863740465	9.3060337937397e-10	8.60516792125948e-09
Hoxa10	7.76064227850149	0.330690674800655	14.6219695649965	9.39175330701062e-10	8.67408686907764e-09
Zfp984	1.87992374886977	2.40537771373507	14.3244541615743	9.4549130750184e-10	8.71684524698635e-09
Dnajc12	1.88578024092384	2.21917137461637	14.3168717054587	9.51865647216926e-10	8.77039845002547e-09
Bmf	3.51922089660787	-0.112667963208829	14.365862571734	9.65986849342659e-10	8.88994544377247e-09
Arhgdig	5.18615572452062	-0.478245097948493	14.4610584899831	9.66861693954893e-10	8.89271903212250e-09
C1s1	3.00276434010582	0.529671488931304	14.3202091926092	9.81871840071224e-10	9.02007501420881e-09
Hic1	5.04726179067913	-1.55023186781157	14.4291575622303	9.87246395595347e-10	9.06407925192247e-09
Pkdcc	1.47589134897314	3.08592749725334	14.2530589362309	1.00218755981164e-09	9.19581212425982e-09
Wasf1	0.858646461598867	5.67078684335375	14.2424016049728	1.01037686190699e-09	9.25999645247734e-09
Stat3	0.946864689458738	6.11999872523044	14.2353856949768	1.01663475973206e-09	9.31184596524812e-09
Tek	4.7054490374908	-1.34440831782643	14.3740280106412	1.0182184026836e-09	9.32084579127189e-09
Slc8a1	5.54027636935094	-3.62018905451768	14.4186678714939	1.02045388815783e-09	9.33579849183683e-09
CT025616.2	6.74665908052394	-2.20981319782885	14.47350131409	1.02660859241756e-09	9.38656806758203e-09
Prdm6	5.58541239490324	-3.53104195760216	14.4124554092769	1.02818532679121e-09	9.39544482177448e-09
Necab2	5.62031088971216	-2.78739442783504	14.4008725635248	1.04032317993106e-09	9.49516865873511e-09
Nebl	8.10855098868901	-0.182036286908893	14.5156052283217	1.0420968198293e-09	9.50576199123120e-09
Gm27605	5.39338553397821	-3.47470735054477	14.3775855746371	1.05023361684406e-09	9.57435196731386e-09
Fignl2	4.42522252301899	-0.502027016152671	14.2719413330861	1.09762707174053e-09	9.9829343117187e-09
Gm13245	5.3481701154719	-3.72489681675979	14.3236752118189	1.09849388259406e-09	9.98496168662725e-09
Cables1	5.50528027510255	-1.65740136744368	14.3264860802427	1.10410041978717e-09	1.00300440595429e-08
6530402F18Rik	6.47828910777869	-2.81334628220464	14.3742162607739	1.1066889849605e-09	1.00476733546736e-08
Zfp125	5.39889294428189	-1.22147332094374	14.3160403291911	1.10857431604526e-09	1.00589010643147e-08
Gm20707	3.40912496005993	-0.293225078684903	14.1935342392485	1.11768910939012e-09	1.01297516185345e-08
Cxxc5	1.19183082324773	4.02907647804956	14.103662061054	1.1421070569331e-09	1.032691203024e-08
Gpr141	6.17571604674972	-3.00764152447204	14.3129196105618	1.15234098054943e-09	1.04073101836808e-08
Hoxd4	5.20558526501384	-3.84050001697199	14.2476673705975	1.16612149252711e-09	1.05195148252576e-08
Gne	1.07284277338882	4.61878478115709	14.0770796047132	1.16917320326156e-09	1.05409121296378e-08
Limch1	5.51276164958365	-2.65752739574567	14.2402662620206	1.19130909283538e-09	1.07342417795458e-08
Cdh23	3.40940499794157	-0.172765366741331	14.1108569683834	1.20245248905149e-09	1.08283569963539e-08
Rora	6.47478303498619	-2.82490378991345	14.2757404383104	1.20614989360438e-09	1.08553490424395e-08
Gap43	2.56607089505521	0.957054086001717	14.0623765391715	1.21187355936975e-09	1.0900535548229e-08
Ydjc	1.7193336157308	3.32977821840312	14.0262624318414	1.22716333612572e-09	1.10316648424936e-08
Il1rapl1	5.48226865079398	-3.55765294368321	14.1710043715972	1.26449767466509e-09	1.13213426333901e-08
Ccdc27	5.52771333500425	-3.68068945766065	14.1624968209909	1.27681061958927e-09	1.14118168749111e-08
Plcl2	5.59800109439153	-3.54381881472829	14.160530409441	1.28330769009866e-09	1.14582908583446e-08
Serpini1	2.00486839990614	2.15299393236565	13.9788932667164	1.28575288541128e-09	1.14719044845068e-08
Daglb	1.16887752152744	4.13691822683194	13.9677941450746	1.28876253495536e-09	1.14914173315671e-08
Pgap1	1.91099609013633	4.00799412606341	13.960209425148	1.30517117350356e-09	1.16117552424094e-08
Aldh1b1	5.60452414481905	-1.21405379151318	14.1409893408133	1.30609462289147e-09	1.16133080947121e-08
Wipf3	5.3757366090919	-3.82084468024876	14.1188627788727	1.31746225276302e-09	1.17009662964468e-08
Igf2bp3	1.41179383108032	3.89105463318884	13.9213922924615	1.34433764975323e-09	1.19259976743268e-08
Sp100	3.65033509077087	-0.0637683710044662	13.9876944265346	1.35748792967255e-09	1.20288944716755e-08
Emb	3.12345886740268	0.274268356896473	13.9513703607778	1.36787848588685e-09	1.21071299547074e-08
Tgfa	2.15003180213283	1.92026426974398	13.8871017754198	1.40026476191801e-09	1.23725958194089e-08
Pla2g6	1.03703034853369	4.87341651765958	13.8732322457518	1.40252231557961e-09	1.2385486074996e-08
Trf	7.0755353771493	-1.8004789853692	14.1082607469425	1.43334834362555e-09	1.26361186836847e-08
Spry4	2.13807014163398	2.21191473247153	13.8561201029911	1.439409852947e-09	1.26729664593736e-08
Tpm2	1.02949109269379	6.78266348117895	13.8439233255136	1.4399798092098e-09	1.26729664593736e-08
Psmb8	1.82948676283741	1.57182272972745	13.7937680071308	1.51377831784547e-09	1.3307347151264e-08
AC154767.3	2.50172117405768	0.972514170214947	13.8083406995595	1.51820880061187e-09	1.33311799949537e-08
Gm14418	7.59119700964458	-2.22279225819126	14.0641179441625	1.52038289047587e-09	1.33351682593944e-08
Eomes	4.64520437716951	-0.755192238802561	13.898992396434	1.54597172455245e-09	1.35442844817146e-08
Tdrp	7.94878524099081	-0.711299461853747	14.0533329234003	1.55496034976907e-09	1.36153416961429e-08
Rflnb	0.96126542952083	5.24760236699572	13.7252940002317	1.60288102284482e-09	1.40191066109727e-08
Hpse	1.56403022146874	2.79936340484442	13.7262722219471	1.60439493124476e-09	1.4024437541608e-08
Slc43a2	1.88017263302087	1.7682035257113	13.7287042782114	1.60685626588508e-09	1.40380395014535e-08
Elmod2	1.35049778875183	4.3880214604433	13.7126585394871	1.62236606637817e-09	1.4149623504683e-08
Zic3	5.32037899381324	-3.70769934446984	13.8799934224629	1.62648131453783e-09	1.41620675245462e-08
Kcnh7	6.29004827221689	-1.91424028081249	13.9299007995113	1.62653267951356e-09	1.41620675245462e-08
Zfp57	1.05338147888156	5.97305928991045	13.7040034635245	1.63422706470177e-09	1.42051340203645e-08
Smim3	1.0330261049022	4.81430882214322	13.6797704106269	1.67060553455299e-09	1.44888590740007e-08
Kcp	6.75702551794793	-1.78653796966262	13.9211339368371	1.67227505202694e-09	1.44952315437573e-08
Tnfsf11	6.4524490320678	-1.99110619318479	13.8941523352235	1.69149251819328e-09	1.46454352203368e-08
Lrtm2	5.14718737555582	-3.71937233437741	13.822829791904	1.69804888139325e-09	1.46858025676325e-08
Adam19	2.98785140164796	1.48210941266892	13.6825351385817	1.73334689543609e-09	1.49577130258918e-08
Fam131a	2.77949712477109	0.884920388590907	13.6642545001474	1.74754677942937e-09	1.50718620181375e-08
Lhpp	1.56586305697985	3.2743306092269	13.6278383247995	1.75476036932604e-09	1.51256637282595e-08
Vav3	1.76118223383993	2.4436324528511	13.623128465617	1.76588011280191e-09	1.52098463596788e-08
Sel1l3	5.52276745495298	-3.55740773448308	13.7993035679483	1.76648825006651e-09	1.52098463596788e-08
9330182L06Rik	5.91294190526946	-1.73103156505074	13.818142764395	1.76863727569019e-09	1.52198991310365e-08
Mxd4	1.11230447347688	4.17116850202183	13.606672677879	1.78586615727359e-09	1.53511233374953e-08
Arhgap26	2.44673640979928	0.999707594440131	13.6262064145866	1.78810264766691e-09	1.536183255256e-08
Cfh	8.55408376676691	-2.0597199753496	13.8735947175746	1.86423964538736e-09	1.60070676528359e-08
Unc5c	2.73781788166161	0.203206267186534	13.5792089786924	1.88575495531517e-09	1.61738949624294e-08
Stpg1	5.47483447110497	-3.395584390345	13.724110129664	1.88683541184842e-09	1.61742159931086e-08
Gpr137b-ps	1.44136700512423	2.97682350519197	13.5267845344025	1.92332127342719e-09	1.64692276679952e-08
Usp25	0.969522412573468	6.67200906745434	13.5256315386251	1.9233746892848e-09	1.64692276679952e-08
Stmn4	3.43916740243685	-0.832745518637332	13.5858219281301	1.93277581774017e-09	1.65314697218405e-08
Xk	1.82626142034502	2.11926864179157	13.5221036864495	1.93885723660042e-09	1.65743435325043e-08
Adamts10	1.11186104305654	4.68297834457445	13.4846318544706	1.99748853535835e-09	1.70379838931804e-08
Hoxb5os	5.75013119966777	-3.12272053376013	13.675194574715	1.99865501762005e-09	1.70385614943563e-08
Pabpc4l	5.74656646963443	-3.3425883589151	13.6686898107038	2.01021666643344e-09	1.71277087068041e-08
Wdr1	0.771402977265458	8.94931698850417	13.4736955260884	2.01749417612175e-09	1.71802757765623e-08
Stap2	3.25594638614268	-0.397528882752922	13.5183402325262	2.03864188261923e-09	1.73413163322965e-08
Ptpn7	4.02982304427407	0.0294621267000815	13.5431760990133	2.07008894299455e-09	1.75991607670046e-08
Prelid2	2.87330657151515	0.145843061772576	13.4623106749799	2.11109991682395e-09	1.79350205707104e-08
Slc40a1	4.43871960884187	0.391236192147805	13.5427720475817	2.11478175783585e-09	1.79496008312866e-08
Slc13a5	5.65624637698155	-2.37274411400747	13.6060637598738	2.11968586903989e-09	1.7981383354049e-08
Rcan2	3.67653614622793	0.0514799032441082	13.4967011057938	2.12231481842618e-09	1.79938413829058e-08
Gm7694	5.18431353354263	-1.04429798455463	13.5592113176017	2.16298221898123e-09	1.83005042059173e-08
Surf4	0.822531213611791	8.42500940685687	13.3924968288895	2.17474681288421e-09	1.83881127739343e-08
Kif26b	4.51896149752643	-0.614941093458609	13.5116704785078	2.18517513737902e-09	1.84662184497746e-08
1010001N08Rik	5.43142141345012	-0.442190059345835	13.5454302305113	2.21711532370701e-09	1.87152510666561e-08
Acot2	1.62035602193477	2.07126670948379	13.3674823233539	2.23105993187704e-09	1.88129670275243e-08
Ftl1-ps1	6.31051595503846	-2.6748381764649	13.5779528867437	2.24069532152813e-09	1.88839469298569e-08
Hsdl2	1.13747423840992	4.53780479096013	13.3491717852249	2.26429238467696e-09	1.90620966390801e-08
Tcea3	6.58051356038935	-2.2521326760099	13.5732190959617	2.27673111210773e-09	1.91460245962335e-08
Ctsf	4.61587870441184	-0.541758692578545	13.4534461578961	2.31731611293079e-09	1.94662085391212e-08
Mpzl2	8.35097298475549	-1.26727947682774	13.6215295455223	2.32816748366143e-09	1.95467748614715e-08
Pltp	1.19106237799094	3.36140353293445	13.3133244043684	2.3412769730289e-09	1.96462023921857e-08
Coro6	3.43937590316941	-0.624479292109171	13.3740820675044	2.34986394122012e-09	1.97075933674961e-08
Zfp518a	1.29120776486288	4.5900291665565	13.3067097584604	2.356291395003e-09	1.97426133489351e-08
Ros1	5.26653357024256	-3.63863918431822	13.4705677168035	2.35658588436698e-09	1.97426133489351e-08
C3	1.63332817105081	2.10361317388805	13.3036970714847	2.36774905073183e-09	1.98254236121482e-08
Ghdc	1.21163653159891	3.61756476132157	13.28354289067	2.4072981148246e-09	2.01131313936342e-08
Ar	5.25137233527484	-3.83864985578962	13.4451678894031	2.41081416746688e-09	2.01316614404464e-08
Ccdc88c	1.463534598817	2.61214066201199	13.2807139355985	2.41591292454653e-09	2.01633809047056e-08
Srcin1	5.78292501206672	-0.995282354886954	13.4685406409066	2.41998725549231e-09	2.01865209095854e-08
Nat2	2.9076750013709	0.890793225641022	13.3151658894674	2.42336020533135e-09	2.0203788550577e-08
Stx11	1.60057248447754	3.08199559663405	13.2396426340863	2.51299777151405e-09	2.09286017416049e-08
Col15a1	5.85810030734811	-3.57707789982035	13.4189719429324	2.54248749646894e-09	2.11514772573733e-08
Nol4l	1.8850541874134	2.11695964668305	13.2240022142723	2.55920321236241e-09	2.12572742788327e-08
Ttpa	6.09708603586636	-2.31836757526803	13.4235890660325	2.55931715216229e-09	2.12572742788327e-08
Sox6	6.89572101635477	-1.38243217960886	13.4593460501928	2.56190514651251e-09	2.12673785369216e-08
Piezo2	6.34401311922975	-3.04264710899989	13.4330840617278	2.56474742651138e-09	2.1279581777909e-08
Chmp4c	1.29922710849718	3.99068555487561	13.2056980119286	2.58976516603119e-09	2.144349750093e-08
Kcnd2	5.31778975453277	-3.79595643804791	13.371394819602	2.59003487581362e-09	2.144349750093e-08
Emx2os	2.39668359049316	1.01098392492109	13.2099218304354	2.62478120061361e-09	2.16964190180785e-08
Scamp5	1.16554075723005	4.24346537028658	13.1756623207355	2.66306803330911e-09	2.20011699480684e-08
Frmd5	2.28872370170637	0.887551272389801	13.1845979986739	2.67949059981213e-09	2.21132840507114e-08
Cd55	6.89195971025805	-2.78979559440565	13.4097436220323	2.6819957150842e-09	2.21221848690482e-08
Epha1	2.40264916120933	1.41482980873258	13.1758163958924	2.71074241473748e-09	2.23355380580946e-08
Gpr88	5.50347732251157	-2.61165972134465	13.3273985156206	2.72273607281513e-09	2.24224473080957e-08
Myc	0.985782442426449	7.75898427403977	13.1223872977514	2.7996510263898e-09	2.30191879460374e-08
