genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Arhgdib	1.88784457225965	6.12987891958909	49.9556458711243	9.42366392925552e-19	1.2720321534852e-16	33.326663032632
Sv2a	4.8575997145418	3.25203235943961	49.4979424248298	1.08819222584405e-18	1.41990948935551e-16	32.7691037704322
Tspan7	5.04701462757472	3.03255916085062	49.1089715362884	1.23100101119469e-18	1.53063174823892e-16	32.5643848111298
Stbd1	3.91294295102158	3.77560569177489	48.5708549237653	1.46231246427126e-18	1.77495260198135e-16	32.8835755136568
Rnd3	1.75447328067307	6.51177279674139	48.2481217290791	1.6228700323576e-18	1.95468453589657e-16	32.7461928214047
Pfkfb3	3.72832304639135	3.98580548155762	47.468446432742	2.09329375376922e-18	2.44602937287451e-16	32.5642575873604
Daam2	8.27097924983419	2.92930127221235	47.4185388674096	2.12797852208122e-18	2.46813982953687e-16	30.2458176111203
Fbln5	3.59700408619079	4.43069537823618	47.0747500231835	2.38414861781295e-18	2.72489044216899e-16	32.474627627781
Zfp518b	2.61352811144557	5.78885713678505	47.0161987466175	2.43095201806898e-18	2.7582497607916e-16	32.387850585826
Smad6	3.46711742747946	3.81134293367498	46.4873192902248	2.90077465700438e-18	3.17114296658776e-16	32.2343388132782
Gata4	4.02440084652269	3.64622638901428	46.430342256608	2.95687107626653e-18	3.17114296658776e-16	32.1599533714878
Cdc42bpg	2.87233178428275	4.19459050500091	45.8410391613789	3.60963654519972e-18	3.72534530753758e-16	32.0618236988626
Eya4	3.61936054632719	4.66731885299587	45.8355617104035	3.61637812457346e-18	3.72534530753758e-16	32.0596110992024
Vldlr	5.26624943693517	3.59342084843944	45.6405441244307	3.86534263785724e-18	3.8797137835621e-16	31.6946832746239
Scrn1	3.21325935962511	3.35390728104118	45.5764524978062	3.95109163531774e-18	3.94052183603855e-16	31.8879945896039
Sulf1	6.65117956774467	3.30878669289564	45.0348733046448	4.76178985549175e-18	4.62059567259104e-16	31.0858567121919
Igf2bp1	1.6815248079159	5.9659567936365	44.68408009462	5.38002651403874e-18	5.10548213071628e-16	31.5372506811746
Mgat3	2.79632287122993	4.67231002925786	44.4771806294866	5.78422291875703e-18	5.36269209740494e-16	31.5716731823192
2010111I01Rik	1.83075245814066	6.26586037922588	44.4245271035183	5.8921581804679e-18	5.39528729764716e-16	31.4259876773473
Nod1	2.06691422676972	5.65456235196342	44.1787940087772	6.42497954782088e-18	5.74870455770167e-16	31.3860539222963
Boc	3.34182181197203	3.69057797855912	44.1463834111717	6.49899143164929e-18	5.76031232010764e-16	31.4527294807738
Cobl	4.63695726624653	2.7734762490584	44.1409317652437	6.51152944602792e-18	5.76031232010764e-16	30.9713932418319
Enah	2.27655221376976	5.83592142955866	44.0401401681241	6.74802832721072e-18	5.90282835460701e-16	31.3245399297968
Tgfb2	3.2755246315885	4.41831936584729	43.7333389147957	7.52583755986419e-18	6.51047317747809e-16	31.3257087069081
Zbtb7c	2.73506477279567	3.80350939232416	43.6313384573544	7.80510644087674e-18	6.69445081837367e-16	31.290493749997
Stx3	1.92949221582147	5.23490948677688	43.5040083804421	8.16927576914181e-18	6.86039935981367e-16	31.1658601756523
Epha4	4.40936774264086	2.86906105030074	43.1636168304116	9.23440733836575e-18	7.41499231303236e-16	30.7736710554953
Cacna2d1	3.88986207781233	3.46152099434218	43.0478301288621	9.62960058362227e-18	7.69287173154885e-16	31.0099725028995
Antxr1	4.64803925768011	4.10077671651606	43.7115959177624	1.01058468050387e-17	7.95162559162289e-16	31.0015254663331
Cpne8	5.45722545157188	3.09326611118339	42.8164834389369	1.04740794076626e-17	8.20015676825907e-16	30.6081542887033
Sh3bp5	1.5558763854817	6.3009981920068	42.7619795427814	1.06842755718142e-17	8.2808681133108e-16	30.8030287662487
Gpr39	2.35573193892379	4.51812072683715	42.6893947114786	1.09711902091841e-17	8.42092628899045e-16	30.9273577137348
Atp1b1	3.18261534555626	4.48605415094057	42.5554607516135	1.15223277864189e-17	8.68006809106442e-16	30.8912541395922
Tgfb3	1.70646807082259	5.89420602691108	42.5785349433773	1.14253177712334e-17	8.68006809106442e-16	30.763066049522
Smarca2	5.95280118418689	3.26632469982033	42.4896490643907	1.18038590223935e-17	8.76403989233766e-16	30.2952364028645
Ilvbl	2.13621931943694	5.28665519920634	42.2270642249899	1.30020952048379e-17	9.49976078624733e-16	30.6893159348393
Krt18	2.93206118805574	4.4670011711416	42.1604632027583	1.33261342587289e-17	9.66021343625823e-16	30.7458725979386
Efemp1	1.40712361224407	7.52876505353744	42.0769187647681	1.37447962050963e-17	9.91778889305978e-16	30.4815680738899
Mical2	1.88832711691381	8.15184145794797	41.8785249498792	1.47960517473674e-17	1.06273659752421e-15	30.3857348418159
Pdzrn3	3.10961044689461	3.71999334502852	41.8276734813487	1.50790466279029e-17	1.07811740684796e-15	30.6288397560753
Arnt2	4.81503093597336	2.91637405088672	41.7003831294585	1.58129664972003e-17	1.11031134265992e-15	30.2290577741932
Kdm5b	1.95414466518572	4.78916225425167	41.6138786357307	1.63333392200446e-17	1.14172957815829e-15	30.4900650336313
Ralgps2	2.17652078049501	4.72285285778641	41.5964956954029	1.64400869902391e-17	1.14408392041406e-15	30.4915232038987
Gulp1	2.63685097705752	4.71277150236465	41.4790724710615	1.71808882682345e-17	1.19034667479653e-15	30.4598140280076
F11r	1.57577657217423	6.79264991567141	41.3830915083386	1.78127655997498e-17	1.22868847471754e-15	30.2453666877452
Krt14	10.9777085215731	3.49160720976304	41.1888128290277	1.91686346185957e-17	1.31641438972795e-15	28.0125009599504
Card19	2.22906236247616	5.52958395711394	41.0952962646093	1.98600199220459e-17	1.35730488198122e-15	30.2327075379609
Fam129a	6.4399797157669	2.94042563434415	40.9913055736122	2.06600893042451e-17	1.38839346920974e-15	29.4470969712476
Fstl1	1.56996672195008	8.62420739334484	40.7949560410394	2.22656573955351e-17	1.47103655484932e-15	29.9433232897035
Plscr2	2.27921722755299	4.6711645429633	40.7156468489611	2.29513275002077e-17	1.49738285832605e-15	30.155900648157
Creb3l2	2.12433956097235	6.46477490572365	40.6836203915831	2.32345442720368e-17	1.50957051540063e-15	30.002759876777
Rab3b	5.58195242373014	3.00722342209215	40.6235785903377	2.37755663604048e-17	1.53200748177456e-15	29.7540433759025
Adgrg2	7.37341712043511	2.76061030050144	40.4557209557855	2.53603744932121e-17	1.60766293042394e-15	28.8674557473259
Kcnab1	2.06643381577431	4.76350037372328	40.1434166971538	2.8615533335327e-17	1.79944586732751e-15	29.9138528060442
St6gal1	4.14650901856145	3.12088913832382	40.1045128421089	2.90511364484511e-17	1.81953077803939e-15	29.8502017535514
Mid1	3.19555789685614	3.48980398628501	40.0113599820965	3.01230633009661e-17	1.85695639829342e-15	29.9339972430861
Amotl2	1.17961430322749	8.53557271185561	40.0167241743728	3.0060209536978e-17	1.85695639829342e-15	29.6305578313127
Wisp1	1.82476672426084	7.55609845829943	39.9309875827779	3.1081724685176e-17	1.9010845512519e-15	29.6313377605352
Ror1	5.59303648605518	2.19420638842937	39.8254667631511	3.23898731500408e-17	1.96424521196537e-15	28.9681081498249
Celsr1	6.22346468988191	2.76725303866007	39.7261332290583	3.36748879823648e-17	2.02023523382325e-15	29.1878560569322
Anxa1	1.36669134155742	9.62307565520177	39.6304409908793	3.49641468182709e-17	2.08844279269056e-15	29.4415270972397
Col4a1	1.3720586186645	9.65654833367507	39.5657220635523	3.58657806546516e-17	2.12722118746414e-15	29.4141953044218
Bhlhb9	1.96997813352777	4.61263519255204	39.3452678538841	3.91272163330767e-17	2.30321035091472e-15	29.6076742630003
Jak2	2.01494199868807	6.46541325047509	38.8667533979334	4.73417303012626e-17	2.65690613998985e-15	29.2546244744955
Ctgf	1.53666870804729	8.00218281983448	38.8535422475566	4.75930254598769e-17	2.66146997375269e-15	29.1692658985854
Gm2a	1.5112854296217	5.54163994039088	38.564273516045	5.34661506083507e-17	2.90685064661651e-15	29.1834310002227
Flrt3	4.59864312570516	4.25528143006913	43.4181883057012	5.44338047121768e-17	2.94921977226043e-15	29.3941041233075
P2rx7	4.78663032389047	2.75611298180635	38.431037201891	5.64261721753195e-17	3.04662415145225e-15	28.9988900125678
Tagln	2.47146432699613	4.7440031219301	38.0811673593597	6.50597596414247e-17	3.46140790466572e-15	29.0883264445713
Nxn	1.65409556174747	6.59969444530949	38.0753879354483	6.5213650011265e-17	3.46140790466572e-15	28.902380408591
Fam43a	5.53324102604416	2.14575876866352	38.0060242713288	6.7091106150737e-17	3.54902885171703e-15	28.3301240373843
Pmp22	1.82165919182192	4.46239095209258	37.8672039960856	7.10232739331569e-17	3.73182021223279e-15	29.0134206835439
Tcaf2	3.37495734639591	2.8420051047229	37.6413665287318	7.79528556036924e-17	4.01508491132439e-15	28.9273440282029
Scarb2	1.9932181910394	6.86341587406501	38.2653645387635	7.77052437468754e-17	4.01508491132439e-15	28.7324947159524
Baiap2l1	7.87659389595217	2.12079168232107	37.5557620953846	8.07643651678307e-17	4.14625714687834e-15	26.9747539767245
Dab2	1.22429669289426	8.09969714606566	37.2878720002068	9.02811348443653e-17	4.49003598879425e-15	28.4942726163602
Cyp2s1	7.61408004009265	2.77989791704738	37.2866189748654	9.03283520545528e-17	4.49003598879425e-15	27.7331152254097
Tmsb4x	1.37408599768689	9.19518923485454	37.0126320410748	1.01311133817546e-16	4.94183717543654e-15	28.3389136835423
Tom1l1	2.44801421209103	3.67766517722489	36.8597121079318	1.08050716517578e-16	5.18974883200074e-15	28.6574473506252
Hs3st1	3.41182218577826	3.01162725783767	36.868821682827	1.07636172895033e-16	5.18974883200074e-15	28.6387249205083
Sh3tc2	5.21600706156225	2.73471640256813	36.7272976537964	1.14271876367002e-16	5.43850772083441e-15	28.3591049139214
Anxa8	1.70215169679428	6.07296704115056	36.6415042248561	1.18505121533985e-16	5.54983886425965e-15	28.3157316321958
Col6a2	1.43831453146903	7.75565226504646	36.5376915407887	1.23851521413128e-16	5.70771983877954e-15	28.1737981567775
Aldh1a1	12.0565029396868	2.93995417886652	36.4409455019418	1.29065165522535e-16	5.89184362026779e-15	24.832063332091
Rbm28	1.15161897277158	7.87105527815489	36.4280125212997	1.29779608727274e-16	5.90723579491761e-15	28.120458867356
Nfia	3.99932798976387	2.2141677830813	36.4112025403206	1.30714513675237e-16	5.93254450761407e-15	28.2044205572705
Slc4a8	2.49005782193134	3.21014680738952	36.2042729682384	1.42828170150221e-16	6.38972425203476e-15	28.3881311082502
Add3	1.96189013523775	6.53682850572662	36.3212638937845	1.76200210341242e-16	7.71274890739191e-15	27.8975620067071
Lrp2	8.79836213844935	2.93907846657373	35.7167335663039	1.76342068517455e-16	7.71274890739191e-15	26.6337061053439
1190002N15Rik	2.20960130037836	6.00645740391049	37.7113196589539	1.77387025967406e-16	7.73684137213828e-15	27.9787163917373
Nfe2l3	4.25358800221032	2.54937766967759	35.6033095660259	1.85279704960354e-16	8.05863783408119e-15	27.9645152463247
Cdc42ep1	1.46966261664267	7.4130221455861	35.5439807988324	1.90145396542448e-16	8.24735905557245e-15	27.7391475363314
Sort1	4.01159362273341	3.43704552193077	35.5005823564402	1.93790526628985e-16	8.36508043255718e-15	28.075539216498
Bcar3	2.24528115340773	3.73132049748263	35.4634597690738	1.96967479602375e-16	8.47284833959888e-15	28.0430701124122
Lurap1l	1.54494375758303	5.12027038786145	35.4433038765029	1.98715567937958e-16	8.52462565143165e-15	27.8615063801446
Fgfr3	4.44706304537107	2.42159578630452	35.4269938416483	2.00142180307389e-16	8.56236682856039e-15	27.8011342694087
Lgals9	1.82784235302681	5.77049141013199	35.3173234720166	2.10022090400282e-16	8.91199428587428e-15	27.745984044831
Bcam	2.28492594331504	3.75248248032856	35.2767155602206	2.13810746149051e-16	9.04823963027524e-15	27.9525156254544
Pisd-ps1	2.00383211722228	5.42526711576537	35.0809893178119	2.33118507616329e-16	9.75981174400127e-15	27.6827256761749
Edn2	5.84654890438083	2.30502702381831	35.0653215696523	2.34742225888698e-16	9.80158339457395e-15	27.0294250616136
Pdpn	1.38989479425161	6.30974221728241	34.9367647107991	2.48527951542932e-16	1.0240659645419e-14	27.5236259085784
Gfpt2	6.3825084317493	1.55235914495752	34.9385506842496	2.48330646628665e-16	1.0240659645419e-14	26.3604322093665
Pard6b	1.42531452661649	5.57169516605393	34.8516775471009	2.58123707610702e-16	1.05803691459905e-14	27.5386832851316
Ildr2	3.79058521916742	5.0346611771929	45.0491402212669	2.7224273797984e-16	1.10434631898662e-14	27.8576652273161
Cacna1g	4.1270304915044	2.63791674951253	34.73695989884	2.71689046373518e-16	1.10434631898662e-14	27.6495852521402
Wnt11	4.31124711217905	2.29732274449182	34.5208825240306	2.99340706059001e-16	1.20800947821439e-14	27.3993927635494
Tuft1	1.51086727288209	5.43026438405883	34.4946013132535	3.02902666835108e-16	1.21924163426841e-14	27.3955226437072
Cemip	6.51109519579292	2.19731666363179	34.3904328777949	3.17470254602006e-16	1.27134251830133e-14	26.652744749633
Vdr	2.55385779098679	3.32552704624419	34.3720696678854	3.20114589134327e-16	1.27866179506768e-14	27.5804800522635
Timp3	3.59780054329794	7.63127558635523	56.1512561383503	3.22914034876829e-16	1.28329643606634e-14	27.7358821508494
Ddr1	1.37741365057292	7.55031500820504	34.3120344346049	3.28924385247316e-16	1.30387291751961e-14	27.1596827955672
Crb2	12.5939796338872	-0.140501164143253	34.2766293613373	3.34240348756509e-16	1.32159984364379e-14	22.1140801219561
Hr	3.44258638275672	2.9091158529715	34.2666712651979	3.35751924400948e-16	1.32423265296475e-14	27.5082100258379
Epdr1	1.42657771509391	5.3639141140762	34.1998933810058	3.46077980363444e-16	1.35811754800271e-14	27.2570123502268
Creg1	2.76131898624828	3.42157305036296	34.0571817558378	3.6929443901659e-16	1.43484176826843e-14	27.4337687781412
Tle4	1.82665413671417	4.62928797725926	34.0278701534343	3.74264632242787e-16	1.45055336922217e-14	27.2754054811288
P3h2	3.79095657907753	2.39722683583805	33.9602651233606	3.86001108986427e-16	1.48501360307358e-14	27.2824708881852
Spry1	2.3497761531733	3.02406285887046	33.881271392995	4.00212194019283e-16	1.52470134646081e-14	27.3577898459428
Mat2b	1.31725027618414	5.97659477327387	33.8685709814531	4.02548428400573e-16	1.52987943978063e-14	27.041705911384
Dlc1	1.52959235063858	6.66022439778306	33.7825205237787	4.18764159203281e-16	1.58381864850362e-14	26.9567142840528
Gak	1.16089319606759	6.70275755133664	33.7447153567546	4.26106542507514e-16	1.60770511869462e-14	26.9288435431388
Akr1c14	6.4058830267655	1.54655923902561	33.6653789332201	4.4196352190526e-16	1.6635251985559e-14	25.8138431094944
Fkbp10	1.27335198404546	8.07736511506588	33.6357648628155	4.48042208321687e-16	1.6823608867868e-14	26.8137213453318
Slc39a8	3.19702767833249	3.10669315271617	33.5447402589713	4.67288978632031e-16	1.74209781605246e-14	27.2036479526783
Klf4	1.26212857826107	6.22900964572871	33.4508935840099	4.88055363941508e-16	1.79811079731674e-14	26.8238061566673
Tbx18	1.95003944751094	4.893546936942	33.3561299294943	5.10022785526706e-16	1.85288556282533e-14	26.9235617376107
Pkhd1l1	12.4128771719289	3.62519736821343	34.5290841429351	5.09691794848323e-16	1.85288556282533e-14	24.6249691950211
Zic1	11.7629389488932	-0.491101867272944	33.3257990612029	5.17273967008387e-16	1.87054867792548e-14	21.940145754318
Fhl1	1.0614217538705	8.38561377408034	33.2890325609579	5.26210905716962e-16	1.89848165016502e-14	26.6330898563465
Grem1	2.64982233004868	3.44086747734022	33.1562315317256	5.59882886898109e-16	2.01069867959876e-14	27.0176162155273
Mirt1	2.70261238819386	2.77457099248004	33.1385831439171	5.64527229122002e-16	2.0227385248495e-14	27.0138216223432
Fzd7	1.76010871451176	5.06802698419471	33.041132864461	5.90920273364039e-16	2.11247252062423e-14	26.7419448378063
Mir99ahg	4.3497320028834	2.2649672237706	32.8945310829644	6.33124704792236e-16	2.23276275397226e-14	26.6817493784827
Cystm1	2.02270978866583	4.78503565913006	32.8496123278214	6.4668847044089e-16	2.2552000156266e-14	26.6909486992402
Steap1	1.51782632770958	4.86792425696207	32.8545860640622	6.45171500462695e-16	2.2552000156266e-14	26.6686899701914
Car12	4.64397617994364	1.98208666006878	32.8496777204917	6.46668501361736e-16	2.2552000156266e-14	26.5168426359316
Fndc3c1	10.9766930741172	-0.935430020263537	32.7943467188094	6.63801648428843e-16	2.30973471357752e-14	21.8531645477607
Slc7a2	3.94091583143097	3.70620513380941	35.7341484445788	6.66403014751726e-16	2.31364487915355e-14	26.8958844585005
Ankrd1	1.40747554300776	8.4760584483354	32.7657449428239	6.72846683121367e-16	2.33084808945008e-14	26.3729993097137
Olfml2b	1.29598322418911	5.40617184058037	32.6556899408776	7.0889113054018e-16	2.43952029054904e-14	26.4995105391868
AI506816	1.11904780766123	7.80458638263353	32.5042688300506	7.61873962674845e-16	2.5990027249592e-14	26.264521017073
Ephb2	4.4704112394977	2.4193087819387	32.4702154052596	7.74359433488829e-16	2.63585217599306e-14	26.5241367847196
Gcnt1	1.76173029827232	6.86112403305733	33.502107938901	8.15499557127239e-16	2.75195949687463e-14	26.2895865673946
Rnf150	2.96999533862964	3.69572441701678	32.237736553418	8.65625231529258e-16	2.90857508053329e-14	26.5616302758071
Ahr	2.01233573538843	5.42170082732454	32.7117200048418	8.8198104702448e-16	2.9508673577584e-14	26.307825865026
Akap5	5.32659069952257	2.01150409771597	32.1394407732744	9.07592573099031e-16	3.01721539481627e-14	26.0462735409457
Stxbp2	1.44892507078935	4.89474226502185	32.1016544021199	9.24296193913667e-16	3.05975260133197e-14	26.2875152643758
Sulf2	7.88106362792568	1.72480978944624	32.078990891939	9.34471172185979e-16	3.08041044507117e-14	24.9204759221281
Sema4f	5.78174841856393	1.40093913427318	32.0448429239225	9.50027610754629e-16	3.11856023672872e-14	25.5538149320703
Enpp4	1.94827450228725	4.99182839213469	31.9050906917469	1.01662005434397e-15	3.29694636213236e-14	26.1947180622118
Slc2a3	7.15959099175058	2.12901341506713	31.9043131354278	1.01700414670451e-15	3.29694636213236e-14	25.4787225689197
Xist	11.2385357563168	2.60299206130536	31.7112894864466	1.11729546237567e-15	3.56305750506685e-14	23.5939195608709
Tnfrsf21	6.75623562122617	1.44164810604452	31.6233580649046	1.16642041349448e-15	3.68965875444376e-14	25.0337189301035
Papss2	6.44275323630407	2.01890846719859	31.5934274280525	1.18366128504633e-15	3.73664685509182e-14	25.5131643285176
Fam131b	1.84279748773332	4.38270969322032	31.4710474673265	1.25702423575753e-15	3.92863981706415e-14	26.05248127644
Igsf9	1.87018737780639	4.56785926858145	31.4731074043719	1.25575015374271e-15	3.92863981706415e-14	26.0269174034903
Rasl11a	4.44396018138613	1.49926723087383	31.471682901261	1.25663107004183e-15	3.92863981706415e-14	25.726873248188
Col11a1	2.54226018747301	4.24480885042103	31.4108301790506	1.2948825667242e-15	4.03086903176292e-14	26.0766616548839
Snx10	1.27667719074067	5.80714869568583	31.2736756202591	1.38570792929575e-15	4.2965177736461e-14	25.7609274269109
Nhsl1	1.77443804984095	5.53353549347654	31.2694364407263	1.38862081296498e-15	4.29704045245171e-14	25.796962013181
Wrb	1.33202243345704	5.73350984913032	31.2394582154211	1.40940648391593e-15	4.35275872291037e-14	25.7502973434034
Loxl2	1.17527911735622	6.67710631551628	31.2290089226591	1.41672908930169e-15	4.36676064572557e-14	25.6670292393837
Col5a2	1.18800817699185	10.4147529775564	31.1565839413253	1.46860720439955e-15	4.50891207970354e-14	25.4889905279394
Ank2	1.61443011901651	5.10531816580756	31.1081104364082	1.50445400674041e-15	4.60992971380455e-14	25.7578511955703
Ptpn13	2.55698430048364	3.48395889773845	31.0358061505024	1.55966217844714e-15	4.76935493610765e-14	25.9719201271024
Sema3c	2.66361554509232	7.41149190689968	43.8639763955739	1.65871345230702e-15	5.00388802451405e-14	25.9158759545436
Ehd3	8.61758558340744	0.903748243920833	30.9137330850585	1.65781464842502e-15	5.00388802451405e-14	22.886378982707
Serpinb9	1.37208596399921	5.21013130945052	30.834031023377	1.72542585012497e-15	5.17561646767372e-14	25.6008031664776
Slit3	8.4891598955092	2.20789535645483	30.8266963580725	1.73179342977243e-15	5.18478423009116e-14	24.5525441857993
Sparc	1.01144042592435	10.5885600353768	30.7188558388692	1.82835369551604e-15	5.41178868892063e-14	25.2528354880294
Rab27b	2.21286929411689	3.9133408961388	30.6470466434473	1.89581378635305e-15	5.56935314572535e-14	25.7135913700116
Sox12	1.32556078694715	5.77748251143658	30.544765334201	1.99650429431806e-15	5.8256180901049e-14	25.3750093164107
Selenop	4.86593732914367	2.13489623368163	30.4877113535433	2.05512662068322e-15	5.95910604197367e-14	25.525312965984
Palm3	3.09614759548188	3.04915305292992	30.2644394215797	2.30272889551989e-15	6.59161408520119e-14	25.6097324070155
Adamts20	9.88929995596974	-1.52337854588123	30.2589492519861	2.30920283538477e-15	6.59526396003186e-14	21.3028825714629
Adamts5	3.40808824246234	6.42611812419687	47.7566442917603	2.33359698096727e-15	6.63148122104999e-14	25.7354374897027
Dlx4	6.0301624801198	1.24153031014327	30.1852676784707	2.39798376231307e-15	6.76539948072768e-14	24.4553331349704
Trib1	1.28246567058993	5.61855592818994	30.1573510653241	2.43256252964598e-15	6.85055109517928e-14	25.1904499459877
Slco2a1	1.36557427217476	6.12937471929615	30.1374637970087	2.45751873390623e-15	6.90840724156262e-14	25.1394764682902
Zfp704	4.32588650064893	2.57476073588583	30.1317772055681	2.464704655093e-15	6.91619094792943e-14	25.4898682096316
Sh3glb2	1.38948346921685	6.3384616250462	30.1003247349354	2.50485523256562e-15	7.01628322567309e-14	25.0953734343458
Ugp2	1.18296762902125	6.36741162452941	30.0825981041852	2.52778984235801e-15	7.05528223736929e-14	25.0831325599664
