genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Abcc4	0.369614317246521	5.02313199136683	6.35269623303671	1.04022151197056e-05	2.32152058643601e-05	1.92954295116248
Gm4924	0.615511733878761	2.4640993386257	6.35099173038862	1.04345208439089e-05	2.3277351100431e-05	2.54708097125005
Bivm	0.323429523879804	4.9681284052734	6.35100072451066	1.04343501028497e-05	2.3277351100431e-05	1.92731732541026
2310030G06Rik	1.12789240302502	0.0871851974141414	6.34699391738487	1.05107026819396e-05	2.34439576344458e-05	3.23572564332878
Iffo2	0.236809423060291	6.58724429873853	6.3447099605837	1.05544852647838e-05	2.35315577781553e-05	1.73294394368996
Trappc2	0.452610656886559	3.10405871642073	6.34302206533751	1.05869635969359e-05	2.36006087700488e-05	2.35076112023399
Wdr24	0.258376058102905	4.96110600620043	6.34068064997284	1.06321893332611e-05	2.36913078952899e-05	1.91226891355479
Gm12758	1.70946090199905	-1.24986180962933	6.33077509347014	1.08257582100663e-05	2.41089065642466e-05	3.46532905406229
Gpaa1	0.281222498621156	6.23715900940584	6.32946664183521	1.08516002943607e-05	2.41630201093714e-05	1.73127331924793
Harbi1	0.522927958337199	2.68774679065255	6.32660289953835	1.09083839656877e-05	2.42825527629709e-05	2.43893231385642
Tsen15	0.359682139194176	4.17559095939646	6.32367994402162	1.09666608991384e-05	2.44053405853765e-05	2.04070241539023
Tmem38b	0.450343684602447	3.66682797223037	6.3213392251292	1.10135631105539e-05	2.45062343591093e-05	2.15995629040008
Zfp944	0.365577289137763	4.01561493841597	6.31851468924347	1.10704380462855e-05	2.46222896205594e-05	2.05950549933081
Dhdds	0.235100711583669	5.90082257573216	6.31761245162333	1.1088669908232e-05	2.46558354761568e-05	1.7369526282835
Cntf	0.991214181224698	0.277826096853179	6.31659684963097	1.11092299767996e-05	2.46945376173663e-05	3.11468663104624
1600002H07Rik	0.366968148468186	4.91838585580813	6.31371087351822	1.11678712503306e-05	2.48143221282355e-05	1.86470890933994
9530026P05Rik	2.41846031710882	-2.04694781344101	6.31237559517543	1.11951122641264e-05	2.48677922870892e-05	3.55386208339043
Tnfrsf13c	2.11299078213912	-2.07627362987433	6.31053940842363	1.12326853439427e-05	2.49477144844616e-05	3.55549530405124
Gm14319	3.38797256035417	-3.3956780897458	6.30814565980064	1.12818648218375e-05	2.50498354197861e-05	3.59593417529271
Mrpl45	0.273767369086958	6.09673903678171	6.30189590255942	1.14113254975922e-05	2.53265109342733e-05	1.68732948393361
Aco1	0.202049777744229	6.94978043136221	6.29687235372107	1.15165067626778e-05	2.55490879696811e-05	1.614970852537
Fam161a	1.45310413210194	-0.629253992824267	6.29379817269512	1.15813702416144e-05	2.56784331978473e-05	3.31669313987888
Frg2f1	0.903062239436039	0.739157487087847	6.29053304311964	1.16506792824697e-05	2.58247927809896e-05	2.93848107502388
Map2k3os	0.583593913641471	2.56650332370182	6.28760511364874	1.17131977984039e-05	2.59560219540629e-05	2.42284874807294
Nupl2	0.371185571703563	3.5470203770212	6.28248867322063	1.18232862054207e-05	2.61851506937026e-05	2.11813586725702
Chkb	0.570034966361165	4.87963451708025	7.03424745711537	1.18767581951437e-05	2.62887022645689e-05	2.05524419015164
Unk	0.301830372627345	5.52292080374921	6.27869758583078	1.19055519169463e-05	2.6348711224812e-05	1.71265526376644
Gm12153	3.11994536414717	-3.75035289450404	6.27604344282106	1.19635006462661e-05	2.64582617400049e-05	3.54038560919862
Dnaja3	0.22385832656708	6.66753607150581	6.27046867832442	1.20861742649012e-05	2.67144715753562e-05	1.58280570562481
1810062G17Rik	1.30740549727305	-0.380026040620932	6.25853358802261	1.23532307235002e-05	2.72778009686316e-05	3.17164412267191
4930562C15Rik	2.17411597757494	-2.02473039897771	6.25764142537563	1.23734386666981e-05	2.73185705926619e-05	3.45197697590777
Mrpl32	0.354095971349859	4.97952781829133	6.25745652459097	1.23776310673227e-05	2.73239739534948e-05	1.75135399349805
