genes	logFC	AveExpr	t	P.Value	adj.P.Val
Slc2a3	7.15959099175058	2.12901341506713	29.0248133335313	1.06539416092422e-13	5.23946935716378e-12
Tgfb3	1.70646807082259	5.89420602691108	28.7831800151149	1.06595422796269e-13	5.23946935716378e-12
Pcsk5	11.2115959326158	-0.76017411387079	29.2783537048929	1.06712958790018e-13	5.23946935716378e-12
Akap5	5.32659069952257	2.01150409771597	28.8967619983271	1.06743563988712e-13	5.23946935716378e-12
Creb3l2	2.12433956097235	6.46477490572365	28.7516117147641	1.08196674188771e-13	5.28805036854666e-12
Tom1l1	2.44801421209103	3.67766517722489	28.7495804353266	1.08408747496709e-13	5.28805036854666e-12
Hr	3.44258638275672	2.9091158529715	28.6804613916674	1.12920809226794e-13	5.47403724728525e-12
Tagln	2.47146432699613	4.7440031219301	28.5383434148779	1.19451704394849e-13	5.7549993458909e-12
Bhlhb9	1.96997813352777	4.61263519255204	28.4596123177945	1.23693343949381e-13	5.92290635950889e-12
Papss2	6.44275323630407	2.01890846719859	28.6347483892404	1.24446681445347e-13	5.94081139655868e-12
Parm1	11.1282247146995	-0.814947756088216	28.8709775274401	1.28040960316767e-13	6.07534956557555e-12
Mical2	1.88832711691381	8.15184145794797	28.2510236105496	1.36228913633999e-13	6.44432728000347e-12
Ephb2	4.4704112394977	2.4193087819387	28.2619802313044	1.39729868227372e-13	6.59003095392829e-12
Dlx4	6.0301624801198	1.24153031014327	28.3022322711495	1.43249365987947e-13	6.73573144936717e-12
Hoxb9	9.33421550748261	0.846066184308372	28.4275065864662	1.49569068434282e-13	6.99090290610146e-12
Hoxb7	10.2682295573201	-1.25304610565062	28.4699961152419	1.50502188586434e-13	7.01358115739996e-12
Col12a1	3.6117073683546	5.70097216550074	28.0485494862275	1.51705501280726e-13	7.04867875090091e-12
Slit3	8.4891598955092	2.20789535645483	28.2216247308651	1.60529044786689e-13	7.41464242852499e-12
Sh3bp5	1.5558763854817	6.3009981920068	27.7893534861372	1.69101871766083e-13	7.76480090355813e-12
Apela	9.34588897232652	-1.74553023522533	28.0701524769026	1.76678198191939e-13	8.0419396142133e-12
Hoxc11	9.86770396829872	-1.47310510261193	27.7745983897118	2.06030768360682e-13	9.13889453538685e-12
Slc39a8	3.19702767833249	3.10669315271617	27.381038686891	2.06914839122181e-13	9.1521823473873e-12
Upk1b	12.6295493389218	2.92857532243517	27.8955315231404	2.0838660200044e-13	9.19131665950108e-12
Pcp4l1	10.4209485403054	-0.350388256673897	27.7395844011058	2.12625232268832e-13	9.35192664849822e-12
Mgst1	8.20733711195246	1.23779650170533	27.5803122891336	2.15265985678114e-13	9.44155407212299e-12
Vdr	2.55385779098679	3.32552704624419	27.2459660326538	2.19584956367759e-13	9.57732937829073e-12
Stk39	10.7568391832384	0.318910449635427	27.6003562765335	2.29150698431258e-13	9.96678232232401e-12
Pmp22	1.82165919182192	4.46239095209258	27.0443385721134	2.41579169062471e-13	1.04205141299729e-11
Bcar3	2.24528115340773	3.73132049748263	27.0188052164225	2.44767756875033e-13	1.05290481789815e-11
1190002N15Rik	2.20960130037836	6.00645740391049	27.0106951134507	2.457090868534e-13	1.05405832382206e-11
Mirt1	2.70261238819386	2.77457099248004	27.0010066749778	2.47422262744924e-13	1.05850759291257e-11
Foxp2	8.98477741449078	-1.87425426302061	27.3160045996874	2.50022482285771e-13	1.06671717374131e-11
Creg1	2.76131898624828	3.42157305036296	26.9391422060246	2.55083203404277e-13	1.08535130405005e-11
Jak2	2.01494199868807	6.46541325047509	26.8898021892409	2.60491501255752e-13	1.10241158527987e-11
Podxl	2.84526042153238	5.91157197273692	26.8843478800532	2.62155361154271e-13	1.10344856047139e-11
Spry1	2.3497761531733	3.02406285887046	26.7935401616321	2.73264009604171e-13	1.14378352580928e-11
Peg3	10.9290948865766	-0.818046106377962	27.2368163543996	2.73929507075285e-13	1.14378352580928e-11
Bcam	2.28492594331504	3.75248248032856	26.7423775328522	2.80136593118118e-13	1.16349569629801e-11
Bmpr1b	9.63123871498232	-1.56735510562144	27.0949717999063	2.83359231070634e-13	1.1737668889164e-11
Arhgap44	6.38259793409734	0.787802000088992	26.8802812296709	2.84938943897252e-13	1.17719630172643e-11
Wisp1	1.82476672426084	7.55609845829943	26.5706992831621	3.04557960075813e-13	1.24510927907757e-11
Samd5	10.6392754059438	-0.991020838058578	26.9535364302425	3.11886281234469e-13	1.26001221297442e-11
F11r	1.57577657217423	6.79264991567141	26.5195990822527	3.12302516344493e-13	1.26001221297442e-11
Csdc2	4.69145697225362	1.68125337782522	26.575919676276	3.14952945947321e-13	1.26001221297442e-11
Selenop	4.86593732914367	2.13489623368163	26.5823502081628	3.1537953358811e-13	1.26001221297442e-11
Cdh11	8.34220638948658	1.31599351535038	26.7973022257182	3.15445642793442e-13	1.26001221297442e-11
1700048O20Rik	8.79367760217255	-2.00668372354759	26.7176086494285	3.32483773939117e-13	1.3213276478017e-11
Raet1d	4.50703616091101	1.66543750303018	26.3906070422945	3.43635299041661e-13	1.35874785666523e-11
Scarb2	1.9932181910394	6.86341587406501	26.2840703773931	3.51140268930263e-13	1.38144581178644e-11
Ak4	3.96331651108505	3.56511200626757	26.1902195337471	3.75213728324356e-13	1.46511136112288e-11
Grem1	2.64982233004868	3.44086747734022	26.1156956246317	3.82883295887417e-13	1.48861293444673e-11
Vat1l	12.9226351116612	1.21726068913757	26.5336080523002	4.04566023512385e-13	1.5641221718906e-11
Kank1	11.5025662740126	-0.133093752181867	26.3342891019324	4.32339599182246e-13	1.65515243129477e-11
Pir	9.13758577938864	-1.8069705673626	26.0146447329307	4.76409229855502e-13	1.79969029519252e-11
Klhl13	9.97365198927618	-1.37755703316512	26.0590471286449	4.76990338807572e-13	1.79969029519252e-11
Efemp1	1.40712361224407	7.52876505353744	25.555871932462	5.07143661606959e-13	1.89067986986708e-11
Fstl1	1.56996672195008	8.62420739334484	25.5287196258654	5.14261639906996e-13	1.90296064556062e-11
Zfp704	4.32588650064893	2.57476073588583	25.578881592577	5.15211587647797e-13	1.90296064556062e-11
Fam184a	11.5047965990209	-0.090778834784243	25.9339530217176	5.28518380566453e-13	1.93806576180551e-11
Folr1	6.58928839468997	0.496649079360393	25.6316241559095	5.34991011604681e-13	1.95721711675376e-11
Ptprb	13.1574800797086	1.08004336481601	25.9252276317518	5.51107633453169e-13	2.00680077316505e-11
Zmat4	8.46671357742816	-2.19346597534847	25.6551360344169	5.60458479088437e-13	2.03611574607117e-11
Rnf150	2.96999533862964	3.69572441701678	25.3029601803166	5.80655691691843e-13	2.09009352195652e-11
Ptgis	10.7443483959886	2.25842969017032	25.6920749787248	5.86299826630288e-13	2.10421419030068e-11
Scube3	5.33403255131705	1.38922003595338	25.3654244262223	5.9031374330827e-13	2.11030424491345e-11
Ftl1	2.03674372200572	8.13900983457324	25.1186682283574	6.35866110958004e-13	2.24243053274334e-11
Zfp105	8.29999360876023	-2.21829713517356	25.3033113212736	6.68167296904921e-13	2.34577657734019e-11
Mycn	4.86626864572048	0.697224092856039	25.0132204644127	6.9969866992426e-13	2.4370701214455e-11
S1pr5	10.0987038982661	-0.945763249371942	25.3120415703764	7.00594192018249e-13	2.4370701214455e-11
Sh3rf2	5.26207067060613	1.01685703846892	25.0018937255605	7.11588727522204e-13	2.45961507627874e-11
Esrp2	4.14233779413595	1.90905814850556	24.9065734198684	7.27095131291768e-13	2.50216605841022e-11
Hs6st2	2.34399591084489	6.52481918771388	24.8307727527446	7.39918197830702e-13	2.54071033807744e-11
Add3	1.96189013523775	6.53682850572662	24.7629826698181	7.6614532774011e-13	2.62251953281797e-11
Scel	11.5103316266498	-0.0154207986309397	25.2047210503803	7.68015623289055e-13	2.62251953281797e-11
Frmd4b	12.6557601091791	1.50903214267627	25.201638389982	7.89895295376893e-13	2.67709535389857e-11
Atoh8	4.10612085320174	2.9020921503616	24.7423833291141	7.9217412890915e-13	2.67901998066079e-11
Gm2a	1.5112854296217	5.54163994039088	24.6933859322453	7.94635817623372e-13	2.68155336904025e-11
Ica1	3.55845524603955	2.57291028153341	24.6500038793072	8.23481764712031e-13	2.77291988642172e-11
Shank3	8.20750830838836	-2.28460954182045	24.8091971275368	8.62485201796682e-13	2.89802431110138e-11
Nxn	1.65409556174747	6.59969444530949	24.5161231073715	8.73128254492132e-13	2.92750368497598e-11
Mal2	9.31555541317951	-1.63193654258353	24.8440019248185	8.751214724696e-13	2.92791709742073e-11
Hoxd8	8.8165498190021	-2.04764362096153	24.7841310980747	8.9014364778604e-13	2.96550409298592e-11
Fmod	6.404453367225	0.853911881241628	24.5838555027315	9.18404465288829e-13	3.04024886204915e-11
Pisd-ps1	2.00383211722228	5.42526711576537	24.3234741925794	9.68224663252831e-13	3.17164472326628e-11
Cadm1	8.08282297363866	0.767252788345012	24.5738494095821	9.73278171868295e-13	3.18154271714275e-11
Palm3	3.09614759548188	3.04915305292992	24.2565179190143	1.00994064154685e-12	3.28766124019554e-11
Ces2g	6.54369110013362	1.0276998255449	24.3320611695036	1.05533542763061e-12	3.41414093509092e-11
Tpd52l1	5.3526024848133	1.2434367368422	24.2496269498228	1.06374785082628e-12	3.43426058726556e-11
Evpl	5.50265610255702	1.34779744522686	24.2484826233206	1.06908554209494e-12	3.44439123829682e-11
Flt4	8.61971554852452	1.61355130561072	24.4211226468702	1.07330983446553e-12	3.45090049036166e-11
Tmem200b	3.73804230498316	1.94314238647864	24.1349420172763	1.08841581262683e-12	3.49229811354732e-11
Ptprd	12.1452817245631	0.186467955203947	24.5517891175649	1.09911321997526e-12	3.50067573795091e-11
Pax3	10.6238929691912	-0.51008287689336	24.476620074943	1.10220535113667e-12	3.50067573795091e-11
Tns4	6.70250228900796	0.891189097814217	24.1891911263587	1.14549994661871e-12	3.60890103906555e-11
Ctgf	1.53666870804729	8.00218281983448	24.0037618628421	1.15047635777719e-12	3.61730096587855e-11
Ap1s3	4.47565979766765	1.43027450458336	24.036369530017	1.16615234312681e-12	3.65924116005603e-11
Adgrb2	6.69436888270889	2.25141364636864	24.1133986674374	1.19314467223489e-12	3.7289938678351e-11
Anxa8	1.70215169679428	6.07296704115056	23.8987194060543	1.21833623413473e-12	3.78506126073048e-11
Ptpn13	2.55698430048364	3.48395889773845	23.8986108995867	1.22097441386959e-12	3.78574601433069e-11
Gpc3	9.73308690231014	-1.53990573953676	24.1887197979138	1.25605997067191e-12	3.88683537960094e-11
Galnt12	5.35944157917004	0.985378099986284	23.8932821300185	1.29095831265109e-12	3.98388480063997e-11
Srgap1	9.438016247192	-1.54917856982681	24.1204891562297	1.29251084348263e-12	3.98388480063997e-11
Ppp2r2b	9.54901852375108	-1.55431769813384	24.1090454941069	1.3046515702032e-12	4.00553613455721e-11
Kcnq5	9.33360717300707	-1.60966179712397	24.0785429401122	1.31831032340631e-12	4.03166075076092e-11
Hand2	8.20664799384359	-2.2844532356314	24.0037586174024	1.3278267398862e-12	4.03750808935174e-11
Adamts9	3.1567212306569	2.53551752413202	23.751120814024	1.33043574955794e-12	4.03750808935174e-11
Zdbf2	10.5945275417406	-1.05337418088433	24.1081349073962	1.34293334551715e-12	4.06724377642311e-11
Ndufs5	4.44586904646794	2.01597802275649	23.7647748967847	1.35171911857685e-12	4.08594941287188e-11
Htr7	8.01876838720468	-2.47903742214699	23.9073376713167	1.3914579314566e-12	4.18989390206682e-11
Bdh1	5.39949140322888	0.782430330989248	23.7516084968686	1.39683065823579e-12	4.19799893409905e-11
Lgals9	1.82784235302681	5.77049141013199	23.6163493993397	1.42288183996809e-12	4.26810035444835e-11
Tox	8.09290195520113	-2.34294689422068	23.7726310193267	1.50146841847448e-12	4.45601039169426e-11
Lrrc75b	6.15497003560811	0.699635705251989	23.6606470978843	1.50260153711494e-12	4.45601039169426e-11
Dmrt2	7.97367053004709	-2.4265070254228	23.7542223212516	1.51116564380533e-12	4.47293603983059e-11
Col11a1	2.54226018747301	4.24480885042103	23.5075474727697	1.51418446595712e-12	4.47341516376539e-11
Syt9	7.92137055085971	-2.4610653041081	23.7339994449074	1.52559488824598e-12	4.49863743129106e-11
Hoxb4	9.32699582694498	-1.55420542898999	23.7964608146755	1.53744654101687e-12	4.52361655803795e-11
Ncald	7.76644321241386	-2.39090274358414	23.7020737731914	1.54518678732496e-12	4.53081174455697e-11
Plxdc2	10.5825556986367	-0.968031561438172	23.8453787324134	1.54919734250601e-12	4.53408074559984e-11
Tle4	1.82665413671417	4.62928797725926	23.4008140694403	1.6036529855065e-12	4.67597736444333e-11
Tfcp2l1	6.17902417184731	0.756299528379658	23.5226205484914	1.623073013629e-12	4.72380617981465e-11
Nbl1	2.81382981270793	2.73417284720502	23.3683679053582	1.63906968416372e-12	4.76151263722367e-11
Cd24a	9.91815005868091	1.6465731286323	23.642606189237	1.70140000918326e-12	4.92443479757683e-11
Wnt5a	10.373905358791	0.0614313918130739	23.6615414442273	1.70458848143857e-12	4.9244366129825e-11
