genes	logFC	AveExpr	t	P.Value	adj.P.Val
Foxq1	3.81013991903715	0.251227221136853	16.1821241084691	2.18355684113477e-10	2.40827993851187e-09
Pmaip1	1.59545366027893	3.65982769893963	16.0850334788049	2.18940090558145e-10	2.41300922834766e-09
Cldn34c1	6.70672904547855	-3.01449500425533	16.3509897085651	2.19593914994116e-10	2.41849633509499e-09
Srpx	6.0828322052853	-3.22981980394141	16.3137109598472	2.2006679604301e-10	2.42198424857271e-09
St8sia1	7.53425415535498	-2.58159402932479	16.3880750234582	2.20410582600366e-10	2.42404744991765e-09
Cdh2	1.09369325080535	7.93599448869987	16.07238066917	2.20715458872064e-10	2.42568009973713e-09
Flrt1	2.52965614243436	1.50570607940829	16.0959638003079	2.21193208924332e-10	2.42920898781135e-09
Plekhh1	1.65284599783239	3.50740325109895	16.052405348537	2.24754534883147e-10	2.46657365352651e-09
A630001G21Rik	6.6051810378736	-2.87768521439631	16.3099042681817	2.25766580950243e-10	2.47592812644655e-09
Gpm6a	12.1514085996696	2.09660766031942	16.5205186395019	2.26213768683813e-10	2.47907908903172e-09
Fgf13	5.86172574548443	-3.54769787247241	16.2347715335104	2.31718561904767e-10	2.53761281035114e-09
Foxf1	6.63325157682616	-1.66374688573757	16.276337009288	2.32022987015175e-10	2.53915346481603e-09
Igdcc4	7.86561134706867	-1.38035910952725	16.3249602666484	2.34288529770782e-10	2.55852974025036e-09
Clec7a	6.03296482585051	-3.35849896224625	16.2296565084128	2.3445908504528e-10	2.55859045165176e-09
Rnase4	1.3431915560615	3.81210765886276	15.9893410167802	2.35784970456103e-10	2.5712500259232e-09
Ppfibp2	7.29183779111544	-2.25607740294067	16.236807534386	2.45697233449202e-10	2.67558075779268e-09
Sgsm1	1.86406320216009	2.132664937417	15.932817834739	2.4769412457893e-10	2.69543353673366e-09
Plcb1	6.01366385939832	-3.39964868508943	16.1558581193419	2.48203638544059e-10	2.69908402728102e-09
Lima1	0.874537851828032	7.58913391217655	15.9157372059887	2.49817454860778e-10	2.71282862221715e-09
Cygb	8.26091309539875	-1.59869306723337	16.2570122096251	2.50435662613371e-10	2.71763878246714e-09
Osbp	0.988784821525392	7.2422997840444	15.9034886830062	2.52267803945325e-10	2.73369450438865e-09
Ifnlr1	4.18511856687963	0.544522457408871	16.0179024898362	2.53194056564716e-10	2.74181580666833e-09
Gm20707	3.7754700417837	-0.293225078684903	15.9776506991608	2.56106499181314e-10	2.76948638968245e-09
Dmxl2	2.44468342037449	2.96231105502928	15.8984400247456	2.57933050739812e-10	2.78729464656603e-09
Hoxc6	7.95146643990309	-1.52237730287996	16.1988802969424	2.59309802980983e-10	2.79827217454844e-09
March5	0.971012891321531	7.09451868902759	15.8505252732212	2.63135948536429e-10	2.83561442248395e-09
Snrpn	6.41335808397798	-3.20374468246174	16.101987176125	2.63537304614522e-10	2.83686611233679e-09
Pdzd2	2.82738201358998	1.41764620451974	15.8862662036213	2.63916438514592e-10	2.83686611233679e-09
Xkr4	5.76959277407694	-3.53467322681443	16.0634422296437	2.63983865357708e-10	2.83686611233679e-09
Nlrx1	3.69753148802691	-0.0033053100772244	15.9289023974184	2.65198513252303e-10	2.84794552978079e-09
Map3k5	3.35299422592343	0.844846220563038	15.9069067047692	2.6549732721066e-10	2.84918135159565e-09
Dlx6	6.46755174559413	-3.14021886524298	16.092603797504	2.6610958633376e-10	2.85347797817266e-09
Selp	7.1898302540632	-1.88277828911425	16.1284996016741	2.66425640130793e-10	2.85347797817266e-09
Limch1	6.16222135465512	-2.65752739574567	16.0741606184978	2.66449739626878e-10	2.85347797817266e-09
B3gnt9	1.43812072802042	3.32207096901971	15.8317236888175	2.67366152460891e-10	2.86131602913115e-09
Zbed5	2.04201303057173	2.80235311959912	15.8344071157013	2.6871047602909e-10	2.87371955295386e-09
B3glct	1.30990744895203	3.77960058545874	15.7957045368698	2.75039127368361e-10	2.93532811293956e-09
Pigyl	1.42779155491106	3.36310196911413	15.783312349457	2.77906046998662e-10	2.96184815863111e-09
Gli2	2.27924035650502	1.0400575178765	15.7784153824654	2.82554413352794e-10	3.0093209394655e-09
Kcnh2	3.3370012979338	1.17182210139516	15.8139257766335	2.85735435619863e-10	3.03694270058754e-09
Arl14epl	6.83747615046369	-2.11791968139302	16.0120003873226	2.8801404441436e-10	3.05715762631832e-09
Mcoln2	6.4062720862374	-3.11543666849589	15.934432881099	3.00820676280158e-10	3.18200970469059e-09
Adamts10	1.2241811998966	4.68297834457445	15.6559878549805	3.07649689131758e-10	3.24981180474534e-09
Cxxc5	1.27546196250552	4.02907647804956	15.6543128433441	3.08100426241816e-10	3.25052178988293e-09
Xk	2.03872497913185	2.11926864179157	15.6563865453623	3.09967244095561e-10	3.26761526457503e-09
Ppp1r9a	4.6554017754278	0.521126773650811	15.7804334924321	3.13264180655889e-10	3.30012747923293e-09
Rrp12	0.947295441800622	7.10876068391877	15.630272426443	3.14026214169513e-10	3.30590937075807e-09
Fads6	8.16823295559452	-1.09722630656046	15.9631438470303	3.1465347877744e-10	3.31026560067962e-09
Pdgfb	1.21976363318916	4.81538784275906	15.6199947001628	3.16720142317777e-10	3.32523984219483e-09
Rcl1	0.923083186087825	6.64761191314338	15.5898740913799	3.24454870591509e-10	3.40184021518765e-09
H2afy2	1.65439007965787	3.18983612759107	15.5846490541791	3.26649049604918e-10	3.42253162988072e-09
Slfn2	5.62995994807837	-3.5695272362531	15.7798603912073	3.28676819805117e-10	3.43913052949929e-09
Calhm2	1.29358758411333	3.32126629290902	15.552928912118	3.34456294096073e-10	3.49488797341496e-09
Bmp6	7.74576782172916	-1.73769447119729	15.8630712915322	3.35736141594558e-10	3.50589922404499e-09
Lysmd2	2.60787520756727	1.25883959586282	15.5751045992486	3.36200566502639e-10	3.50838639620217e-09
Krt7	2.62215639717399	0.532133187744939	15.5644126006123	3.39295521971031e-10	3.53592450215375e-09
Olr1	9.8008475578807	-0.103537605022379	15.9254026338683	3.40863818303037e-10	3.54988262620899e-09
Got1	0.890980194537653	7.25813588807474	15.5262640967572	3.4163604490818e-10	3.55553701234306e-09
Usp44	2.76771978086833	0.750236379175237	15.548013361184	3.45652997624585e-10	3.59252080037831e-09
Bex2	6.47373118471795	-2.51827505568161	15.7463086782056	3.5066498270188e-10	3.63973352527313e-09
Trim62	3.98135259527931	-0.319434351295456	15.5794593713548	3.56082350851645e-10	3.68609413528469e-09
Fgf18	6.89370582472899	0.34192159424471	15.7312392826956	3.61189295714413e-10	3.72900293518203e-09
Cdh23	3.70282573303726	-0.172765366741331	15.5316329568655	3.65110509558623e-10	3.76697849083537e-09
Adra1b	3.03539809966378	1.0804189282694	15.4827532896685	3.68428356304695e-10	3.7961584858584e-09
Pdgfd	6.37934903728895	-2.84360036568215	15.6709011259669	3.71125072579995e-10	3.82140537881672e-09
Syce2	2.05149444655088	2.5087865145642	15.4229695640499	3.74775936739703e-10	3.84622796229158e-09
Gm45187	6.18179079386439	-2.99605115145989	15.6334332173282	3.79251459369233e-10	3.88188275936548e-09
Esyt3	6.39386012618698	0.000764307858015216	15.6321540492585	3.8317315414592e-10	3.91685306614422e-09
Klk10	7.19505155143479	-2.8481765496913	15.667151922738	3.8491536073772e-10	3.93207015741753e-09
Tpm2	1.09892450916494	6.78266348117895	15.3574256400252	3.92185500008188e-10	3.9984356006752e-09
Serpine1	1.03964313243053	7.66297133097164	15.3474840713719	3.95383281951507e-10	4.02838932537584e-09
Sfrp1	5.47310074693031	-3.60355150917427	15.5267922598218	4.00291626283933e-10	4.07037524510488e-09
Tchh	6.477509828312	-2.66976850590604	15.5798909578688	4.01188946689089e-10	4.0768263409618e-09
Ptpn7	4.5391719647324	0.0294621267000815	15.4523842710098	4.06192485888217e-10	4.12496848635795e-09
Hacd1	1.33831373304512	3.70062075620722	15.3110349146573	4.07619437317116e-10	4.13675040214431e-09
Rnf122	1.90256163929176	2.36508298003257	15.3136568178023	4.08838240943097e-10	4.14369581849975e-09
CT025616.2	7.24529044963891	-2.20981319782885	15.5834276996371	4.12715690142269e-10	4.18026270871075e-09
Plxna4	10.10091376644	-0.422460629143537	15.6866413365122	4.16067551851973e-10	4.2114618319638e-09
Wasf1	0.89218878739329	5.67078684335375	15.2797833408002	4.18017867918682e-10	4.22568649140483e-09
Hoxb3	7.64213553461764	-1.84139498719923	15.5805387106028	4.1990984982981e-10	4.24204693245007e-09
Scamp5	1.28377643182276	4.24346537028658	15.2690430746358	4.21903010303511e-10	4.25940753956806e-09
Rasl10b	7.69894878402685	-0.857953251639914	15.5683114857641	4.24980530815965e-10	4.2848979787797e-09
Dsp	10.704605769031	0.619340712787813	15.6623025079356	4.30863687999904e-10	4.33426538357315e-09
Prex2	1.84332271260234	5.38331127539213	15.2485597741513	4.30994855321454e-10	4.33426538357315e-09
Gm42635	6.42274772688631	-3.24160796694152	15.4745439751904	4.36098604821208e-10	4.37870997100881e-09
Mras	0.87111951424822	6.6620355496092	15.2266890858052	4.36754051101779e-10	4.38081828618065e-09
Pax9	5.41929145457475	-3.72185247112997	15.4149702796834	4.37449673093109e-10	4.38495932815439e-09
Rcn3	1.2401336850834	5.88132002275361	15.211388728202	4.42448334648639e-10	4.43220046860236e-09
Vav3	1.90925521733992	2.4436324528511	15.1996252653776	4.49258532600427e-10	4.49171635398764e-09
Dlx5	5.64745519316673	-3.55151177553917	15.3919205205351	4.50642877202658e-10	4.50265405720465e-09
Mrps9	1.1030115950835	5.01224935226107	15.1674938858191	4.58753006242499e-10	4.57778820321907e-09
Atxn1	1.31696757068456	4.41564517888133	15.1665250122103	4.59304965630258e-10	4.58034861866779e-09
Ptpn3	1.48868898904662	3.52312559748385	15.1485335144307	4.66576874580678e-10	4.64390731330076e-09
Arhgdig	5.47860933951626	-0.478245097948493	15.3363017796268	4.67974221949942e-10	4.65482762012684e-09
Wdr17	7.17829636054767	-1.83305098053403	15.4006966896	4.77833537051945e-10	4.7407323474501e-09
Hoxb5	6.68050838933271	-1.91438505122899	15.3636197789266	4.82826603616528e-10	4.7841483337262e-09
Zfp951	6.81852524445167	-2.42333608228428	15.3427099776893	4.94006522182129e-10	4.8824468702857e-09
Usp22	0.852588579095107	7.31288143560067	15.0488963799071	5.06339488377025e-10	4.99920165657725e-09
Rab32	1.19908526116363	4.30314561627519	15.0430697213421	5.08922577201047e-10	5.01388971070942e-09
Anks3	1.10173509917742	5.02487741714355	15.0369818639472	5.11457167537094e-10	5.03566114095093e-09
Grhl3	6.3412983686897	-1.71380548408341	15.2699467917788	5.14125640128703e-10	5.05872227251002e-09
Nsg1	7.03098732439155	-2.51360820469666	15.3032727627099	5.14715064586419e-10	5.06131040364083e-09
Gabrq	6.09278733795407	-3.21998783533467	15.2458197660217	5.18782046061175e-10	5.09806919408786e-09
Sema3d	10.6752417289833	1.37258387130228	15.4195346031684	5.24576185434562e-10	5.15174344998971e-09
Lhpp	1.67637057045474	3.2743306092269	14.9991740476088	5.29327138305019e-10	5.19182538500692e-09
Cbr3	2.66888729215079	1.14531672171584	15.0246222445238	5.30332578728591e-10	5.19839905078651e-09
Abcd1	1.19878610812282	4.42128636242958	14.9912913501827	5.31477279496517e-10	5.20562715293178e-09
Lcp1	7.08958008122842	-2.11333718780653	15.266045209148	5.32021099535845e-10	5.20562715293178e-09
Fxyd3	5.87252505742014	-3.36079295329142	15.2032671925686	5.32077064383625e-10	5.20562715293178e-09
Heg1	1.29988252296009	7.36953460799584	14.9802951830328	5.36525646789424e-10	5.24222887392333e-09
Aldh6a1	1.5282819601181	3.49240922697491	14.9808940941876	5.36832362919343e-10	5.24222887392333e-09
Fads2	1.05859517508126	7.53730130237087	14.9717731505761	5.4017064083676e-10	5.26819253299097e-09
Col4a5	1.07329120313919	8.0222765579914	14.9559009313831	5.47427940571205e-10	5.33226449399352e-09
Cacul1	0.998725572080565	7.02044573389691	14.9478625649763	5.51117681467693e-10	5.36483483146234e-09
Mocs1	1.13486016484226	4.57885995124674	14.945569917758	5.52235537733923e-10	5.3723440926223e-09
6030466F02Rik	5.75935470493025	-3.68014511892367	15.1448582155344	5.55644661716471e-10	5.40212023149675e-09
Fam110c	3.77370992591967	-0.0490153509685335	15.0165069066662	5.60668069579571e-10	5.44413259547302e-09
Itgb3	6.06832346697972	0.86609204095832	15.1406348830833	5.65513468553562e-10	5.48431354400255e-09
Pim1	1.05632272821228	4.87174537643172	14.870451085636	5.8829652466119e-10	5.68747768573633e-09
Zfp979	4.5563795682436	-0.187428889733006	15.005358463501	5.88752269615251e-10	5.68833734886212e-09
Il1rapl1	5.77096030125857	-3.55765294368321	15.067144373176	5.93200665812651e-10	5.72774764928816e-09
Triqk	3.06398473547508	0.808270428817932	14.891891974431	6.02314753841269e-10	5.80130117255687e-09
Lyplal1	1.64178155454893	2.39725206893954	14.8446041696822	6.02731866325787e-10	5.80171511552699e-09
Snph	5.58246355664283	-3.56646834030312	15.0208012005962	6.11270989162757e-10	5.87661452507556e-09
Gm14139	4.05277378723055	-1.06255871052033	14.9268987754457	6.13060879542947e-10	5.89017042073884e-09
Arf2	1.00699043962516	5.99941591168811	14.8138488860219	6.1714870990994e-10	5.91844467815302e-09
Rps3a1	0.93244393346642	8.53649829657947	14.8119396334284	6.18134593670048e-10	5.92423556492054e-09
Dnajb9	1.42842242103247	4.05059616608984	14.7840440047778	6.33531489350177e-10	6.0643042008353e-09
Prdm6	5.76860284257676	-3.53104195760216	14.9810661764729	6.37544338111552e-10	6.09143564454457e-09
Kif21a	1.65907105119191	4.29887971104376	14.7661190698926	6.44334229922842e-10	6.14495135511286e-09
Tcn2	3.71910932584528	-0.0149668120478513	14.8412649255206	6.48174740235893e-10	6.16640840296809e-09
Slc35f2	7.56493601323886	-1.88190030551856	15.0480635913798	6.49550372588268e-10	6.17570670001611e-09
Cdk5rap3	1.07855709414519	5.62906519179229	14.7379943881121	6.58265335917616e-10	6.25473073779073e-09
Gpr153	1.88825485156961	2.18614152863085	14.7415598689919	6.59874990927042e-10	6.26618584464521e-09
C1s1	3.08082010426921	0.529671488931304	14.7784942533	6.63549249817574e-10	6.29722045099212e-09
Igf2bp3	1.46394333944893	3.89105463318884	14.6931180559051	6.84669730893234e-10	6.48179091389583e-09
C3	1.75313936868785	2.10361317388805	14.6860745596157	6.90547768450069e-10	6.53210840815644e-09
Lrtm2	5.46436731057758	-3.71937233437741	14.8689632268888	6.90827225728804e-10	6.53210840815644e-09
Lctl	3.89066337797869	-0.407195459166329	14.7737615868402	6.92303006657306e-10	6.54205482290295e-09
Zrsr1	1.5025033956735	2.77015929970824	14.6775568924065	6.93993648244983e-10	6.55006664840837e-09
Ctla2a	5.07966182833972	-1.35273231668119	14.8127311547595	7.11145066159919e-10	6.70786285945369e-09
Serpinb8	4.65005184321033	-0.515816069595751	14.6847151917331	7.76296243820718e-10	7.2825322764234e-09
Hmcn1	7.6935224251918	-2.45126865819196	14.8407635257031	7.77236039288957e-10	7.28694030305554e-09
Serpini1	2.0645286836539	2.15299393236565	14.5513028460248	7.79196620580965e-10	7.30090755005983e-09
Tnfsf11	6.83728375325962	-1.99110619318479	14.7561132376665	8.08111389013023e-10	7.55813227347705e-09
Ros1	5.66218459560111	-3.63863918431822	14.6906765676365	8.1160553169101e-10	7.58623687759644e-09
Ccdc141	1.69502852054619	2.96565937048909	14.4923912436001	8.15084152313661e-10	7.60957853698251e-09
Hoxa10	7.8397724046177	0.330690674800655	14.7710407105411	8.29050694382261e-10	7.7353123452381e-09
Gm13241	5.58506783456252	-3.5772205588269	14.6549935297172	8.33767836359858e-10	7.77464692629725e-09
Smim3	1.06549392177436	4.81430882214322	14.4154252204248	8.68739684727325e-10	8.08810732422817e-09
Atf3	1.50890741046563	4.11639183755317	14.4167002888715	8.68948655585486e-10	8.08810732422817e-09
Rcan2	3.91180526857269	0.0514799032441082	14.4890340219218	8.8492846248521e-10	8.22696982479505e-09
Srcin1	6.25442594583927	-0.995282354886954	14.6131565073079	8.91070585476847e-10	8.27910818992779e-09
Nxph1	7.94924324423544	-1.66194992937396	14.6897844293999	8.92071467274003e-10	8.28344445689699e-09
Mest	3.91202741262464	0.51933504501567	14.4460264493307	9.18562464053848e-10	8.51413516442499e-09
Actr3b	4.91148903557058	-0.828733054966997	14.4860752323247	9.33325394370255e-10	8.64064291970122e-09
Nap1l3	5.98211082366292	-2.8489913213204	14.5335080244136	9.42876758074792e-10	8.71865825132128e-09
Plcl2	5.71054449253142	-3.54381881472829	14.5177733424536	9.439199946499e-10	8.722729251714e-09
2210011C24Rik	2.82881347759764	0.975825206130984	14.3378239380555	9.60017695598884e-10	8.85603474458768e-09
Adam19	3.10678169224636	1.48210941266892	14.3400495309595	9.69328572325479e-10	8.9313001610524e-09
Igsf8	0.951828176404739	5.95614565813305	14.266831418638	9.88966421349701e-10	9.10142569487823e-09
Exoc3l4	1.77433059706111	2.21531539804936	14.2537157660439	1.0043799211065e-09	9.22923319863162e-09
Sel1l3	5.73605256138227	-3.55740773448308	14.4472271986756	1.00463955886311e-09	9.22923319863162e-09
Tgfa	2.19188287938846	1.92026426974398	14.2608263875069	1.00596092022412e-09	9.23590052688894e-09
Kcnh7	6.52639798578926	-1.91424028081249	14.4833974366878	1.00848909896709e-09	9.25363340691285e-09
Sptan1	0.850602250876086	9.37435947173757	14.2411379291931	1.01149789972005e-09	9.27261930888951e-09
Dtx2	1.04614013307981	5.43097921655316	14.2124137498683	1.03741324074834e-09	9.49095405562504e-09
Zfpm1	1.19030728810747	6.43195482180676	14.2115200634983	1.03838979479789e-09	9.49428687967626e-09
Emb	3.17626692709709	0.274268356896473	14.2477193906624	1.05423597096909e-09	9.62941278507989e-09
1810019D21Rik	3.24829140330465	0.114654781848654	14.2510442125888	1.05459432972633e-09	9.62941278507989e-09
Sar1b	0.911417892594918	5.3628539934965	14.1700896704991	1.07676565408933e-09	9.81046122089494e-09
Fos	2.12872927376547	1.49869512419218	14.1683790774493	1.08957041562401e-09	9.91392401814626e-09
Lrp11	2.24854185622885	1.09852410783192	14.1711287935331	1.09012174324689e-09	9.91392401814626e-09
Mapk4	4.6690800856669	-0.569141564832247	14.2933225080918	1.09067868542965e-09	9.91392401814626e-09
Sh3d21	2.21031943962013	1.65229693695301	14.1546410811444	1.10502129632503e-09	1.00307866180063e-08
Map3k7cl	5.81957864779454	-3.03362066448983	14.3419334993538	1.10547587090816e-09	1.00307866180063e-08
Sp100	3.70051520860348	-0.0637683710044662	14.2161333965025	1.11126872046731e-09	1.00679592014303e-08
Ap1b1	0.82527448828367	6.89490448564201	14.1341016091111	1.11152035550711e-09	1.00679592014303e-08
Hic1	5.00195771584093	-1.55023186781157	14.2894768742792	1.11282583131921e-09	1.0068022267367e-08
Tek	4.6688831933031	-1.34440831782643	14.2537691601978	1.12920511055156e-09	1.02102528567481e-08
A230057D06Rik	6.28279730795793	-2.98583238045504	14.336640945497	1.13399635950452e-09	1.0247599969019e-08
Sytl4	5.11186724909079	-3.7105853615565	14.270544627842	1.1376527059413e-09	1.0256732855251e-08
Fignl2	4.41256088755588	-0.502027016152671	14.2293726043425	1.13874280897211e-09	1.0259586395472e-08
Krt36	5.95965681299522	-3.18510529251678	14.3079306748725	1.14621101117098e-09	1.03158991005388e-08
Zfp125	5.37958844198677	-1.22147332094374	14.2602286546166	1.16312103359883e-09	1.04559523872562e-08
Tmem2	1.47284503617088	5.79645716145676	14.0706076589143	1.17724003220194e-09	1.05645029973122e-08
Pemt	1.35853814617254	2.98292821864626	14.0670835783343	1.18027935107599e-09	1.05795328885176e-08
Lhx2	1.98724163515705	1.95044570754857	14.0670008245026	1.18834377663644e-09	1.0645665479088e-08
Lrrc4	4.41206609192093	-0.60117965815784	14.1654981524467	1.20470670340139e-09	1.07797962202224e-08
Slc1a6	5.51142034031356	-3.69293464508237	14.2163007411883	1.21664001606605e-09	1.08802979983484e-08
Slc8a1	5.46461956448774	-3.62018905451768	14.2051978370424	1.22586086367419e-09	1.09564405838592e-08
Pstpip1	1.81760805031352	2.37187586539673	14.0189848004777	1.23670444351291e-09	1.10417133876958e-08
Psmb8	1.84703062649076	1.57182272972745	14.0077579724179	1.24967155884097e-09	1.11435634634543e-08
Il33	2.20639927523835	1.54236260879282	13.9937189787147	1.27455859485683e-09	1.13459128188547e-08
Necab2	5.53308023307813	-2.78739442783504	14.1564319823411	1.28400576120971e-09	1.14234522886282e-08
Snapc5	1.60887650587881	2.59274121572718	13.9729450979566	1.28545427845497e-09	1.14297818211016e-08
Egln3	2.90833445026715	1.88427751904417	14.0069384495036	1.28971860914649e-09	1.14611269180715e-08
Gm14418	7.6887523205529	-2.22279225819126	14.2504415048176	1.29394051307167e-09	1.1492059299085e-08
Epha1	2.51325735069279	1.41482980873258	13.9521629155007	1.33463192128106e-09	1.18331259024045e-08
Pla2g6	1.03761010937348	4.87341651765958	13.9241800059268	1.33986067371699e-09	1.18726968384739e-08
2810429I04Rik	2.64918525371656	1.73420689415433	13.9498818259448	1.34364863387284e-09	1.18994628015226e-08
Ripply1	5.25796332918751	-3.89559364234057	14.0881624856018	1.34612535757208e-09	1.19145924200172e-08
Slc38a7	1.0650671330516	4.651403581088	13.901751178256	1.36709326234785e-09	1.20863826791494e-08
Ttpa	6.39661905748664	-2.31836757526803	14.1195936854152	1.37969604141826e-09	1.21839103156452e-08
Gne	1.06176131677443	4.61878478115709	13.8857465514765	1.3868670011401e-09	1.22402655587249e-08
9330159F19Rik	5.78852691145379	-0.91585403322713	14.067199000168	1.40656536673072e-09	1.2407058670019e-08
Stmn4	3.50866633045819	-0.832745518637332	13.9196315538621	1.4328086593352e-09	1.26098546426282e-08
Irf5	1.89732513465955	2.71295213793018	13.8254656167139	1.47264451846198e-09	1.29530904978956e-08
Spry4	2.13163728049017	2.21191473247153	13.8283137679783	1.47569350279329e-09	1.29725505373104e-08
Gm13245	5.23352825973612	-3.72489681675979	13.9800177702377	1.48057642188691e-09	1.30081011751843e-08
Zic3	5.34405183719871	-3.70769934446984	13.9779244400312	1.4913640021327e-09	1.30880484329778e-08
Tnfsf18	7.26029025559802	-1.61094937003091	14.0510063665654	1.51913124490734e-09	1.3313811695976e-08
Trf	7.04382721006684	-1.8004789853692	14.0410925183383	1.5196650997535e-09	1.3313811695976e-08
Lpcat4	1.12467272810313	6.38682038462512	13.7794724278437	1.52630035182246e-09	1.3364392747437e-08
Cfh	8.69101809918305	-2.0597199753496	14.0930539205636	1.53869722370416e-09	1.34653373859934e-08
Tdrp	7.95531770112954	-0.711299461853747	14.0623527196343	1.5428778390145e-09	1.34867004789165e-08
Thsd1	4.60527452565822	-0.61792637197513	13.8702150321504	1.58329746627746e-09	1.38166538039193e-08
Pdcd4	0.951789496143542	4.73862345100438	13.7227587678979	1.60656753106391e-09	1.40039587994424e-08
Pabpc4l	5.82769156461342	-3.3425883589151	13.9141732564826	1.6156855458417e-09	1.40755257075097e-08
Hoxd3os1	5.49984568924892	-3.70192690786392	13.8753354533596	1.64751669890096e-09	1.43367235970018e-08
Mid1ip1	0.915964762004224	6.03893167226045	13.6610574384658	1.69923887148621e-09	1.47536938298637e-08
Chst12	1.13063736986715	4.9462778425347	13.6585383407003	1.70334910070347e-09	1.47728380898259e-08
Nebl	7.79342125554964	-0.182036286908893	13.9376961655544	1.71478168435925e-09	1.4863677797294e-08
AC154767.3	2.4776023925752	0.972514170214947	13.6679023961186	1.72306903921881e-09	1.4927168486685e-08
Bmf	3.37635276304357	-0.112667963208829	13.7036411070792	1.73047076838948e-09	1.49829202710305e-08
Zfp518a	1.31010163559681	4.5900291665565	13.6254501930115	1.75617778569553e-09	1.51800718633114e-08
Fgf16	5.71246429737565	-3.40176361712773	13.7894551767405	1.79836311158466e-09	1.55187628109868e-08
Atp6v0a4	6.81707705532168	-1.17612483570896	13.830466625738	1.81904111603847e-09	1.56623379158293e-08
Gnptab	0.937487763282352	6.37906568871321	13.5627734660303	1.85890490027117e-09	1.59701043149612e-08
Rflnb	0.953090419649194	5.24760236699572	13.5612753279284	1.86146649076371e-09	1.59832562969396e-08
Gap43	2.49067717203597	0.957054086001717	13.5756273005972	1.87543541412082e-09	1.60764936245282e-08
Kcp	6.68682590218644	-1.78653796966262	13.7687016511808	1.91328993900734e-09	1.63725495369419e-08
Cables1	5.27486101382099	-1.65740136744368	13.6804392556596	1.94444337267716e-09	1.66220966814249e-08
Casp7	0.983409295495948	4.92861636348603	13.4869502182184	1.99305962820392e-09	1.70095628258438e-08
Zfp984	1.79311894804245	2.40537771373507	13.4872428973931	2.00112082659012e-09	1.70595825497158e-08
9330182L06Rik	5.85704976638797	-1.73103156505074	13.6786224474817	2.00232108535791e-09	1.70604357531018e-08
Nim1k	4.04149694541183	-0.843330196086658	13.556086495616	2.04689580894682e-09	1.7430649812926e-08
Mpzl2	8.4382040555158	-1.26727947682774	13.7606641178354	2.05682716209306e-09	1.75056085634342e-08
Kif26b	4.53783332682616	-0.614941093458609	13.5762320851297	2.0612149812577e-09	1.7533330068219e-08
Gpr88	5.61721941168359	-2.61165972134465	13.6273137062372	2.07501704647136e-09	1.76217356734016e-08
Ctsf	4.64820984958596	-0.541758692578545	13.5566251832007	2.11052847207508e-09	1.79037007748733e-08
Nat2	2.9323541115786	0.890793225641022	13.4634235908383	2.11407795126878e-09	1.79240058995762e-08
Lpar4	3.41518178434458	0.828201533255232	13.4858845466586	2.11634592845461e-09	1.79334296789867e-08
Piezo2	6.42490666630169	-3.04264710899989	13.6377241013172	2.131849965448e-09	1.80549412420547e-08
Ftl1-ps1	6.33047357474954	-2.6748381764649	13.632168062469	2.13395603000772e-09	1.80629127496342e-08
Eomes	4.52922002076753	-0.755192238802561	13.5194257677603	2.17075945881563e-09	1.83443961459695e-08
Kalrn	1.14787347574737	4.33743087520922	13.3772317769865	2.20608735747178e-09	1.86226437954899e-08
Fam118a	0.905480095825384	5.40668548586312	13.3597143258773	2.24192420165093e-09	1.88943035842397e-08
Bcl3	1.25073593439024	3.16950640224705	13.3401402476557	2.28384187763524e-09	1.92371189551818e-08
C130023A14Rik	4.39949575639043	-0.390708452371129	13.4311118889562	2.33962026507977e-09	1.96535706666262e-08
1010001N08Rik	5.40628641146235	-0.442190059345835	13.47574198245	2.36135021286424e-09	1.97955510513659e-08
Neto2	1.45886081339502	4.89945943665187	13.3050463428728	2.36162826110963e-09	1.97955510513659e-08
Arhgap23	0.821195474897063	6.7339727618184	13.289802612859	2.39265947556943e-09	2.00231896857287e-08
Stx5a	0.937571634762268	6.23768149431904	13.2849224691176	2.40361438622454e-09	2.01040174148781e-08
Nr1h4	8.03098318755446	-0.533090758391713	13.539010173297	2.48418091562758e-09	2.07554921652138e-08
Rora	6.11543631164734	-2.82490378991345	13.4262375893405	2.55514205868722e-09	2.12795853405278e-08
Hoxb5os	5.64488849626574	-3.12272053376013	13.400423978371	2.56100398133473e-09	2.13169558446364e-08
Plscr1	0.874306750172282	5.18835665999781	13.2120730508074	2.57311316022813e-09	2.13947805767601e-08
Aldh1b1	5.31487236771619	-1.21405379151318	13.3638422667532	2.6079284801527e-09	2.16494362643083e-08
Slc13a5	5.56742386900636	-2.37274411400747	13.3745993457542	2.61358902365074e-09	2.1684818079054e-08
Gm8773	2.11307048529812	1.02265686148897	13.2039700939571	2.61946839965198e-09	2.1721976723745e-08
Podn	3.68111463603211	-0.74945510274687	13.2692833750095	2.62205970419018e-09	2.17318438444025e-08
Hoxd4	4.91259021027443	-3.84050001697199	13.3066191502223	2.69648571943699e-09	2.23248286445859e-08
Decr1	0.937527910313505	4.82599623866869	13.1614135030242	2.69854612649802e-09	2.23299651993622e-08
Smap2	0.884629367910946	5.52509585636314	13.1576011844677	2.70821996486527e-09	2.23980623974218e-08
Syvn1	0.980110573823055	6.85768506959554	13.1561306197457	2.71202874085745e-09	2.24176064416186e-08
