genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Zcchc24	-2.08444170872545	5.74852092288722	-43.62888606682	7.81195500986437e-18	6.68413068548942e-16	31.1749952056919
Gm3608	-5.34480034365138	2.98460427881645	-44.852092876388	5.07390387926637e-18	4.96544918384705e-16	31.1417321196833
Il6ra	-3.61625584390805	3.27031967181137	-43.4186099482648	8.42361085725425e-18	6.94194204225721e-16	31.1276729040916
Enah	2.2502389189546	5.83592142955866	43.4686352963	8.27361983500387e-18	6.85440949081961e-16	31.113331411249
H2afx	-1.83241025206002	6.86335632477586	-43.587837969064	7.92753966033206e-18	6.70969816224213e-16	31.0842789470659
Pdzrn3	3.19941442858835	3.71999334502852	43.0462063486977	9.6352689241102e-18	7.85776254238112e-16	31.071771219183
Papss1	-1.43010444003229	6.65448325655574	-43.488139929428	8.21591068750526e-18	6.85440949081961e-16	31.054464455699
BC029722	-2.06182563202589	5.48272494739953	-43.1082538895399	9.42117174983614e-18	7.72338781460389e-16	31.0009227987852
Smarca2	6.26377737278265	3.26632469982033	44.7028432540359	5.34488590691119e-18	5.04157973074792e-16	30.9768681623641
Chst1	-3.17828902600183	3.59816144238215	-42.7985972563004	1.05425692804658e-17	8.42222192824153e-16	30.9737408931335
Gpr39	2.36472078151555	4.51812072683715	42.8032205705618	1.05248201531779e-17	8.42222192824153e-16	30.9691523369801
Gm6166	-2.86610368695949	4.82631281727724	-42.8209354528279	1.04571053563109e-17	8.42222192824153e-16	30.9642478771593
Sulf1	6.54848603940251	3.30878669289564	44.343647794674	6.06214512513938e-18	5.55093967072705e-16	30.887966878836
Antxr1	4.59955270829072	4.10077671651606	43.2418703974816	1.19426691956222e-17	9.34991571325261e-16	30.8402833546245
Ccdc80	1.89831139414174	6.38587397985791	42.8398420639619	1.03853458376414e-17	8.42222192824153e-16	30.8351893184728
Grik5	-2.07551209239793	5.12253452057374	-42.4581845004602	1.19410346315891e-17	9.34991571325261e-16	30.788285463012
Boc	3.19631731458942	3.69057797855912	42.1320598266052	1.34669288984818e-17	1.04388699352687e-15	30.7370941157039
Pde8a	-3.94749061515356	3.04754178010478	-42.4780523497336	1.18542211040873e-17	9.34991571325261e-16	30.7125705333992
Hcfc1r1	-2.11965536820278	6.03710007914717	-42.415814696049	1.21284371927765e-17	9.44811291365647e-16	30.6968258380766
Axl	-1.60886775802808	9.7138371854426	-42.7759845661024	1.06298400922758e-17	8.44883432308908e-16	30.6858738112743
Tcf4	-2.33271867263006	5.78152387119948	-42.1007614505201	1.36239072453579e-17	1.05085290466903e-15	30.604138356653
Tgfb2	3.12433901713688	4.41831936584729	41.6222952895626	1.62819179471234e-17	1.21401081531456e-15	30.5479617141638
Fnbp1	-1.58706541116924	5.42954226015694	-41.7799682825607	1.53497670628295e-17	1.16109494043374e-15	30.4915557411779
Wnt10b	-4.27313803068106	3.62641595635467	-41.5710852030172	1.65974680899042e-17	1.23167372204607e-15	30.4791152014924
F11r	1.59876528582466	6.79264991567141	41.9556166093708	1.43777427994743e-17	1.09817900855692e-15	30.4671650003764
Mgat3	2.61070102845031	4.67231002925786	41.3816876283476	1.78221891281463e-17	1.28009099710328e-15	30.4262732423964
Stx3	1.84695426559536	5.23490948677688	41.5166504328615	1.69400282889229e-17	1.24509706102749e-15	30.4149660009412
1110008F13Rik	-1.85203273514311	6.23861733792219	-41.6757497089119	1.59593310518652e-17	1.19565170148376e-15	30.3960321577012
Epha4	4.29334355481529	2.86906105030074	42.0104506018312	1.40878680220052e-17	1.08131292886548e-15	30.3956077356604
Efemp1	1.40091624684016	7.52876505353744	41.8496267191708	1.49561745734518e-17	1.13681447316072e-15	30.3922779215282
Zbtb7c	2.58755261540187	3.80350939232416	41.130455370161	1.95970222044548e-17	1.38031675326339e-15	30.3718638458926
Eif6	-1.81619178369666	8.30726800166371	-41.7651370379477	1.54349815271373e-17	1.16192759976882e-15	30.336216328563
Klf4	1.55881419146781	6.22900964572871	41.4798378749052	1.71759461733259e-17	1.24509706102749e-15	30.3119865269315
Nfkb1	-1.50329361135527	7.2030985707547	-41.5459680654638	1.67546071364167e-17	1.2374699931227e-15	30.2898982277822
Asxl1	-1.73782220564251	7.55882423433905	-41.4895052338207	1.71136554419641e-17	1.24509706102749e-15	30.2551294791135
Ralgps2	2.14849946878722	4.72285285778641	40.983137905756	2.07243635769156e-17	1.42952460302795e-15	30.2538628146708
Jak2	2.13719555073925	6.46541325047509	41.2508828969448	1.87238978114446e-17	1.33263087241636e-15	30.2182978096377
Btg1	-1.42291107578435	6.13065041810923	-41.1222104060723	1.9658362241521e-17	1.38031675326339e-15	30.1772964405508
H1f0	-1.29057144239664	8.50197532820345	-41.3143300946073	1.82806116470244e-17	1.30702199620598e-15	30.1513437050074
Tgfb3	1.64658303676515	5.89420602691108	40.9865204598837	2.06977193104024e-17	1.42952460302795e-15	30.1466785383226
Tpbg	-1.85998396973189	5.28183691922456	-40.8397181148097	2.18883079304251e-17	1.49011793728085e-15	30.1426416895794
Dynlrb1	-1.72934876650758	6.72365630525406	-41.0822211076235	1.99587798202761e-17	1.39515435011555e-15	30.1302587954517
Mapre1	-1.50196703584059	8.86372206815735	-41.2128431306629	1.89951377672589e-17	1.34581840343773e-15	30.1009744027636
Itch	-1.6811710430368	6.95980550299711	-40.9616930824991	2.08941343290236e-17	1.4349138391397e-15	30.0705093849807
Ilvbl	2.06019475947136	5.28665519920634	40.621612880694	2.37935037217792e-17	1.59213111656247e-15	30.0660665064124
Cplx2	-4.86930990372091	2.83009716219981	-41.3951240691785	1.77322140937642e-17	1.27949773400995e-15	30.060271231588
Fstl1	1.57845849810224	8.62420739334484	40.984067722205	2.07170358117825e-17	1.42952460302795e-15	30.0172963969092
