genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Herpud1	1.08365391010503	6.94860147298515	25.7380960147415	4.16166106235518e-14	4.01067184638061e-10	21.5583946361573
Hmox1	0.933225429425957	6.55200078330332	25.3234952479101	5.31919343021301e-14	4.01067184638061e-10	21.328797764014
Ddit3	0.975867558401967	4.81567339047331	19.4795388122572	2.72423082970486e-12	1.36938003039831e-08	17.6808784042279
Hspa5	0.669787054994462	10.6906005625938	17.7753256465864	1.058622301367e-11	3.99100607615361e-08	17.0754005396417
Fmnl1	-0.704774602863786	6.0134459533992	-16.6915587724179	2.67366298425995e-11	8.063767560528e-08	15.9596938592286
Pdgfb	-0.764334507859997	4.81550543926318	-14.6813875585864	1.73705054608526e-10	4.36578703916095e-07	14.1175704080533
Xbp1	0.574060026139303	6.48898530714975	13.9430414562159	3.65675809750597e-10	6.87672597150759e-07	13.6207024434621
Syvn1	0.612887332059604	6.85780266609966	13.831485335502	4.10414679997137e-10	6.87672597150759e-07	13.5334073203398
Dnajb9	0.81114989520867	4.05071376259396	13.9880103309256	3.49130303402532e-10	6.87672597150759e-07	13.3639820673427
Itga3	-0.470336554379106	8.56982610443228	-13.4791315319644	5.9410200613377e-10	6.89158327115173e-07	13.2054418702797
Trib3	0.650976834773143	6.17396282097797	13.4938506579158	5.84896597451038e-10	6.89158327115173e-07	13.1509230433509
Pde4b	0.613850885029313	4.66206200731725	13.6054051829555	5.19857137595452e-10	6.89158327115173e-07	13.0649942351553
Edn2	0.676726636204117	2.30518110561904	13.6098443725522	5.17433081046325e-10	6.89158327115173e-07	12.9975442250758
Nqo1	0.64099454931104	5.54528125878463	12.9745342929164	1.02388429355092e-09	1.10286965333914e-06	12.4887548510998
Klhl30	-0.858885390297683	3.78913765728231	-12.8660077852124	1.15373308928262e-09	1.15988633242546e-06	11.6809725957467
Spon2	0.673859176998077	5.54618670398262	11.8833487365447	3.53989515431592e-09	3.33635118294275e-06	11.2736830474618
Manf	0.545610397246707	7.26075457677372	11.5461998992561	5.2925143855291e-09	4.21928786443104e-06	11.0667035313607
Slc43a3	0.414464609625418	6.48475479650918	11.5425195313477	5.31607887428314e-09	4.21928786443104e-06	11.051944575138
Per2	0.630642809406917	3.50288380153904	11.7402394364454	4.19407460545575e-09	3.72039088531016e-06	10.9609509279505
Srxn1	0.473999036577311	6.23980352392858	11.2584842246735	7.51628161600019e-09	5.66359277869639e-06	10.7083236816023
Vegfa	0.484037487358107	6.5156707993564	11.1818315195769	8.26253588403983e-09	5.66359277869639e-06	10.6272519114566
Tubb3	0.633019097236845	4.75888271885789	11.1950762839829	8.12819218957468e-09	5.66359277869639e-06	10.5794027206388
Cry1	0.503368789738602	5.0690264226283	10.7051982129563	1.50610800695479e-08	9.46337864369927e-06	9.9992600039543
Selenos	0.407625709125302	5.42962227496029	10.6555732267725	1.60517491327785e-08	9.68241507689197e-06	9.9638446917505
Dusp1	0.559258733181482	5.26309281561164	10.5325835870349	1.88157977404533e-08	1.09131626894629e-05	9.79309594082231
Ficd	0.642678938929009	2.8589903129521	10.8790672326729	1.20699183132584e-08	7.91366818104072e-06	9.69959216347564
Slc2a1	0.547914899037177	7.29695543476068	10.5677054241179	2.30411235173367e-08	1.24092908086228e-05	9.63750791620164
Fbln2	-0.37809200035751	9.67694653394355	-10.3403089700994	2.41906325610195e-08	1.25627920470973e-05	9.55702503526587
Rassf2	0.625594094117154	3.61552259947613	10.3886831482061	2.27011145491391e-08	1.24092908086228e-05	9.38276302156334
Cry2	0.536112052347079	3.78649293189536	10.3155598227015	2.49922918708833e-08	1.25627920470973e-05	9.35119354437769
Sdf2l1	0.505976672825438	5.57899222077729	9.97887841629005	3.91766308035016e-08	1.90575352424775e-05	9.10003948918562
Mex3a	-0.37284390171549	6.06837768113485	-9.9086517863735	4.30893536910385e-08	1.92138336348118e-05	9.00680464628619
Nbr1	0.339200711257945	6.63521764368366	9.90471916189917	4.33203145612468e-08	1.92138336348118e-05	8.9975302388962
Pprc1	-0.350980325412317	8.13703786508075	-9.79525201337559	5.03028188537981e-08	2.16733288090079e-05	8.83449047804512
Hs6st1	-0.391444578297694	5.62753958414878	-9.64291973585602	6.20591238772371e-08	2.52932861640199e-05	8.64882195982656
Gadd45a	0.582870108490252	4.03280664012478	9.66066361009901	6.05517438807595e-08	2.52932861640199e-05	8.59441597386591
Ptx3	0.364443222213798	5.38629798317887	9.57455635856747	6.82471576514485e-08	2.69926142955639e-05	8.55276987002141
Hsp90b1	0.310371054306977	10.6298729408926	9.55833942698696	6.9808485247148e-08	2.69926142955639e-05	8.4799676564108
Glis2	-0.336731085955726	7.35083326104681	-9.4495174632816	8.13101022201764e-08	3.01825317637961e-05	8.36451801947451
Jade2	-0.505849196867304	5.35393904985782	-9.42759019458033	8.38605704128674e-08	3.01825317637961e-05	8.35414000409626
Wdr12	-0.345194469068958	6.30639965988774	-9.42588212623009	8.40627542492996e-08	3.01825317637961e-05	8.34544325003956
Csf1	-0.292428112906473	9.19454967771692	-9.32056885406226	9.75775008847316e-08	3.27296000479933e-05	8.1611290345979
Creld2	0.392324608735307	6.7388957145386	9.2926788353205	1.01527654343104e-07	3.27296000479933e-05	8.14982630490668
Polr1b	-0.319475827773213	6.58634493461469	-9.28936077836789	1.02008700414833e-07	3.27296000479933e-05	8.14778999434261
Lrrn4	-0.768241433555538	0.404320139354771	-9.71490499554286	1.01288283823954e-07	3.27296000479933e-05	8.1429047469168
Ptpn13	0.524046743643201	3.48411297953918	9.23166626319145	1.10768577709111e-07	3.47997948302791e-05	8.05365969423442
Ak4	0.694212936911306	3.5652660880683	9.83282239481489	1.41036529044462e-07	4.17025658429508e-05	7.91238513541069
Txndc11	0.368078652623984	6.07414775452507	9.11465222051081	1.31061402940953e-07	4.03348154357054e-05	7.90514961458486
Plcd1	0.603784889439877	3.33635544639713	9.37233051359763	9.06695385727403e-08	3.1797596318068e-05	7.89908587923991
Osmr	0.444394125905694	4.25615174760033	9.07622344506793	1.38552007129928e-07	4.17025658429508e-05	7.85871484112711
Stim2	-0.368894560665854	5.87208746832934	-8.99484242600639	1.55943983114449e-07	4.52237551031902e-05	7.74224448976255
Gfra1	0.966163202021913	0.184097867408857	9.92819298446052	4.19608260410283e-08	1.92138336348118e-05	7.65719847589836
Slc6a9	0.340426925070619	5.93757570078358	8.91540166917412	1.75151879679062e-07	4.8743818147466e-05	7.62539334130988
Thbs1	-0.401479183960772	9.06147177100857	-8.93551731220443	1.70063645670213e-07	4.83879203152229e-05	7.60566973759433
Rrp1b	-0.292147927302449	6.69096722160889	-8.90525460507779	1.77779177593543e-07	4.8743818147466e-05	7.59440200542715
6430548M08Rik	0.690799140694367	3.91112085356918	8.85194612684828	1.92280553622262e-07	5.17784062254233e-05	7.43445923127486
