genes	logFC	AveExpr	t	P.Value	adj.P.Val
Abcg1	-10.217995552535	-1.13680675616295	-26.5445052365049	4.76122858364825e-13	1.38522273258224e-11
Ap1s3	4.58990506949245	1.43031098987997	26.0667957134013	4.87577102016997e-13	1.41589103389093e-11
Serpinf1	-1.89745340677561	5.09976394285265	-25.8381129796505	4.92761160527464e-13	1.4282705264111e-11
Kif5c	4.68793495408124	1.44461152138992	26.0378000204239	4.9708278848592e-13	1.4381087315394e-11
Sh3rf2	5.23865000043768	1.01689352376553	26.0588699107271	5.05143903518297e-13	1.45870884764585e-11
Hs6st2	2.21344012629603	6.52485567301049	25.7611261379474	5.15280731069813e-13	1.48521529678431e-11
Ltbp1	-1.273122678656	8.6136102766513	-25.7206495186478	5.20449462762927e-13	1.49733020761869e-11
Gm2a	1.34689940018686	5.54167642568749	25.6985993608564	5.26395447778799e-13	1.51163226087145e-11
Ncald	8.14893376494752	-2.39086625828753	26.2049123182787	5.29327102238935e-13	1.51724128917175e-11
Zmat4	8.23836918868416	-2.19342949005186	26.1823486182898	5.36937263537076e-13	1.53621515602757e-11
Fam131b	1.87464409015049	4.38274617851693	25.6544066571868	5.40572840366181e-13	1.54376851483579e-11
Tnfaip8l1	-2.40322313456413	2.68741196778469	-25.6696519966753	5.42270052414833e-13	1.54576869536706e-11
Ank3	-2.56665519627198	2.23260182846683	-25.6351312453676	5.54492616725447e-13	1.57770954267184e-11
Eps8	-1.30669995935697	7.17879375518642	-25.444924618705	5.98901171289542e-13	1.69998538280345e-11
S1pr5	10.0116592373362	-0.945726764075332	26.0681765003286	5.99659511442242e-13	1.69998538280345e-11
Ptprb	12.9432707454457	1.08007985011262	26.1891009515895	6.03011281168461e-13	1.7063678717298e-11
Scel	11.5845472442957	-0.0153843133343302	26.1177082931015	6.07821354749698e-13	1.71684622005529e-11
Ankle1	-2.10328063610361	4.35220998265705	-25.4051893884277	6.16185608394357e-13	1.73730731443115e-11
Styk1	-1.5542360634226	4.97774309361125	-25.376062413248	6.21074939610477e-13	1.74791453512517e-11
Otud1	-2.85039381547076	2.80756938208787	-25.426288202369	6.22789719076072e-13	1.74956524886099e-11
Epb41l3	-1.1883992574044	6.76978845634788	-25.3530752991134	6.27623046882234e-13	1.75995489837302e-11
Shank3	8.13265298719342	-2.28457305652384	25.8146320264013	6.43337499150695e-13	1.80076436811008e-11
Epdr1	1.40017262874841	5.36395059937281	25.2846942464806	6.50416116756098e-13	1.81729778784447e-11
Zeb1	-1.51763070894568	5.58947418167252	-25.2426509110244	6.65028778453806e-13	1.85478440062647e-11
Sphk1	-3.32941711135969	2.56472119622	-25.3231190162564	6.6950878695154e-13	1.86392688676078e-11
Lrrc75b	6.38198518558255	0.699672190548599	25.5985971261763	6.71083286448335e-13	1.86496210088787e-11
Ptgis	10.637100428123	2.25846617546693	25.8361616103878	6.84730512567588e-13	1.89948408915664e-11
Tgm2	-2.57274717360599	5.46374655059294	-25.2131485282936	6.88373364833049e-13	1.9061796015118e-11
Il4ra	-1.81759709628692	4.53424216609871	-25.162073679688	6.95143412715054e-13	1.92149534776691e-11
Txnip	1.82670986263184	4.09742723545518	25.0712027327784	7.28732169601272e-13	2.010756183987e-11
Soga1	-1.95758955524258	6.62327594821497	-25.0492497439144	7.38463218560502e-13	2.03276249885942e-11
C1qtnf12	-2.42997461258612	2.70417062583384	-25.0670281565164	7.39329366967634e-13	2.03276249885942e-11
Efna1	-1.8471476626079	3.87147034718903	-25.0372754922761	7.41879650736240e-13	2.03616420247201e-11
Ppp2r2b	9.7120027265095	-1.55428121283724	25.6098838283255	7.49451588040299e-13	2.05331197451253e-11
Folr1	6.27671747428522	0.496685564657002	25.3683675608654	7.5149253062869e-13	2.05527242900513e-11
Scarb1	-1.24748175540465	6.53206136359433	-24.968218177808	7.65909376912652e-13	2.09101350489164e-11
Frmd4b	12.6245958128175	1.50906862797288	25.6901478995931	7.70139857369793e-13	2.0966045966769e-11
Mycn	4.66541986137215	0.697260578152648	25.1738308335874	7.70661391697835e-13	2.0966045966769e-11
Ddr1	1.37923935845139	7.55035149350165	24.9394570000156	7.7775134539102e-13	2.10851011418972e-11
Tpd52l1	5.31560890770152	1.24347322213881	25.2168898515952	7.77757003492951e-13	2.10851011418972e-11
Abca2	-1.71820105766619	5.88422937678463	-24.9349637977993	7.81302607697921e-13	2.11442574826731e-11
Medag	-1.7355611964725	3.94941032566881	-24.8709817963531	8.07996646555045e-13	2.18285783939531e-11
Flt4	8.72365293501732	1.61358779090733	25.3979148336771	8.10954839604689e-13	2.18703942569564e-11
Pax3	10.7010707149147	-0.510046391596751	25.4773270941421	8.22908622570596e-13	2.21542430732678e-11
Tns4	6.72193169959627	0.891225583110826	25.2007030755314	8.34790495380294e-13	2.24351754105064e-11
Galnt12	5.36932117790761	0.985414585282893	25.0580618065498	8.46590108763536e-13	2.27129287484362e-11
Tspan11	-11.687088952078	-0.000806790528532497	-25.4602792908431	8.49263134827686e-13	2.27452909011622e-11
Slco2a1	1.50193300225222	6.12941120459276	24.7414887288675	8.63163074714103e-13	2.307770655102e-11
Ncs1	-1.26536350518847	6.69775358520368	-24.7071089104118	8.78150521703172e-13	2.34380036833926e-11
Lurap1l	1.42395845741656	5.12030687315806	24.703283680524	8.80349957654589e-13	2.34563346964772e-11
Bcl7a	-1.93062604529575	4.42511745938736	-24.6746864824439	8.97939678579053e-13	2.38839632859784e-11
Unc13c	-5.75827800836545	1.45180933790567	-24.9617744068187	9.06323515866675e-13	2.40353125551145e-11
Mirt1	2.33087693693935	2.77460747777665	24.6717379137638	9.06729724946282e-13	2.40353125551145e-11
Hmgcs1	-1.25184046455713	7.02588714629752	-24.6307568615637	9.14183541158667e-13	2.41915429569069e-11
Enpp4	1.92195492005918	4.9918648774313	24.6345074589203	9.17048524857349e-13	2.41977265397024e-11
Zdbf2	10.6708809396374	-1.05333769558772	25.2633027224447	9.17800945474567e-13	2.41977265397024e-11
Zfp521	2.28413253611631	3.06876213789402	24.6438294427711	9.19098531752414e-13	2.41977265397024e-11
Htatip2	4.09489770602735	1.34019058848321	24.7776059184419	9.21270456506518e-13	2.42137982526213e-11
Bdh1	5.39195841191918	0.782466816285857	24.8734938924681	9.33098964688035e-13	2.4483190601383e-11
Ndufs5	4.40018390631353	2.0160145080531	24.766170804488	9.40783393208409e-13	2.46431217541939e-11
Hand2	8.13558516457522	-2.28441675033479	24.9830566162619	9.85625044790144e-13	2.57741780262408e-11
Il22ra1	11.0627585401974	-0.513457052837175	25.1385344579835	9.88196216176614e-13	2.57979103101865e-11
Perp	-1.9868875504443	3.96568143926018	-24.4683870263921	1.00240051353658e-12	2.61247475015324e-11
Hoxd8	8.47405509065921	-2.04760713566493	24.9540614983597	1.0120557745893e-12	2.6322261586152e-11
P4ha3	2.50055147703712	2.72014521835612	24.470126787258	1.01354987512948e-12	2.6322261586152e-11
Pgm2	2.24125844137899	5.8077375265106	24.4543478398436	1.01507141474939e-12	2.6322261586152e-11
Prdm16	-9.38426719079954	-1.31068158133084	-24.9751748331548	1.02952129069365e-12	2.66523984220142e-11
Hoxb4	9.40482295589221	-1.55416894369338	24.9452774072789	1.04632410487345e-12	2.70422464904544e-11
Fam20a	-3.67394637457425	2.29414415806487	-24.4905237903874	1.05065408261427e-12	2.71089731432603e-11
Nid1	-1.91153499968524	8.98533968796316	-24.3458588749064	1.068712786865e-12	2.75291182490292e-11
Capn6	-8.12000404709556	1.37180312758658	-24.8182396324051	1.07373218297776e-12	2.76125455413535e-11
Stom	-1.24000403917684	5.6830024915645	-24.315267563093	1.08091620644194e-12	2.77512708829389e-11
Klf5	-1.98422096260671	4.61548274665138	-24.3062023231082	1.09284486986161e-12	2.80086922673456e-11
Gpc3	9.58695974288015	-1.53986925424015	24.8690347374949	1.09455520178058e-12	2.80086922673456e-11
Scnn1a	3.94645404828158	1.44350691173673	24.4348082641491	1.09636637765467e-12	2.80088194700015e-11
Tfcp2l1	6.2152270302276	0.756336013676268	24.6299311608545	1.10096137023037e-12	2.80799473160565e-11
Map1lc3a	-1.65090478709026	5.14151497211211	-24.2804610734195	1.1033861513338e-12	2.809558136081e-11
Tpd52	-1.27475851885699	6.03109413254617	-24.2611990813949	1.11271602859692e-12	2.82867007466433e-11
Tox	8.01447089024002	-2.34291040892407	24.7213770303813	1.12567278982025e-12	2.85692437835396e-11
Adgrb2	6.61603104922511	2.25145013166525	24.6093746886178	1.13213650811555e-12	2.86785549711033e-11
Gak	1.17645424702641	6.70279403663325	24.2260582669684	1.13367860948515e-12	2.86785549711033e-11
Rpl34-ps1	-6.34104809308346	0.922718512132265	-24.5722767069815	1.14123717689823e-12	2.8822744140327e-11
Col4a1	1.20876692922488	9.65658481897168	24.1999235273153	1.14974031061806e-12	2.89411999814942e-11
Nfkbiz	1.5586486672985	4.75425785515893	24.2011146462344	1.15051948014016e-12	2.89411999814942e-11
P3h3	-2.11932439658574	3.75621663976464	-24.2125468435568	1.15193269777236e-12	2.89411999814942e-11
Chodl	8.2548912960961	-2.2750656729037	24.6908361565201	1.15339276382043e-12	2.89411999814942e-11
Ptprd	11.9661477286674	0.186504440500557	24.8769460167987	1.15532175085134e-12	2.89427696130076e-11
Ptgs2os2	-9.36594668332165	-1.28430943809586	-24.7490238086776	1.15829818003585e-12	2.89705320609935e-11
Srgap1	9.31379802812557	-1.5491420845302	24.7418692747776	1.16089202441991e-12	2.89886515663116e-11
Tbx18	1.81350345686681	4.89358342223861	24.1146008908364	1.20819731588493e-12	3.01214080022953e-11
C1qtnf6	-2.14087718740237	3.37815338703071	-24.0869094330317	1.23302532518183e-12	3.06910493059304e-11
Kcnq5	9.17683009207114	-1.60962531182736	24.6136111528756	1.23708546244268e-12	3.07427632469529e-11
Nab2	-1.43461326712836	5.97655436227744	-24.0615500301218	1.23944482077863e-12	3.07521133373028e-11
Zbtb38	-1.67481374431581	4.9385996020806	-24.0537931257182	1.24662578536668e-12	3.08425461553075e-11
Scara3	-6.31279313846398	0.916425455763303	-24.4030377805406	1.2470675462293e-12	3.08425461553075e-11
Cadm1	7.83005805887777	0.767289273641622	24.5110758646964	1.24986149512916e-12	3.08624238932609e-11
Fmod	6.11301327038645	0.853948366538238	24.3754771658155	1.25456596762953e-12	3.09293393641195e-11
BC002163	-2.73918302615267	2.18210601085527	-24.0690941337089	1.26605832639059e-12	3.11631213767283e-11
Cd24a	10.0727836536241	1.64660961392891	24.603717238318	1.27540013245561e-12	3.13433119714567e-11
Plvap	-5.92477757347582	0.599967383363188	-24.2893050514809	1.30274098690311e-12	3.19645640568141e-11
Dmrt2	7.79843720071607	-2.42647054012619	24.4110306072809	1.3166651661045e-12	3.2255176509925e-11
Ces2g	6.30613822325284	1.02773631084151	24.2925290159217	1.32251117944033e-12	3.23472884220524e-11
Plxdc2	10.4962581072405	-0.967995076141563	24.5465103206013	1.32911070844978e-12	3.24575114266625e-11
Ugp2	1.30112565944331	6.36744810982602	23.9215091338857	1.33644709925775e-12	3.25853540380345e-11
Fzd4	3.26228884747962	2.93628057765726	24.0021739078027	1.33994558410407e-12	3.26035588851318e-11
Tnfrsf23	-1.5391822366651	4.73832072020905	-23.916554809799	1.34139875983195e-12	3.26035588851318e-11
Pimreg	-1.36303163669031	5.73003421971788	-23.9013799882106	1.35137861616817e-12	3.27597208200023e-11
Mab21l2	-4.9104249935395	0.801767476339395	-24.1314017404361	1.35204883760892e-12	3.27597208200023e-11
Eya1	-3.40670395295395	1.79919456682771	-23.982522646414	1.36289226267141e-12	3.29709365323644e-11
Plce1	10.0656207661699	-1.26093458603429	24.4358594645531	1.39392331648742e-12	3.36477253230194e-11
Fbxl7	8.31851527611699	-2.22022747375717	24.3361959227112	1.39520780181218e-12	3.36477253230194e-11
Hoxc9	9.28016955433677	-1.47395838121777	24.38621903964	1.40012125406349e-12	3.37137892651591e-11
Dab2	1.13584027912663	8.09973363136227	23.8294870790698	1.40464076326663e-12	3.37701772340707e-11
Syt9	7.71388110581191	-2.46102881881149	24.2733124286703	1.41288348107458e-12	3.38799803458317e-11
Clip2	-1.413845269928	5.1696936863059	-23.8190305954253	1.41357756392294e-12	3.38799803458317e-11
E2f4	-1.1699233600924	7.34401372772297	-23.8140693057065	1.41654655034835e-12	3.38987459201418e-11
Miga1	2.51437847840481	2.79183401492314	23.8418240486718	1.4216688158809e-12	3.39659207372107e-11
Palm3	2.85787294093179	3.04918953822653	23.8604166936619	1.42373434443715e-12	3.39659207372107e-11
Adss	-1.18977834480548	7.5720494945602	-23.792973729857	1.43297593661096e-12	3.41338830246176e-11
Gpx8	-1.42218073501833	5.89867411259621	-23.7895021822915	1.43657613982682e-12	3.4167156748918e-11
Hoxb2	8.22632456043084	-2.28477919033755	24.2295639914633	1.47261852038292e-12	3.49707433316661e-11
Ccbe1	-10.7453554947441	-0.504689426484971	-24.3606570727515	1.47631083329367e-12	3.49723381949043e-11
Rpl22l1	-1.30242259627138	5.94699041248006	-23.737730871837	1.47719620285435e-12	3.49723381949043e-11
Fuom	-3.85130424463738	1.02050009727327	-23.8519504421483	1.4936082070162e-12	3.53069854667686e-11
Cerk	1.31287028060093	5.35523537352682	23.7064064430673	1.50277500216949e-12	3.54696072429868e-11
Nck2	1.54525432256585	3.89036246408498	23.6975130329032	1.51165039610012e-12	3.56248673135631e-11
Csnk2a1	-1.11758699111918	7.46276922730312	-23.68981508577	1.51600132717951e-12	3.56731905623257e-11
Dlx3	9.42712544839592	-0.430260720476515	24.2382419468176	1.52196191704241e-12	3.57591870417829e-11
Slco5a1	7.84071377406343	-2.43437152055838	24.1252349205085	1.53687102747739e-12	3.60548548004417e-11
Vegfc	3.90281199418757	1.27018114284813	23.7813383234431	1.55609505399077e-12	3.64507039308684e-11
AI838599	8.5794197018108	-2.04416152774023	24.1012474439351	1.59641693807687e-12	3.73388196964676e-11
Pnpo	1.92599669642487	4.15227367229303	23.5838965392411	1.61546199106846e-12	3.77273630956305e-11
Pla2g4a	-1.37660937524878	6.37751025741711	-23.5288585843575	1.65710767998092e-12	3.86417575841567e-11
Jph1	10.072466517271	-1.17791006640025	24.087287185109	1.6805551472995e-12	3.91296826864464e-11
Slc16a2	8.5808838138483	-2.06813213731712	24.0018024159489	1.68464396751662e-12	3.91660779674366e-11
Tyro3	-1.44127104976145	4.99882117196256	-23.4550562608338	1.72649846110861e-12	4.00790593359449e-11
Gcnt1	1.65400235300955	6.86116051835394	23.4529524329083	1.73089733427216e-12	4.01211135464252e-11
Adamts2	-1.51863664257093	4.36776191512998	-23.4395440301185	1.74208047502235e-12	4.03200625763755e-11
Nhsl1	1.74738514655988	5.53357197877315	23.4347297639866	1.75002932542075e-12	4.03884208864521e-11
Rbp1	4.11270419750531	0.96224485100047	23.5854987234975	1.75024304092963e-12	4.03884208864521e-11
Tmem108	11.5890606607639	0.0410838092476712	24.0704392731351	1.75932927328877e-12	4.05377697487207e-11
Klhl30	-1.83667764584256	3.78902006077819	-23.4107292198823	1.77533358027926e-12	4.08458424768404e-11
Ccne1	-1.37255505343361	5.64112028029977	-23.388315042329	1.79102901525533e-12	4.11459065771324e-11
B4galt1	1.6982333593618	7.47977367210718	23.3836781378972	1.79934473321945e-12	4.1275797008926e-11
Prkab2	1.39323436603928	4.80016451038009	23.3741370770926	1.8053080335591e-12	4.13229418309288e-11
Epha7	10.3030756834131	-1.16297820334793	23.9646424969905	1.80672951321144e-12	4.13229418309288e-11
Ndnf	7.97941240236763	-2.3816349530248	23.8263320575369	1.81607813233801e-12	4.14755870370626e-11
Fgf7	-7.71235790299813	1.61367158935429	-23.7980910674384	1.82682692460695e-12	4.16597134115882e-11
Adam22	3.57066242807041	1.36640676196051	23.4549226231113	1.83295690871993e-12	4.17381244985608e-11
Mn1	5.60530990338194	0.926763721371823	23.6193874207902	1.84660913753824e-12	4.19477777040746e-11
Esd	-1.44266798078745	7.73445522680202	-23.3291107626312	1.8514112256091e-12	4.19477777040746e-11
Cd276	-1.45294208941655	5.18320571092666	-23.3287987874173	1.85182053025073e-12	4.19477777040746e-11
Ctsb	-1.14927691993111	7.99954160999276	-23.3262221313708	1.8529843120714e-12	4.19477777040746e-11
Wnt5a	10.1044433907893	0.0614678771096833	23.8821285555941	1.87976386960219e-12	4.24919800669406e-11
S1pr3	-6.95239472444485	0.374002924827876	-23.6896392835127	1.8832405943942e-12	4.25086053817625e-11
Cdkn3	-1.6561922470903	3.64146783140397	-23.2935063843105	1.89109115482991e-12	4.2623765316784e-11
Per2	1.78275903446976	3.50276620503492	23.2856465180809	1.90183416137247e-12	4.28036898989882e-11
Stxbp6	4.66070410108551	1.75987063303147	23.4746514622889	1.91144639036921e-12	4.29576799644279e-11
Sh3bgrl2	-1.45701215004805	4.78141587497301	-23.2663249211505	1.91739874530626e-12	4.29741394882472e-11
Hoxc13	5.87293984026356	1.10242348185073	23.5729896768875	1.91772132107223e-12	4.29741394882472e-11
Mbp	7.04638739642378	1.03909035783968	23.6486518176217	1.93328295182591e-12	4.32603444934550e-11
Amotl2	1.02153872454726	8.53560919715222	23.2396436697976	1.94436533843561e-12	4.3445638765304e-11
Tenm4	-5.47232981773981	1.60955583221495	-23.5088176702331	1.95050528536323e-12	4.35201229642123e-11
Tuba4a	-1.43041550220696	5.99332335903242	-23.2251980466454	1.96166404337213e-12	4.37062131042697e-11
Etl4	10.4380762138924	-0.647320257640205	23.8081928649044	1.97404972050149e-12	4.3919066019823e-11
Adamts3	8.88393362517095	-1.89258526904714	23.7216862109766	1.98119655592255e-12	4.40063606830169e-11
Nov	5.12284945097085	1.06732399279783	23.4483146774013	1.9836490692867e-12	4.40063606830169e-11
Zfp618	7.67808077484827	-2.60191969876137	23.6392892576103	1.99035979482541e-12	4.40921561976537e-11
Htr7	7.54505580646266	-2.47900093685038	23.5921328224642	2.03270717102659e-12	4.49660343810405e-11
Herpud1	1.36022692164955	6.94848387648103	23.1567783671469	2.03762308384005e-12	4.50105714545693e-11
Chd3os	-1.92268568208361	3.18830979430748	-23.1425069768471	2.06403662438967e-12	4.55291834059896e-11
Stxbp2	1.38749455060192	4.89477875031846	23.1253216188706	2.07405352643489e-12	4.56851534579913e-11
Map3k9	3.74553244977556	1.74687510721616	23.2129475606709	2.11424403275118e-12	4.64441723919694e-11
Gm6394	-8.08754378169999	1.64069635640304	-23.5557277361663	2.1145022060186e-12	4.64441723919694e-11
Pcdh18	-1.51263290011567	6.43067436443928	-23.0672978671321	2.14398231647436e-12	4.70250831422461e-11
Rnase4	1.75279629422363	3.81210765886276	23.0564912196171	2.16133609239333e-12	4.73387553456827e-11
St8sia4	8.25228470330409	-2.27854357689459	23.5021736259724	2.19021593613998e-12	4.79036368430504e-11
Tmem200b	3.40254436599438	1.94317887177525	23.1132226458444	2.20054433926099e-12	4.80617479843945e-11
Eif2s3y	-8.84672801986213	-1.96757733797439	-23.5177239393056	2.21379201139956e-12	4.82830839954613e-11
Loxl2	1.22649574479997	6.67714280081289	22.9788003073858	2.2512419917056e-12	4.90309123109251e-11
Plcb4	9.68626664880713	-1.51862307050137	23.5081061848235	2.28147747112241e-12	4.96197351257998e-11
Col6a2	1.28068875434231	7.75568875034307	22.9270129146956	2.31830170807748e-12	5.03500064245904e-11
Coro2b	5.35245139355387	0.768753758700703	23.1815250044411	2.3266618452662e-12	5.04609024259342e-11
C1qtnf1	2.01231383715225	2.75569975261516	22.9134630680628	2.35156325529139e-12	5.09297365919045e-11
Spats2l	9.49643996931283	-1.23381730210385	23.3864089207274	2.42746122707604e-12	5.25001969989792e-11
Sash1	5.56613143686821	0.7096976000926	23.1197039840289	2.43298735247838e-12	5.25464274023429e-11
Sv2c	8.94860100377791	-1.98002185695329	23.3458531564019	2.44270603889923e-12	5.26829520795692e-11
Ugt1a7c	7.97961078190226	-2.41505382625797	23.2841146720023	2.44894722424764e-12	5.27442008422335e-11
Timp1	-1.22232093035232	7.1219346079132	-22.8246564825196	2.45642198277108e-12	5.28318109387394e-11
Lgalsl	-1.87647540223646	4.3987673708376	-22.8253942022694	2.46660852137205e-12	5.29742202912731e-11
Ninj1	1.79132033258294	4.61538549781013	22.8211169443133	2.46987562201525e-12	5.29742202912731e-11
Commd7	-1.40491256181936	5.29058633398924	-22.7745817395426	2.5285940577415e-12	5.41587127809357e-11
Gnb4	-1.44517265867258	5.14175034274883	-22.7477284172046	2.56798569451735e-12	5.49265574688007e-11
Pcdhgc3	-1.51638475027987	5.05062532546192	-22.7372723740087	2.58429026457766e-12	5.51991585851319e-11
Lgals2	4.9465747643455	1.64295202310177	22.9560858599225	2.59017787304718e-12	5.52488146868537e-11
Adamts9	2.86032956761724	2.53555400942863	22.7712024938376	2.61058572937803e-12	5.55904082710442e-11
Hapln4	-2.1874113727558	3.59051087094643	-22.7336850269132	2.61336219962541e-12	5.55904082710442e-11
Mapk6	-1.21626936029118	8.22441549457548	-22.7045843987125	2.63013555597124e-12	5.58705644745836e-11
Osr1	-7.83842447810903	0.694232295475857	-23.1348231179255	2.64894288777534e-12	5.61931017246678e-11
Ank2	1.56189869929482	5.10535465110417	22.6740038882399	2.68005571833047e-12	5.67754426559434e-11
Disp1	1.16694258160226	6.02192356336986	22.6616110799944	2.69529458456704e-12	5.70203726096603e-11
Dusp7	-1.48428755651376	4.78146416904363	-22.6391833648046	2.73267121284849e-12	5.77056004803477e-11
Elk3	-1.11914218591598	6.68577196879236	-22.635872622248	2.73512712665606e-12	5.77056004803477e-11
Ror2	-1.95370607300285	3.57110388999676	-22.6408064787596	2.74343663792958e-12	5.78022716635516e-11
Mlh3	1.85391472906441	3.38844360226311	22.6092361969849	2.78936165788957e-12	5.86901373526372e-11
Ston2	3.83999688417295	2.86800186924504	22.7192070437621	2.80673449968929e-12	5.89756529629835e-11
Cep126	4.34831774699467	1.11343581294352	22.7369741986175	2.8482576127648e-12	5.97671594061486e-11
Pcdh11x	9.74444176381529	-1.50950811069094	23.1036858602758	2.86255056619095e-12	5.9985907608004e-11
Pik3r5	-2.06758932739264	3.71321840681904	-22.5533844831534	2.89018961890718e-12	6.04833608912194e-11
Ehd2	-1.08380254983952	7.8007739528461	-22.5299881552979	2.90628793982434e-12	6.07382844782427e-11
Col4a6	9.64169576081496	2.32019990398818	23.0588559536189	2.92720134597772e-12	6.10930165169267e-11
Syt14	9.21782884172582	-1.52473501250905	23.0328107842606	2.93427102959366e-12	6.11582538385873e-11
Amigo1	-2.26007422950331	2.75376768540277	-22.5128909274154	2.97055169981046e-12	6.18313358509541e-11
Myo5b	8.18986851217777	-2.04619913231523	22.9329181547843	3.00457727199335e-12	6.24226895483463e-11
Hoxb13	8.65232813854997	-2.12953325207545	22.9584881291913	3.00701290337362e-12	6.24226895483463e-11
Tceanc2	1.71936017722346	3.70551229177836	22.4655229731323	3.02467922470235e-12	6.27054822693306e-11
Hhex	6.88103025616116	0.0577876280210745	22.8328776851751	3.02912978964377e-12	6.27139060721041e-11
Atp8a1	3.49946417979379	2.01734829077141	22.5424975300258	3.05634822650051e-12	6.3179757011339e-11
Lsr	6.06988739996977	1.36055312183678	22.7548615983688	3.05977929422297e-12	6.3179757011339e-11
Fam171a1	-1.37867665205746	6.21172424422884	-22.4127049965085	3.11123187261485e-12	6.41567455434022e-11
Ergic3	-1.40449688597898	7.25958563156196	-22.3920971781179	3.14881384565358e-12	6.48454931003321e-11
Tspan8	11.2998890754666	-0.206381122491998	22.9732509859373	3.2036880011575e-12	6.58880501776516e-11
Aass	7.46551629102026	-2.67889539722403	22.7607612560058	3.22847627428014e-12	6.63099093844532e-11
Cxcl5	-8.88945946771328	-1.65819409798849	-22.8376666537138	3.2441912695203e-12	6.65445423498032e-11
Sox11	11.1509830967043	-0.0138682288912058	22.9330902992609	3.26603560320916e-12	6.68433419352888e-11
Tmtc2	9.61829800263962	-1.51346936203104	22.8625549048674	3.26840363872911e-12	6.68433419352888e-11
Edem2	-1.3582506136771	5.40143481161776	-22.325691516515	3.27168998058194e-12	6.68433419352888e-11
Syt8	-3.34069191070177	1.4865331301586	-22.3942480223667	3.30538527312233e-12	6.7442907145142e-11
Sh2d4a	8.81646940591226	-1.90218828484519	22.7838192906343	3.33744850362335e-12	6.80076398760674e-11
Tmem238	-2.42650354452368	2.91862886043567	-22.2962207677714	3.38152536655608e-12	6.88153725186157e-11
Apol9b	-3.3074408015096	1.63263590203071	-22.3483650715528	3.38939827310331e-12	6.88851887562424e-11
Arap2	2.54924538215059	4.21890489371198	22.2895723299565	3.40698154049271e-12	6.91519145921734e-11
Bmp2	9.48959217191958	-0.533267962544054	22.7615730812459	3.4488943933077e-12	6.99111181137549e-11
Cd300lb	-8.42445821575674	0.622438759120732	-22.6660355341644	3.52476184897757e-12	7.13557206163123e-11
Hoxc4	8.63454718229397	-1.64390311723517	22.6697831875592	3.54133977185693e-12	7.15978563783383e-11
Col6a3	-4.48789388053582	2.08703802524858	-22.3668649580595	3.54764109278777e-12	7.16318625336717e-11
Map3k6	2.20302714918761	2.93418360609749	22.146221007837	3.66933903246805e-12	7.39769545163393e-11
Foxa2	10.4687608358303	-0.233773532625999	22.6972861636407	3.67332527101188e-12	7.39769545163393e-11
Adrb1	8.00014963729025	-2.29929400893655	22.5280779359943	3.76053423834538e-12	7.56350252062541e-11
Lgi2	8.66330673233836	-1.7542651259054	22.5482831089944	3.80036157526549e-12	7.63370556316606e-11
Glis3	4.22620673693257	1.67022014465417	22.2033811971283	3.85121897720968e-12	7.72585416294832e-11
Rtkn	-1.88000551661447	3.22795973951604	-22.0477993015935	3.86396926233799e-12	7.74141748721902e-11
P3h1	1.27111209283387	6.05513181158748	22.0288793744352	3.88942482544783e-12	7.78236267977025e-11
Tshz3	8.07971179659334	-2.29497314668791	22.4559350947696	3.93100853979213e-12	7.85543162713357e-11
Anp32e	-1.17153072045066	8.52333450876007	-21.9720124414568	4.02098363948792e-12	8.02325771525587e-11
Chst11	-1.91891475243306	4.7437734677678	-21.9791517028179	4.02533984811315e-12	8.02325771525587e-11
Ak3	1.08613304416695	6.48565543411712	21.9635991504232	4.04061790348944e-12	8.04337122328765e-11
6330403L08Rik	-1.85267829723981	3.27318339072666	-21.9652020073961	4.05467229122489e-12	8.05238743762939e-11
Ly6e	-1.29841340554764	7.03482237772178	-21.9562447106557	4.05944532594173e-12	8.05238743762939e-11
Tspan13	8.64174460629783	-1.68144175930575	22.4314164972275	4.06233521492572e-12	8.05238743762939e-11
Rps3a2	-3.82832238607591	2.09404210686036	-22.0774460608561	4.06591820704444e-12	8.05238743762939e-11
Mboat2	2.31091252200437	2.42648915924274	21.9683591936839	4.08343529196371e-12	8.07676416740833e-11
Sema4a	3.72587535231945	1.87344751230824	22.0535091279583	4.10329401054971e-12	8.10570448682731e-11
Wnt4	6.43000213038356	1.17304686493988	22.2526611940005	4.15052327788431e-12	8.18857054327633e-11
Wt1	11.9040284632042	1.33515342586552	22.5216800546694	4.19961968232027e-12	8.25851474611597e-11
Pdcd4	1.2847933234424	4.73862345100438	21.898085867988	4.20097472146543e-12	8.25851474611597e-11
Sp8	8.42964723809697	-1.34696201864659	22.359504787481	4.20583542088125e-12	8.25851474611597e-11
Paqr4	-1.7719711840477	3.46762317070527	-21.8995492064662	4.2104792934747e-12	8.25851474611597e-11
Zic4	7.44687372394788	-2.61217173181942	22.2962415522413	4.21474782978768e-12	8.25851474611597e-11
Snx10	1.25507242359817	5.80718518098243	21.8903715542034	4.21988519423434e-12	8.25851474611597e-11
Gnai1	10.9035330717161	0.157866237671908	22.4728563415223	4.22325542894819e-12	8.25851474611597e-11
Serpinb6a	-1.25300810308026	7.97364865755386	-21.8863996528712	4.22978180084866e-12	8.2608597463174e-11
Ahr	1.77629797713214	5.42173731262115	21.8790654948528	4.26195826788729e-12	8.31323105158845e-11
