genes	logFC	AveExpr	t	P.Value	adj.P.Val
Tsc22d1	-0.764871987122284	7.53343808698489	-5.60885388862874	3.8598677732966e-05	0.000191319435246211
Dis3	-0.77805585111005	7.43295274468469	-5.60460073667237	3.88811849359208e-05	0.000192658732191977
Gm42788	-3.77903713473612	-3.09932187131303	-5.62052286603479	3.93220682231019e-05	0.000194781697006431
Bmp4	0.991264276300841	3.56508972244886	5.59671282700333	3.94108745923946e-05	0.000195159859066323
CT009757.6	3.05824775637769	-2.08586679897864	5.60523820919995	3.95006555182538e-05	0.000195542606419481
Pdp1	-0.891580141789567	4.26268447612117	-5.59503587751476	3.95244511575744e-05	0.000195598563914444
Rasl11b	1.7857649415522	0.00362072700317151	5.58983769026749	3.99007263185494e-05	0.000197398285211958
Gdpd3	1.69303176859016	-0.516077819905764	5.58819463652708	4.00048875404844e-05	0.000197851083104518
Dusp2	-3.72952714360566	-2.52655235436219	-5.60288542330369	4.04657798659508e-05	0.000200067313274726
Bop1	0.820200730560914	7.72152752316709	5.57968485382884	4.05802514804865e-05	0.000200569942449955
Rplp0	0.817594871950309	10.6093227694769	5.57781124260538	4.07111205876328e-05	0.00020115327426985
Mettl27	-1.24554504505205	1.84988440130927	-5.57180987538055	4.11336302016376e-05	0.000203176776560644
Zmat3	-0.900344821197167	5.60627045115255	-5.5634835793567	4.17266133593743e-05	0.00020604077955884
Tro	2.00047817437085	-0.802093001883576	5.56122616018379	4.19486288346017e-05	0.000207071762387198
Retreg1	-0.905158597019487	4.7699889368679	-5.55784493303103	4.21334999951214e-05	0.000207918797013429
Il20rb	1.32558913721337	0.859534418090516	5.55653840670516	4.22292396790981e-05	0.000208325593854858
Pgbd1	-2.72099870825734	-2.57922276547919	-5.55515295974021	4.27470893683699e-05	0.000210813834749586
Abhd1	-2.02478714804621	-0.371836189548011	-5.5500454196901	4.27700666674412e-05	0.000210860737997102
Gm20633	-2.36673832723957	-1.73142918552735	-5.54749326716778	4.30851179901809e-05	0.000212347112839236
Gdf15	2.00421118664323	-0.545925889648978	5.54513549592532	4.31285108555819e-05	0.000212494091559692
Ccnj	0.869057933315221	4.32806481376785	5.54170341584087	4.33214006911601e-05	0.000213377317402386
Hipk1	-0.868191705737952	7.17256054086332	-5.53689744192579	4.36818187801648e-05	0.000215084880018812
Phf20-ps	-1.8898507799404	-1.08427779396618	-5.53704588016918	4.37106880006764e-05	0.000215159368976608
Ccdc180	-3.60598197988507	-3.32551805019643	-5.55528737575868	4.37494896469868e-05	0.000215282686641269
Phgdh	-0.833815636843958	8.78929528974534	-5.52708671523268	4.44273379775498e-05	0.000218549562693206
Osbpl5	-0.802689681634103	6.19373210637528	-5.52229318748923	4.47964299322861e-05	0.000220296011268761
P2ry2	1.36590135441334	0.75896780490895	5.52015241850775	4.49637128561299e-05	0.000221049235761784
Tmsb15b1	3.55227613163028	-2.43665705154719	5.53687496787505	4.50866556772926e-05	0.000221584072377604
Fabp5	-0.928312606808614	6.50376954574313	-5.51552973418554	4.53226695060387e-05	0.000222674100761078
D030025P21Rik	-3.16379270410701	-3.06060780615578	-5.52318358090855	4.5634361271028e-05	0.000224135140772195
Adrb2	-1.57019860574487	0.587796555927699	-5.50902602504677	4.58423276958167e-05	0.00022508597273788
6330537M06Rik	1.49101217842615	0.631175939221005	5.50860275992318	4.5872593259719e-05	0.000225163970301153
Gng7	-1.05272374739118	3.1028497490679	-5.50651833871331	4.60339009236528e-05	0.000225884932830635
Shisa3	4.13275856831866	-4.46194717023494	5.53569139420586	4.61369686502424e-05	0.000226319754111997
Gls2	-1.0590287095582	1.95627642372796	-5.50370681835445	4.62581815172825e-05	0.000226843284120767
Rab11fip4	2.00270049933231	-0.482739143323844	5.49475084452861	4.70496032726669e-05	0.000230652062631001
Klhl7	-0.878051002522058	5.30997213237588	-5.48973386363464	4.73898783836475e-05	0.000232247485361863
Cd44	-0.856733374844375	8.10497786339536	-5.4805312668097	4.8151018972573e-05	0.000235903834503301
Tbc1d2b	0.800060809024906	5.76884435113008	5.47823506868314	4.83429220962743e-05	0.000236769932494045
Gm9967	2.28703627226099	-1.24292121854951	5.47999417287146	4.83762370098318e-05	0.000236859011600984
Gm16098	-3.58802810276764	-2.52061128884464	-5.4925180061933	4.87535765426897e-05	0.000238631916694416
Cacnb4	2.63376515172649	-2.584667549355	5.47157281082386	4.93231089468831e-05	0.000241344137465717
Gsta4	-0.876583557477427	4.48585920112526	-5.4659596777393	4.9382487601046e-05	0.000241559197393683
Evi2a	-2.84205575634445	-1.96451584817853	-5.47154200957877	4.95243298810524e-05	0.000242177375789356
Tacr2	-1.62890545821424	-0.162908879367036	-5.46379077645618	4.95807570529525e-05	0.000242377612842688
C230014O12Rik	3.57839535344336	-3.09306454503354	5.48179273984699	4.96559713297406e-05	0.000242669537790599
Grk1	-3.15006230365575	-2.78794570332659	-5.47164806127505	4.9886216628162e-05	0.000243718683296025
Slc4a11	-1.64386341600277	1.27390521697371	-5.45998027711399	4.99107615800297e-05	0.000243762540492859
Fgfbp1	-2.1629042802267	-0.907951927458799	-5.45873767047547	5.01355500216227e-05	0.000244784048094346
Id4	-1.51180594139061	0.115149234748434	-5.45578317749533	5.02676307225006e-05	0.00024535241953021
Bmyc	-2.10396034730113	-1.36161431760514	-5.45106524117381	5.07848052914959e-05	0.000247799464398331
Ccdc120	-0.893814740055063	3.86524336428297	-5.44716542854463	5.10196476025152e-05	0.000248867801296007
Ly6c1	1.64391578745245	0.678523976478335	5.44449888154681	5.12704194719753e-05	0.000250013151071999
Sobp	3.455208222951	-3.52245715493988	5.46025299130728	5.13470150391162e-05	0.000250308705318332
Vwce	1.94213127680095	-0.89788846554449	5.44298902927889	5.14523143899422e-05	0.000250743958517807
Mpnd	-0.864684367410121	5.75926807012854	-5.43843094548861	5.17997284417767e-05	0.000252358477890896
Sytl1	2.12019916159097	-1.03762665278274	5.43826952314956	5.1933083861795e-05	0.000252929464108238
4430402I18Rik	3.46681457329529	-3.20112366421809	5.45138286732963	5.21668044774703e-05	0.000253988751401813
Ankrd44	0.957874059701518	3.74060381182573	5.43417829845018	5.21840414940648e-05	0.000253993696522868
Il10rb	0.85708426807987	4.3688021972932	5.42404127300288	5.31121901032868e-05	0.000258357611156256
Cryz	-0.927160294046652	3.73201687284222	-5.42402574978018	5.311362564261e-05	0.000258357611156256
Lrrc32	2.30110972832351	-1.2536537683086	5.41971970337961	5.37264231288317e-05	0.000261257246382375
Sec31a	0.745593066817356	8.50871616339984	5.41695985373578	5.37707958704515e-05	0.000261391841583213
Gm29106	-2.21977090271224	-1.21787905063027	-5.41407732570528	5.42124638926627e-05	0.000263457094857639
Slc35b1	0.770576172482328	6.24671818929479	5.41073589488205	5.43567032782708e-05	0.000264076096782862
Arhgef11	-0.820658778833972	6.08395248101967	-5.40965569139344	5.44590686136388e-05	0.000264491345022443
F3	0.821963644516389	4.94703460663702	5.40916597084274	5.45055432724294e-05	0.000264634975677426
Arg1	3.57254141338768	-2.19388427614906	5.42797887846062	5.45332187752477e-05	0.000264687272034355
Fpgt	-0.933196820559987	4.06804644086541	-5.40838534885898	5.45797117372514e-05	0.00026483084176693
Thnsl2	1.9941973426415	-1.59535362949414	5.40734222645164	5.47602098743745e-05	0.000265624338975513
Tmem222	0.866910820328653	5.45339563254316	5.4003483468061	5.53494700347434e-05	0.000268387244614426
Hormad2	2.49658080158214	-1.8313849803502	5.40393616468275	5.53640822649505e-05	0.000268387244614426
Wdr35	-0.839105814325728	5.32989020147223	-5.39633063395032	5.57385200804663e-05	0.00027011877047971
Golga7b	-3.24140495357027	-3.08524423537169	-5.40756826973917	5.59285696905511e-05	0.00027095592333374
Ugdh	-0.787907228285225	7.71330779049355	-5.39224175928507	5.61373965881432e-05	0.000271883500085724
Sema4c	0.859463040598998	4.54512869832653	5.38884608428568	5.64709176693313e-05	0.000273414232797275
Zmat2	-0.8005016284813	6.03370525599436	-5.3806285026815	5.72866409690678e-05	0.000277277967324162
Sycp1	-1.29411735068105	0.669531237453115	-5.37340281967994	5.80150225563324e-05	0.000280716694433576
Col14a1	2.98105456674578	-2.75445854913296	5.37639992814504	5.8653220758667e-05	0.000283717062292001
Antxr2	-0.82039654962087	5.60498912141123	-5.36547208309254	5.88236146673333e-05	0.000284453415213436
Idi1	-0.955035434812659	4.05192650674262	-5.36228787577927	5.91519616631999e-05	0.00028595289154751
Aph1a	-0.832453120024636	5.31824251037451	-5.35715124553031	5.96856716247785e-05	0.000288443903179254
Uchl4	-1.37287584707056	0.798903397061403	-5.35169463388218	6.02603698303304e-05	0.000291131401050081
Kdm6b	0.792496982807084	5.70194780547025	5.34686903403104	6.07691978858203e-05	0.000293499105643484
Efna5	0.958075828451616	5.42648652473194	5.33436995128038	6.21140712551819e-05	0.000299901982027024
Ddx28	-0.91060432597385	3.81074350250326	-5.32983228577631	6.26099704524039e-05	0.000302203118786603
Ech1	-0.908914408590096	4.58407403050789	-5.32935319474296	6.26625689957542e-05	0.000302363792091069
Nectin3	-0.833974570381256	5.21241897347266	-5.32842736221605	6.2764344591653e-05	0.000302761585833673
Lin28b	1.8224835758674	0.319886338021753	5.32635215966619	6.30401097519022e-05	0.000303998163996084
Kiz	-0.870919622591438	3.76141025855744	-5.32130516695737	6.35530805812916e-05	0.000306377504846633
Hgf	-2.88537447157287	-2.62316657398629	-5.32904585752289	6.35900267890602e-05	0.000306461261761497
2510009E07Rik	2.37577396483883	-1.45738577994359	5.31674149655754	6.43881447897589e-05	0.000310212175728629
mt-Tc	-1.42112791571701	0.877640736285919	-5.31367302541583	6.44135478253021e-05	0.000310239105459422
Rundc3b	1.65821627622565	-0.457448929971054	5.31274398255867	6.45353307619887e-05	0.000310730076590166
Mfap2	3.55545189378505	-3.25458855394549	5.32903189473271	6.48408374634741e-05	0.000312105082386437
Csde1	-0.784696091228914	8.94712458119144	-5.30778825136109	6.50785859500068e-05	0.000313109108506271
Tead2	-0.816702361104827	6.76391567760758	-5.30769343732635	6.50894206276608e-05	0.000313109108506271
Hcn2	1.47588248665986	0.367270298150059	5.30569000573613	6.53248108811157e-05	0.000314144928985414
Irx3	-3.07486186888352	-2.81830393550596	-5.31609828567031	6.53632418721782e-05	0.000314233233415587
Parvb	-0.875936412634768	5.20557242067042	-5.29344819735268	6.67388572259944e-05	0.000320748013027814
Mamstr	-1.80528213236913	-0.50659542229524	-5.28905815703807	6.73030487142861e-05	0.000323360275166705
Gm44645	-2.65228359598649	-2.89239803187631	-5.28958171951806	6.78325590021884e-05	0.000325804358544867
Pkp3	-1.30249167081482	1.65532513101428	-5.27811322246377	6.85646335433059e-05	0.000329219574370158
Gstm4	1.40299294682688	0.98246592578559	5.27104853927978	6.94248458668338e-05	0.000333247773323998
Oxct1	-0.773058052814322	7.82921095576244	-5.26880659603856	6.96959125648932e-05	0.00033444639869479
Dusp9	-0.815936354000648	4.93535477628137	-5.26589878376843	7.00537713573863e-05	0.000336060647032462
Tgtp2	2.51814582867229	-3.06577804068188	5.26356030703946	7.08528586920338e-05	0.000339789911607922
Pcdhgc5	-1.80984888823072	0.3122615198147	-5.25857942841975	7.10146727473919e-05	0.000340435293617212
Prss22	-2.66765773034495	-1.62866135159846	-5.26362252231566	7.10309173743411e-05	0.000340435293617212
Btn2a2	-2.08511042643363	-1.62864052045228	-5.25861620024386	7.11150259459947e-05	0.000340734111463398
Rnf169	-0.865960901883441	4.33145712285763	-5.25596124824504	7.12913098485353e-05	0.000341474251945049
Cpeb2	1.23340323256252	1.95190152246089	5.2484341858476	7.22444649790969e-05	0.000345933893774526
Rnf223	1.40416832554199	0.621884744259937	5.23991778376442	7.33414583550587e-05	0.00035107935032819
Krt16	2.49091672723492	-2.10196695266695	5.24203929145475	7.35660986252984e-05	0.000352047057541236
Gm44899	-2.39863751833975	-1.17880245290102	-5.24087825596004	7.36182695536697e-05	0.000352189081781656
Fat2	-2.35689796408822	-1.46842303483846	-5.22914168323698	7.51202974889706e-05	0.000359265002468632
Platr22	2.42146156125267	-1.57621468550984	5.22627851119909	7.5567428977722e-05	0.000361293069597915
Gm3756	1.42902937998913	0.22247909910717	5.22121537274584	7.5805637656287e-05	0.000362321329188688
Klhl21	-0.805530848680066	5.83115741461212	-5.22013987463707	7.59448772970491e-05	0.000362876072235946
Avil	2.0009036049834	-0.761402625574117	5.21980732765879	7.61158580440637e-05	0.000363582094342267
Gm26873	1.27022120795605	1.71691311140642	5.21819372808965	7.62076508612717e-05	0.000363909544734917
Il17re	3.33647032374754	-3.43753165964327	5.23032774576292	7.6651651652531e-05	0.000365885633399885
Gm11940	-2.37597405533104	-2.40996513822602	-5.21775480879141	7.66682055936277e-05	0.000365885633399885
Slc35g1	0.886057401295606	4.79077315928241	5.21403412298053	7.67691773086992e-05	0.000366255873948694
Pard3	-0.845606095883109	6.11232091186483	-5.21281597596501	7.6934745155615e-05	0.000366933974915205
2210013O21Rik	-0.893698350259111	3.71378666812446	-5.21146731809421	7.71184873566986e-05	0.000367698317609984
Mzt1	-0.820801477232538	6.06296434943019	-5.20753821371939	7.76564033046244e-05	0.00037015036923708
Pank2	-0.833526607858876	5.42266784497158	-5.20293321994276	7.82918382866602e-05	0.000373065612870519
Gstt2	-1.92018822493317	-1.15915426267604	-5.20205982895256	7.85086716890738e-05	0.000373985026257231
Ttc8	-0.903605004149984	4.06993274764155	-5.19241006526534	7.97643522315012e-05	0.000379851042348189
Psrc1	-0.903349647633025	3.61318215120786	-5.1920454769464	7.98158841065189e-05	0.000379980879701999
Meis3	1.63170102824794	-0.0975486382053266	5.19005823583574	8.01205096077238e-05	0.000381315179160407
4632427E13Rik	-1.72081410788154	1.40845189200558	-5.18881808808942	8.03121853572602e-05	0.000382111272659976
Psmd5	-0.748377734445364	6.82249009199751	-5.18232801728813	8.12022474656279e-05	0.000386228672787607
Gpr35	-4.6299716410199	-3.01013334216491	-5.22301764531441	8.16867476168724e-05	0.000388415151589732
AC163351.1	-2.28697925398188	-1.90823913966309	-5.18028209367975	8.18430886884432e-05	0.000389040401543304
Fam81a	1.51771675123918	0.194665054720206	5.17256442165605	8.26317749172304e-05	0.000392670206875264
Acrbp	1.32884066287021	0.704787695537279	5.17161288280665	8.27623082739855e-05	0.000393171184148685
Apon	1.71286805744149	-0.707318364383685	5.16850028673301	8.32572330114649e-05	0.000395402412645896
Cep112	-1.20639341255902	1.82948205975232	-5.16745605502387	8.33733485334791e-05	0.00039583380574203
P4ha2	0.849757361089253	6.24240888609145	5.16416441599278	8.3861353716657e-05	0.00039803003228112
Cldn1	2.11147661186149	-0.985901003778461	5.16467010024787	8.39971371884826e-05	0.000398553689120382
Dusp23	2.68726438445119	-1.66210460123582	5.16620529047389	8.44493857676315e-05	0.000400578152786905
Pth1r	-2.20212609685701	-2.21740546411183	-5.16001699639724	8.47647285825843e-05	0.000401952186597851
Aloxe3	-2.39791855263584	-1.49813161830325	-5.15611603521549	8.55553185508771e-05	0.000405578316036825
Mkrn3	1.57138964381157	-0.137319772014206	5.15235733953545	8.56556326967437e-05	0.000405930961490803
Slc25a43	1.50261116687146	0.435648080578256	5.1515342799966	8.57743681274914e-05	0.000406370667515964
Fbxo44	1.19340620204333	1.41114095026952	5.14668324436455	8.65068434440898e-05	0.000409716925180749
Scaper	-0.95056104110475	3.86969606907221	-5.14613880529332	8.659013531976e-05	0.000409987402127851
Gm42878	1.71914991164975	-0.334827697621201	5.14600662935828	8.66527504247774e-05	0.000410159844664802
Nudt17	-1.79901419727966	0.229450605099616	-5.1413459060503	8.73952665009164e-05	0.000413549435742324
Gm15964	1.60566190532197	0.064437889695029	5.1283054579546	8.940374185655e-05	0.000422925616311136
Gm14286	-1.8726296950667	-0.0337456163829316	-5.12786968220295	8.95430191010707e-05	0.000423456536721403
Foxc2	-1.80042972245861	0.0733707574700818	-5.11095519777891	9.22555838183036e-05	0.000436152757073369
Zkscan6	0.891740415399647	3.37024224507864	5.10936554220092	9.24479073542071e-05	0.00043693007345372
Cyp4f13	1.26895810674187	1.25891000575185	5.10852756835746	9.25874479140459e-05	0.000437457531514222
Kdelc2	-0.802813826302305	5.01476608930661	-5.09427890661041	9.49692347792113e-05	0.000448575649524251
Ppp1r3c	3.38910307010536	-3.35357109825703	5.11064171765422	9.50558225644195e-05	0.000448849236946225
Ube2m	-0.778763818697575	6.73088549974134	-5.09232197917398	9.53014934592937e-05	0.00044987361609455
Eda	3.3406479693833	-3.84379680430004	5.10745398099222	9.54464432994586e-05	0.000450323307824218
Nmnat2	-1.34493759823278	1.66536264017116	-5.09144302857236	9.54542763231944e-05	0.000450323307824218
Psmb3	0.833682476048863	6.94966504161338	5.08970206927189	9.57482142870434e-05	0.000451573957622448
Pde4a	-0.803699668008456	4.70850317859493	-5.08881036698807	9.59007554511327e-05	0.000452157190260113
Gm31805	3.79086808555537	-2.80964701050288	5.11232038054443	9.61654739711552e-05	0.000453268811390833
Fam72a	0.973488824017349	2.79328737723293	5.08674568435358	9.62549374554128e-05	0.000453553960480546
Stac2	-0.985969074221976	2.83965849873652	-5.07955630806242	9.74988649212427e-05	0.000459277144084482
Rspo4os	-3.75047603807844	-3.07686817780534	-5.10014484415596	9.81381727380685e-05	0.000462149626686519
Stx4a	-0.826817484602691	5.51442080507974	-5.06911247198313	9.93357786771459e-05	0.000467648713928668
1810034E14Rik	-2.24963821327953	-1.74940767744251	-5.07035026245514	9.95145677601651e-05	0.000468349594826771
Gm11511	2.94114983058535	-2.82317261720064	5.07700320403627	9.96171381967357e-05	0.000468691451287406
Snrnp48	0.850657408746799	5.56421343919187	5.05976636380342	0.000101010193219992	0.00047510291542164
Mlf1	1.20821735261351	2.09336582266077	5.05134154667682	0.000102545474047788	0.000482179289081162
Tut1	0.782516385256	5.7983650098252	5.04985495885454	0.000102818030047897	0.000483315735361743
AC135633.1	3.25975155422983	-3.62404102353757	5.05732991009966	0.000104160426042851	0.000489478976884441
Pou6f1	0.909363840717802	4.06497905661793	5.04185612984209	0.00010430156937496	0.00048999519150109
2210011K15Rik	1.64165895230391	-0.937066156580456	5.04160999329725	0.000104382430868879	0.000490150019159105
Msto1	-0.884624526029373	5.98570564133829	-5.04134493755445	0.000104397133343698	0.000490150019159105
Tmem86a	1.35899640426484	1.33442380073176	5.03501023571119	0.000105593124082784	0.000495616647748269
Iqck	-1.44868368175982	-0.0771423373428419	-5.03056377486261	0.000106443300082655	0.000499457354718073
Kif27	2.17526009107006	-2.07286162548671	5.026959953335	0.000107477152837745	0.00050415735743961
Hikeshi	-0.775146521686399	4.8351114983055	-5.02063084101998	0.000108347232027773	0.000508086540608227
Vwa7	1.88719499864003	-1.0448629734271	5.01392810639087	0.00010978704461688	0.000514684294793743
Fut11	-0.82957575909953	4.17146566210227	-5.01077660555803	0.000110280706623179	0.000516843850435719
Ankrd42	-1.20464643039019	0.728290755088078	-5.00418015452352	0.00011159580054045	0.00052285070163446
Ak2	0.776918517074726	7.41684176224849	4.99740268852792	0.000112962380516174	0.000529095110416468
Gm44763	-2.49445308700669	-1.98365114708347	-5.00141658257746	0.000113011828406468	0.00052916842380038
C230037L18Rik	1.98809665388363	-1.61185923025164	4.99762819054851	0.000113116734806675	0.000529501295546461
Otud7b	-0.783643399257557	7.07791395349532	-4.99524440086966	0.000113401469297666	0.000530675494997863
Kazald1	1.48822465619035	0.777339508161527	4.9934893424879	0.000113773741714824	0.000532258514422084
Nipsnap3b	0.79782545153367	4.89764518945355	4.98854424545322	0.000114775919247826	0.00053678654228867
1110034G24Rik	1.47070219002378	0.45669976813525	4.98735219250691	0.000115034594750755	0.000537835677697021
Zswim6	-0.990800527995582	3.57659255604579	-4.98694881410307	0.000115105767882888	0.000538007795077692
Otulin	0.821178940135474	5.41881527914115	4.98598936616053	0.000115304574446615	0.000538776194176394
Limk2	0.774030549119655	5.85714635596426	4.98390231708772	0.00011573830603911	0.000540641526241165
Gm5801	1.06836719379446	1.71758354661314	4.98165948751807	0.00011620640180555	0.000542666221136682
Zfp970	1.04133575317976	2.29634185823855	4.98052820066464	0.000116443168219442	0.00054360975789506
C130013H08Rik	-1.41770551144189	0.713020730129488	-4.97879448048089	0.00011681514129159	0.000545183750325998
C1ql4	1.99184884397045	-2.15113445790345	4.97879371614362	0.000117019230782309	0.000545972114101955
Gm26641	3.35635490209928	-3.90602192002504	4.99438838550744	0.000117053799146779	0.000545972114101955
Ankrd24	1.13146735348575	1.68695757745199	4.97609232626006	0.000117376793397609	0.000547315613764076
Dpysl2	-0.907941480222274	4.82756997725696	-4.97586463069567	0.000117424624845468	0.000547375640318646
Aknad1	-3.54117410251277	-3.0376121652283	-4.99549636520038	0.000117588592540366	0.000547976839880073
Rtp4	-1.50279720275491	0.180965890710775	-4.9731133427832	0.000118024013479505	0.00054984230974772
Hist1h2bh	-2.17831363993997	-1.9541287867887	-4.97358120521607	0.00011831111920443	0.000551015914486308
Gm45629	-1.42428386272497	0.156005842679029	-4.96387121094291	0.000119997473381143	0.000558703668808186
Ccdc151	-2.20157593692839	-1.19816846078127	-4.96359098676156	0.000120491083969665	0.000560835134600775
B4galnt3	-1.80682902916867	-0.559782065286161	-4.96088101095361	0.000120738379451276	0.000561819181411019
Sec24a	0.900205730896892	5.93705556185201	4.95846822248574	0.000121162525623001	0.000563625319728149
Zc3h12c	-1.0431773598894	4.17344818244887	-4.95422941171097	0.000122091980492382	0.000567766872728899
Bscl2	0.882822676825616	4.04676527524391	4.95407752954023	0.000122125356198169	0.000567766872728899
Plppr4	3.22839598483612	-2.79218629742179	4.96808781139247	0.000122238133919851	0.000568122499530133
Gm16201	-2.16445312794583	-2.4017245373149	-4.95493563758835	0.000122339560105133	0.000568425172737734
2310058D17Rik	1.63358317791864	0.334227575866298	4.95304057436636	0.000122394992158566	0.000568514027653166
Tmem190	-2.37571670725455	-1.32931713989723	-4.95157822055107	0.000123405800109863	0.000573039151281211
Dennd1a	-0.8431445917307	4.50905672728198	-4.94478011513593	0.000124190535105348	0.000576512125312642
Ntrk3	-2.48138108234884	-1.84383542013258	-4.9460138898858	0.000124862030450856	0.000579457520094694
Ccl5	-1.42077785782354	0.376985952752649	-4.94166625219401	0.000124899458148673	0.000579459471316125
Zfp839	-0.978799174718515	2.69339036227967	-4.93823280315349	0.000125666634512905	0.000582846019906121
C79130	1.59156386498454	-0.262605666621709	4.9313061415037	0.000127281446777858	0.000590160762110659
Yeats2	0.748514007892082	7.14384196344352	4.92961732624934	0.000127636814950133	0.000591633288481107
Nrn1	-0.820968036833532	5.56755336038753	-4.9264088837132	0.000128378708374761	0.000594896068580058
Cebpb	1.09074104513543	5.20375939128969	4.92624153702361	0.000128417694869641	0.000594900670493739
Kidins220	0.821457191226123	5.94934897804997	4.92192153444004	0.000129423853524054	0.000599384412445914
Anpep	1.04612651696618	2.77742691213584	4.91993950221482	0.000129888373870328	0.000601314013932463
Abhd5	-0.808626570425431	5.08212264377642	-4.91981592681789	0.000129917314416498	0.000601314013932463
Rasgrp2	3.05611340553753	-3.14259882839806	4.92821036115175	0.000130702834054238	0.000604770973883352
Ttc39a	1.40852992639743	0.290492161219789	4.91074053682603	0.000132075576658405	0.00061094220954721
Eml6	1.06613371723222	2.06756928038577	4.90885125212137	0.000132518857850723	0.000612811658661142
Pdcd11	0.743843719726618	7.90037181384971	4.90762713468759	0.000132812515690878	0.000613988299583041
Nova1	1.20803775458652	1.03723298016749	4.90688265615261	0.000132992560419107	0.000614639170909792
Grtp1	0.984354778166194	2.71718144688757	4.90189244241465	0.000134197818006387	0.000620026389596935
Foxg1	-0.748508114432689	7.36872345845841	-4.90130714038934	0.000134340026640165	0.000620500335437079
Tspo	-0.820401930973423	6.43803178781558	-4.90112697434345	0.000134383838696028	0.000620519653878621
Acsl4	-0.951005864586525	6.64826284000325	-4.90082431249799	0.000134457480593221	0.000620676660120475
Slc33a1	-0.823952452441355	4.78806749621228	-4.89469686874133	0.000135957245442996	0.000627414839123616
6330549D23Rik	1.48501251683037	0.149023900041388	4.88924985522211	0.000137322615514195	0.000633529025845985
Kcnb1	2.1196178178178	-1.41101469487311	4.88829169006034	0.000137952103106503	0.000636245664342159
Wnt10a	0.926035018665982	3.86679986470465	4.87943404145224	0.000139769100350508	0.000644435975644362
Pik3cb	-0.814501652956741	6.45920316909935	-4.87656150635259	0.000140498834085936	0.000647609874629848
Nudt18	-0.940933783507832	2.88503669009517	-4.87419354070125	0.000141103374765957	0.000650205015328237
Dok3	1.60863760940034	0.0610142703092435	4.87219086232424	0.000141659695468741	0.000652576496513545
Gm4262	-2.03401877268409	-0.638503062866184	-4.87062484896675	0.000142338366405078	0.000655510041520795
Tbrg1	0.790008352195017	6.7363421703756	4.86677352476603	0.00014301523563761	0.000658433566484473
Actl10	-2.03155362536375	-2.18244053405705	-4.86627876180786	0.000143462968039257	0.000660300750605138
Gm16973	-1.15763854104966	1.79684146529499	-4.85637247133129	0.000145741213686637	0.00067052045872383
Gamt	-0.971039025324267	2.5535650925683	-4.85626514203572	0.000145769040841482	0.00067052045872383
Gm36551	3.40648984516907	-2.78601609814317	4.8702382307631	0.000146931384599718	0.000675668610884694
Slc17a7	-1.55085910271454	-0.14959514380189	-4.84950780576901	0.000147600021477625	0.000678544079946171
Slc23a4	1.79872344335536	-0.631780306309534	4.84647161267368	0.000148513726995673	0.000682544155356105
Slc1a1	3.8368980949485	-3.97148105491335	4.87333047009845	0.000148570443920457	0.000682604463294165
Ttll9	-3.16433761417995	-2.49544592190687	-4.85834025317238	0.000148920021220385	0.000684009883329069
Plac8	3.44250366390614	-3.0865970018884	4.8632107966717	0.000149024354113908	0.000684288368538293
Cyp4f17	-1.06527935208352	1.91703582423859	-4.84302915222731	0.000149316307972552	0.000685427953747939
Chchd10	2.0619963369988	-1.10092381249823	4.84401223368239	0.000149423977367494	0.00068572117163547
Zhx3	-0.955026399953521	3.41157016251772	-4.83569221858021	0.000151320940478513	0.000694223054794187
D3Ertd254e	-0.851343652999017	4.36532101869138	-4.83309506770928	0.000152037259179481	0.000697305039318193
Gm12473	-3.13594593035736	-1.94361515479798	-4.84381132465864	0.000152784576600706	0.000700527350047983
Pstpip2	-1.53156496898819	-0.282547989733387	-4.82631790928003	0.00015395198913742	0.000705673374096524
Pik3c2a	-1.15752235603189	6.10763940369797	-4.82516045765525	0.00015424826581526	0.000706824508672914
Fam171a2	-0.88414191781504	4.78472204496469	-4.82385878771185	0.000154613409481391	0.000708290452211707
Gm26885	2.79761127099237	-3.26471390056916	4.83117288107099	0.00015485004209526	0.000709166995942553
Morc2a	0.728658951007652	7.59952249782639	4.82088733507127	0.000155451797575786	0.000711714691942004
Tmtc1	3.45061042703909	-2.37386717669517	4.83938192508557	0.000155708176791653	0.000712680102953434
Sigirr	-1.49567352199506	-0.135015221488083	-4.81690727048379	0.000156604948110424	0.000716575183376104
Optc	2.16293211459901	-2.00917376020515	4.81696749105647	0.000157118388095982	0.000718714496291818
Tmem40	-3.45011567325357	-3.40503928346387	-4.83386791522216	0.000157285062654564	0.000719266796450107
Apex1	-0.796076975299412	5.14296452295479	-4.81306083107145	0.000157682694612653	0.000720874637151802
Stc2	1.01670333942637	2.24540175312937	4.80954065501718	0.000158696964833984	0.000725299788491106
Nucb2	-0.825933639547154	4.85063793076414	-4.80499354481346	0.000160017035739537	0.000731119563936289
Camk1	-0.851150328592412	5.46645873532021	-4.80366922606941	0.000160403653983188	0.000732672232808855
Capns1	-0.793407215768688	8.23657563357928	-4.80114032101385	0.0001611446311415	0.00073584212143879
Map3k13	1.13276255268446	1.53653882514392	4.80017512088988	0.000161428843335947	0.000736925023018735
Igfbp6	-0.82327314738092	5.92528936031129	-4.79519829800369	0.000162899678493609	0.000743422665652267
Abca12	3.42670105767958	-3.65457031049561	4.8082132462856	0.000164714050129234	0.000751483856912457
