genes	logFC	AveExpr	t	P.Value	adj.P.Val
Cplx2	-4.86930990372091	2.83009716219981	-33.5509518141421	1.42197437251662e-14	1.91942023490217e-12
Phf19	-4.10973252690754	3.32760516937912	-33.5055800441519	1.44379657791553e-14	1.93221938606849e-12
Cdc42bpg	3.05393510941665	4.19459050500091	33.3939374449959	1.50687404685036e-14	1.99954523945619e-12
Epha4	4.29334355481529	2.86906105030074	33.3435570881445	1.5398657102684e-14	2.01010439205626e-12
F2rl1	-2.9976333810036	3.91587096270814	-33.3380511874841	1.5405066231112e-14	2.01010439205626e-12
Itgb7	-3.23621863834793	3.88457901765912	-33.272816508403	1.58099789877952e-14	2.04588967761072e-12
Bcl2l1	-2.46333793012075	6.70611955528241	-33.2399569473407	1.60141851466967e-14	2.05434540524785e-12
Rab3b	5.59394499157875	3.00722342209215	33.2415833690186	1.61377241566922e-14	2.05434540524785e-12
Ror1	5.47086439414898	2.19420638842937	33.0979326881887	1.70715686555619e-14	2.14663330895912e-12
Cacna2d1	3.9789213231391	3.46152099434218	33.0723854243396	1.71368733950626e-14	2.14663330895912e-12
Cspg4	-6.88346412568449	2.78415310937629	-33.0742688223275	1.74618549373077e-14	2.15499979665679e-12
E2f1	-2.3849990582445	6.43126801046563	-33.0201009921095	1.74789228621416e-14	2.15499979665679e-12
Spn	-3.73440660253144	3.30812780729144	-32.9954712401056	1.7663915908363e-14	2.16079371322772e-12
Rpl3-ps1	-3.73538834369119	3.68908240796741	-32.9429743967658	1.80387815104886e-14	2.18954450303279e-12
Antxr1	4.59955270829072	4.10077671651606	32.8780097232439	1.85549464678137e-14	2.23065085779357e-12
Cyp2s1	7.79863730742964	2.77989791704738	32.9296825742949	1.87217303082419e-14	2.23065085779357e-12
Cpne8	5.21026198687589	3.09326611118339	32.8520083254736	1.88048226611797e-14	2.23065085779357e-12
Krt18	3.28999851528904	4.4670011711416	32.6408236583828	2.03599652022755e-14	2.39696492584384e-12
Pde8a	-3.94749061515356	3.04754178010478	-32.5138621003127	2.14507089906189e-14	2.5065313535456e-12
Arhgef40	-2.31482372228783	6.10127248637102	-32.462965436206	2.18754479434358e-14	2.53722788072828e-12
Arnt2	4.67930786776205	2.91637405088672	32.3193628460864	2.32660892200168e-14	2.66022923379992e-12
Aldh1a1	11.8119891746631	2.93995417886652	32.5590453915835	2.32757315768673e-14	2.66022923379992e-12
Adamts5	3.24720798488158	6.42611812419687	32.2707174603072	2.36620872532182e-14	2.66683230802316e-12
Eya4	3.62288998447409	4.66731885299587	32.270284321896	2.36741404275909e-14	2.66683230802316e-12
Il6ra	-3.61625584390805	3.27031967181137	-32.1833789663201	2.45305531853465e-14	2.74356715554397e-12
Irx2	-11.7565048962844	-0.513920251372299	-32.2997326637475	2.58377984440917e-14	2.86927835487651e-12
Bdkrb2	-5.94929482247106	2.35797328049514	-32.0592815310255	2.60881245495252e-14	2.87667502955257e-12
Nipal1	-4.8661530872344	2.5395681504852	-31.9983241957869	2.65596040004781e-14	2.90818377230409e-12
Cxadr	3.35978463918591	6.90298659292501	31.9200057030639	2.73294611496009e-14	2.9716993241698e-12
Rasa4	-2.73058901024827	4.57422806180054	-31.8815911346469	2.77594665426157e-14	2.98175891551072e-12
Adamts14	-3.39681772490637	3.41715751382585	-31.8785054264676	2.78028357174968e-14	2.98175891551072e-12
Layn	-3.25008769655377	3.46943165292673	-31.8485269024046	2.81467360713185e-14	2.99810607758302e-12
Efnb1	2.57957288797595	5.47819436435399	31.6847144404933	3.01196332387349e-14	3.18313583101454e-12
Aar2	-2.33454421166197	5.97788154306637	-31.6699872794199	3.03042611116459e-14	3.18313583101454e-12
Crb2	12.3223759288098	-0.140501164143253	31.9203582883471	3.05080355676556e-14	3.18313583101454e-12
Zic1	11.750803341865	-0.491101867272944	31.8800292357009	3.06969926225058e-14	3.18313583101454e-12
Tti1	-2.08725094456272	5.94397173847085	-31.6054213580185	3.11299659322856e-14	3.2035759596252e-12
Npepl1	-5.54026816302075	2.50730518092266	-31.611261382702	3.13033032202488e-14	3.2035759596252e-12
Kcnab2	-2.96661067249602	3.30564603587566	-31.5593330877909	3.17371154939967e-14	3.22688152211039e-12
Ndrg3	-2.04091349084991	6.75004893494589	-31.4937116169541	3.26164302495231e-14	3.28310971154481e-12
Ngef	-3.47181145789732	3.78270368496665	-31.466970265225	3.29962941476837e-14	3.28310971154481e-12
Celsr1	5.96054664371958	2.76725303866007	31.4904533240326	3.3031966635418e-14	3.28310971154481e-12
Prkar2b	-2.52036336724594	6.19618295964481	-31.4564998790362	3.31288372987661e-14	3.28310971154481e-12
Wnt10b	-4.27313803068106	3.62641595635467	-31.3518501773676	3.4677871957524e-14	3.4150070384334e-12
Lrp2	8.85513667606604	2.93907846657373	31.4199672055927	3.53222656536157e-14	3.45672522252697e-12
Kcnn4	-3.16044874826231	4.58951822802281	-31.2481828833751	3.61645094057601e-14	3.51716700792168e-12
Fam43a	5.38673429868326	2.14575876866352	31.1486630960942	3.79727369105389e-14	3.67022910213098e-12
Ildr2	3.63276373290959	5.0346611771929	31.1010095758547	3.84995478057669e-14	3.69831852480183e-12
Cdh13	-11.39224190005	-0.705938282066893	-31.3060783486935	3.87453487954666e-14	3.69923580145985e-12
Meis1	-2.89015973718006	3.53789182455293	-31.0068927965022	4.00473971833542e-14	3.80037663695127e-12
Gm10036	-5.35895347604431	2.32270646319203	-30.9423402123256	4.14383882342664e-14	3.90868845163942e-12
Fndc3c1	10.7592957054198	-0.935430020263537	31.0198293356789	4.32274557971689e-14	4.05302696330581e-12
Flrt3	4.32449423317411	4.25528143006913	30.6906340898672	4.59219822787647e-14	4.28003808643392e-12
Pkhd1l1	12.4022333174614	3.62519736821343	30.8575835795545	4.7733983385833e-14	4.4225959281383e-12
Gfpt2	6.26745988332194	1.55235914495752	30.3171093935307	5.46149197444672e-14	5.03035537269922e-12
Akr1c14	6.5056235035629	1.54655923902561	30.306526853904	5.49989814058792e-14	5.03610556054536e-12
Sema5a	-4.78723437469576	3.27850953337456	-30.189057394687	5.71414464637935e-14	5.2018649344772e-12
Nr2f2	-1.99506169336912	6.59207125220698	-30.1542369905523	5.78030068816063e-14	5.23167330492597e-12
Wipf1	-3.22404405099804	4.53998321952145	-30.09490466359	5.93327522320986e-14	5.33926571523104e-12
Dusp6	2.36917193976535	6.0367337388591	30.0090753914875	6.15924991738741e-14	5.51094486894012e-12
Pdzrn3	3.19941442858835	3.71999334502852	29.9164128462748	6.41620439728691e-14	5.68215444574262e-12
Chst1	-3.17828902600183	3.59816144238215	-29.9139165388891	6.42317880250634e-14	5.68215444574262e-12
Col7a1	-4.82762746890671	3.86909864048682	-29.8663235131988	6.58333522688027e-14	5.79111589789277e-12
Socs1	-3.5758793399637	2.88606765576737	-29.6639149730933	7.17518246943042e-14	6.24770999490866e-12
Rgma	-2.84340470864879	3.60989954845294	-29.6607191665623	7.18219312226056e-14	6.24770999490866e-12
Rpn2	-1.97027640885862	9.36359541717121	-29.493109506952	7.73746266891603e-14	6.6935464348004e-12
Cyba	-6.27038801502985	2.46951671804624	-29.3629019034542	8.31845421723444e-14	7.15661297436576e-12
Fgfr3	4.62399351768726	2.42159578630452	29.3182935204361	8.39176516058517e-14	7.18023272592582e-12
Boc	3.19631731458942	3.69057797855912	29.2805756577861	8.5110209113506e-14	7.24269377336564e-12
Ehd3	8.76171507263735	0.903748243920833	29.3694308595918	8.5748762765744e-14	7.25758987776227e-12
Cemip	6.49892400489533	2.19731666363179	29.237660651374	8.81981622906922e-14	7.42476787713795e-12
Runx3	-7.89684524518674	1.77523532682065	-29.2539844574796	8.91133244109174e-14	7.46169215842858e-12
P2rx7	4.56882622054587	2.75611298180635	28.9384319202334	9.95902953962744e-14	8.2529167129529e-12
Sh3tc2	5.16453575992178	2.73471640256813	28.9411320217107	9.97494909307607e-14	8.2529167129529e-12
Grb10	2.43070738312364	7.3087807547762	28.9200889505083	1.00143963179273e-13	8.2529167129529e-12
Slc9a3r1	2.24369240322735	7.77178600419201	28.8893915947768	1.01550923353426e-13	8.32504899407302e-12
Podnl1	-3.68115151593858	3.58901959777823	-28.6925422289319	1.1116757640456e-13	9.01342428634162e-12
Gm26825	-7.08836262434383	3.39145021294687	-28.7273994275711	1.11921497117766e-13	9.01342428634162e-12
Dhx35	-2.18831957557234	5.62320628113772	-28.672716962605	1.12111185044098e-13	9.01342428634162e-12
Tspan9	-1.91297034077103	8.38375680457891	-28.6700037469055	1.12250462117551e-13	9.01342428634162e-12
Adam8	-3.46382677402324	3.21824211854503	-28.56441130773	1.17872036307898e-13	9.3743938087106e-12
Fxyd6	-10.600293545401	-1.12418630095372	-28.7354502173356	1.17943260973048e-13	9.3743938087106e-12
St6gal1	3.92659819401746	3.12088913832382	28.4375217790797	1.25051769664013e-13	9.88919499696524e-12
Ak4	4.65463028173486	3.56511200626757	28.390932519346	1.28044451308159e-13	1.00318531150202e-11
Celf4	-4.67551593639959	2.23754268401933	-28.3895523243276	1.28137094329036e-13	1.00318531150202e-11
Tcaf2	3.46223287251227	2.8420051047229	28.357736097257	1.29670096593174e-13	1.01013650370942e-11
Nfe2l3	4.33953828169997	2.54937766967759	28.1920937363105	1.40272153113231e-13	1.08731751160741e-11
Xist	11.1883783877483	2.60299206130536	28.3230665286949	1.44157015516607e-13	1.11192637879755e-11
Spon2	-2.38886281198599	5.54603262218189	-28.0769137508519	1.47720201233843e-13	1.13382495633309e-11
Pcsk5	11.226271385754	-0.76017411387079	28.1785217178361	1.54288449756643e-13	1.1733792637029e-11
Eng	-5.68166020864004	2.89514130884113	-28.0023381113009	1.54372287854641e-13	1.1733792637029e-11
Sema4f	5.87029373944529	1.40093913427318	27.9183165933023	1.60828848467195e-13	1.21654981125572e-11
Gm11942	-7.93039209321013	1.96366321091116	-27.9434663718996	1.62826692930767e-13	1.22372170945443e-11
Nfia	3.92365438351962	2.2141677830813	27.8649485228875	1.63340041688578e-13	1.22372170945443e-11
Mrgprf	-5.10001367395178	2.13082046892676	-27.8610618734261	1.64337169299046e-13	1.22532923661165e-11
Trim25	-12.0841548764118	0.0671047607046994	-28.0476631279555	1.6662794758839e-13	1.23267557003902e-11
Sulf2	7.81077960621178	1.72480978944624	27.8873000601567	1.6689693501614e-13	1.23267557003902e-11
Tgfb2	3.12433901713688	4.41831936584729	27.7717091304715	1.70539200336785e-13	1.25366328585605e-11
Adamts20	9.4948839337973	-1.52337854588123	27.8660098916101	1.7317179876366e-13	1.26607772197299e-11
Gm10093	-2.93153722360196	3.23483515921015	-27.7280349469012	1.74086427281257e-13	1.26607772197299e-11
Hoxb9	9.57226313181317	0.846066184308372	27.8447786739074	1.75147872735345e-13	1.26607772197299e-11
Wnt11	4.38532300589026	2.29732274449182	27.715837144942	1.75462297654962e-13	1.26607772197299e-11
Sema3e	3.80206349269702	5.15451737098426	27.5410727736233	1.90390621598946e-13	1.36142079883411e-11
Ddx3y	-9.45983286420797	-1.63298581671921	-27.6640278645315	1.90414583564101e-13	1.36142079883411e-11
Gfod1	-2.64591714441903	5.08622898077232	-27.5292142292559	1.91319194287177e-13	1.36167088370392e-11
Mtss1	2.12197226091704	5.63701874366101	27.4829168165286	1.95587001111798e-13	1.38574717801291e-11
Parm1	11.0902328444943	-0.814947756088216	27.6373954158541	1.98542555493069e-13	1.39547056939114e-11
Mgst1	8.61591110954123	1.23779650170533	27.5411046365232	1.99063520951361e-13	1.39547056939114e-11
Eml1	-1.99411751658007	5.96459242720195	-27.4400641543817	1.99633035856186e-13	1.39547056939114e-11
Sept5	-2.63781283838406	4.22908075138966	-27.3684781210532	2.06599405358776e-13	1.43774821738121e-11
Gm6166	-2.86610368695949	4.82631281727724	-27.2990709787542	2.13606647566478e-13	1.47993490601589e-11
Zfp518b	2.55099998041316	5.78885713678505	27.271462580264	2.16450651380672e-13	1.49303273097734e-11
Slc2a3	7.18332938479792	2.12901341506713	27.2991457366457	2.18914023578331e-13	1.50340165841645e-11
Prl2c2	-5.18361554803598	2.09112636745818	-27.1972893335927	2.2561877100758e-13	1.54268066219943e-11
Upk1b	12.7611739699741	2.92857532243517	27.238264203754	2.47823303326394e-13	1.68713794934116e-11
Slit3	8.56366637184336	2.20789535645483	27.0054746360621	2.57370777387489e-13	1.73807351345696e-11
Hoxb7	10.1973346795455	-1.25304610565062	27.0548566741464	2.58375769083201e-13	1.73807351345696e-11
Hmox1	2.00184562427746	6.55184670150259	26.9037074359179	2.58635284605615e-13	1.73807351345696e-11
B3galnt1	-6.46470062382519	2.08396637968989	-26.9197530319029	2.60841962516264e-13	1.74541173037593e-11
Col8a1	-2.95143084916961	7.543572350977	-26.8604870896986	2.64169231772746e-13	1.76015397067985e-11
Peg3	11.2766487835684	-0.818046106377962	27.0395619080366	2.65460670773319e-13	1.76126406057993e-11
Syk	-4.41901686508474	1.78508368476415	-26.7985793184017	2.72885919517943e-13	1.80288933662952e-11
Phf20	-1.96289857873926	7.31095376951133	-26.7317103520364	2.81325248294655e-13	1.8435296057589e-11
Ptpre	-3.07025896845215	2.99099283324466	-26.7314952713501	2.81391988616923e-13	1.8435296057589e-11
Sort1	4.09190452226138	3.43704552193077	26.6555299485281	2.92454603266151e-13	1.90802257414225e-11
Twist2	-2.58064180911036	4.69594049727564	-26.6370690561444	2.94720181127518e-13	1.91482514360775e-11
Papss2	6.45273241662427	2.01890846719859	26.6576963052434	2.96505262153507e-13	1.91846255983455e-11
Als2cl	-2.48033235699264	5.4538555575721	-26.6137634859871	2.98118930626669e-13	1.92096552088576e-11
Pcp4l1	10.485278272508	-0.350388256673897	26.7505156144909	3.01268649572934e-13	1.93330512910369e-11
Tgfbr3	-3.2080014220937	4.83466348809854	-26.4936838618341	3.1638279679271e-13	2.02200891109398e-11
Tns1	2.00173347304849	6.49977281967242	26.4122552859057	3.29341496183922e-13	2.09627201107636e-11
Mid1	3.09183999454426	3.48980398628501	26.3955031058353	3.32138031008903e-13	2.10551307268721e-11
Cep250	-2.13359096244557	6.97097459278754	-26.3758858425253	3.35342794442645e-13	2.11725704652538e-11
Cacna1g	4.13415427862316	2.63791674951253	26.3540384733307	3.39508476570519e-13	2.1349492876069e-11
Hr	3.62009496463538	2.9091158529715	26.3175487423177	3.45408258373588e-13	2.16336100384546e-11
Samd5	10.8747502363773	-0.991020838058578	26.4581903446864	3.5043711381367e-13	2.18611327812527e-11
Stk39	10.7134595394764	0.318910449635427	26.3602857141184	3.66808674987745e-13	2.2791627908564e-11
Prrg4	-3.85786358219869	2.94912737186869	-26.1189961105456	3.81571109718504e-13	2.36151795888234e-11
Rasl11a	4.48680575303144	1.49926723087383	26.1008198094005	3.85692341850675e-13	2.37762625539286e-11
Zbtb7c	2.58755261540187	3.80350939232416	26.0668788338017	3.91336752494134e-13	2.40296112570712e-11
Apela	9.14923738331673	-1.74553023522533	26.1409291873601	3.98115171267548e-13	2.43503412176065e-11
Hoxc11	9.71744509715877	-1.47310510261193	26.1063954768818	4.0905332254747e-13	2.49220113791762e-11
Slc7a2	3.9307490041797	3.70620513380941	25.9451086452713	4.16515381365044e-13	2.52782862070305e-11
Foxp2	8.99633231501587	-1.87425426302061	26.0098363545443	4.24135994202718e-13	2.56413953560856e-11
Arhgap44	6.59327701658322	0.787802000088992	25.9195631798605	4.29034500741019e-13	2.58377777407803e-11
Pxdn	-2.13489167318908	6.76126701148616	-25.8323408113028	4.40503656634323e-13	2.6426843891112e-11
Etv4	-2.43039923232163	5.2077003794359	-25.7822262087848	4.51851467762159e-13	2.70041613825186e-11
