genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Col1a2	-5.84922749088681	9.16256956439029	-144.220873494189	1.33983030357265e-25	1.53803327820831e-21	48.6905439632929
Spp1	-4.73427174741413	8.09460094246711	-140.347156133373	2.03983193396327e-25	1.53803327820831e-21	48.2259238416647
Igfbp4	5.74398176997266	6.62059825762598	111.223466322891	7.38890127810357e-24	3.7141543757934e-20	44.6236204039916
Epb41l1	-3.48507398278461	8.35183973681581	-96.9508040235021	6.14872171665727e-23	2.31806808717979e-19	43.0048001136673
Ezr	2.81699792701529	9.08652519253873	91.5188106825348	1.49626320385505e-22	4.51272982282683e-19	42.1506881907638
Angptl2	-3.69329418752102	5.78672356665408	-89.1552781176054	2.2399904573187e-22	4.825579442338e-19	41.5558088840528
Ank	-6.3949906039699	5.28911330130553	-89.2688400964111	2.19644884029485e-22	4.825579442338e-19	40.8070479776693
Ptx3	4.32327055993253	5.38629798317887	84.2785939549843	5.33248554789317e-22	1.00517352577786e-18	40.6119334548621
Tmem151a	4.2676686871514	5.90463584526205	82.1742472597141	7.87456964845024e-22	1.319427892207e-18	40.3627839230132
Akap12	3.24430509133969	6.35091809686606	76.8148402722071	2.22686051487935e-21	2.79842138036505e-18	39.4396730712317
Cavin2	-2.55227014123495	7.35387868843031	-73.9881366116721	3.9683098198225e-21	4.60203080647042e-18	38.8880892083686
Lbh	2.50408517320351	6.74936949661219	71.7771019375843	6.33295799834381e-21	5.37442534012339e-18	38.4206982400522
Src	-2.44442527708415	7.7698662121449	-71.7846027935453	6.32277133182256e-21	5.37442534012339e-18	38.4187026103888
Gata6	3.93433111442246	4.90338996796833	71.7170852752912	6.41509655982898e-21	5.37442534012339e-18	38.2342529718646
Cxcl12	5.88582796017374	4.9252381132024	73.6343788585592	4.27244239327492e-21	4.60203080647042e-18	38.2006209322178
Krt19	5.296761796914	5.80448221602845	71.6968735286453	8.63929417660963e-21	6.23331833380283e-18	37.9972446015126
Aqp5	-5.27442491924733	4.61049660285966	-72.3331048180744	5.62314316825595e-21	5.37442534012339e-18	37.9856301652395
Il1rl1	-8.24767104897742	4.765759979492	-79.492097392377	1.31334271072743e-21	1.98052080777697e-18	37.9815963024505
Tnfaip2	-4.23169532527075	5.03826465555881	-70.3229221768706	8.6803504648448e-21	6.23331833380283e-18	37.9358564770354
Myrf	8.91925829620418	5.2076961660196	78.8546827915289	1.48685817696297e-21	2.03834739169105e-18	37.9332082326989
Tmem98	3.74819725676101	5.6542570469126	67.1189576904488	1.7800896325e-20	1.08500708214499e-17	37.3657362686847
Adcy7	-3.28697380057358	5.66893388228455	-67.0501893875437	1.80841237855677e-20	1.08500708214499e-17	37.3564431825498
Ccnd2	4.37341691878335	6.52881744698607	70.7417929365407	2.01157681994107e-20	1.08500708214499e-17	37.2788949226104
Nes	-2.10967615387933	8.55554286329091	-66.6549751488621	1.98076444830214e-20	1.08500708214499e-17	37.2534330593013
2900097C17Rik	-2.36022338251693	7.38069858325597	-66.3164890577834	2.14229346671923e-20	1.08500708214499e-17	37.1892173828592
Rprd1b	-2.40285178926958	7.00704424526424	-66.2630318744265	2.16906045209038e-20	1.08500708214499e-17	37.1815967515182
Loxl4	-3.93705940697901	5.15427552310102	-66.143031226976	2.23045222456862e-20	1.08500708214499e-17	37.0913560396621
Rbl1	-2.69329725498198	7.10592918868593	-65.5848381175353	2.54135125588805e-20	1.19761177933724e-17	37.0212409195018
Epb41l4a	5.14165418320449	4.23088013855396	67.4016979875384	1.6685079095745e-20	1.08500708214499e-17	36.8996489700565
