genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Ric1	0.281890041628865	5.99292461086147	4.48162729050085	0.00056068807903004	0.000975385914462512	-2.22417710088004
Gnat2	0.715187534421248	-0.0155459308655304	3.63390722793634	0.00231037954580731	0.00367343951777237	-2.22758306208601
Zfp658	0.344868817096272	2.57557388211992	4.00378948382804	0.00106869192033419	0.00178406778002177	-2.22787464159163
Wiz	0.173035936539264	7.05264223072857	4.39330427930119	0.000478258132751492	0.000840665253296008	-2.22955865547249
Cdip1	-0.178593298263838	5.68733830242665	-4.33874096345631	0.000534912808564307	0.000933058821418077	-2.23001276460825
Gm10110	0.44301695493342	1.10787569235133	3.78434753045073	0.00168757727391198	0.00274253414237614	-2.23312878060073
2610002M06Rik	-0.243288058544783	4.74800226607881	-4.26572891712611	0.000621593687540631	0.00107326365190301	-2.23501994620912
Elovl5	0.184356853846182	6.82306962412779	4.38314505508756	0.000488322704457594	0.000856608617423519	-2.23710094217399
Zfp651	-0.239632279363821	4.24100577272693	-4.21207941673844	0.000694297867505072	0.00119045522240172	-2.23803834189128
Ldlrad3	0.209963050186738	5.60930844674173	4.32876993612142	0.000545983546639803	0.000951620417864834	-2.24416975267825
Fam49b	-0.182607095952768	7.11059402589601	-4.38491430141755	0.000486554529200614	0.000853603471468935	-2.25137532710256
Dym	-0.223575876384179	5.24966157247487	-4.30015713354078	0.000579066288341983	0.00100498947211182	-2.25183619256828
Nfib	0.326217410548798	7.4972208148117	4.75993642998438	0.000608404866327712	0.00105249155088619	-2.25408525602547
CT009757.7	-1.62560059124327	-2.86218631561478	-3.29022491452243	0.00473660574184252	0.00720527224237315	-2.25419588176651
Gm26534	0.94068844318573	-1.42363849892478	3.41732564012507	0.00363280207683341	0.00562382567689486	-2.25601292574195
Vps41	-0.16756802362795	5.93661412322763	-4.3394580285123	0.000534125530892835	0.000931790370970322	-2.25793189786436
mt-Tt	-1.18381771418475	-1.90817537747971	-3.40406988360577	0.00373479657540809	0.00577192450616436	-2.25838790545548
Nat8f4	0.912835840674776	-0.278534388459737	3.58970399895817	0.00253395174263829	0.00400877266609794	-2.25870630574488
Dzank1	0.922728535689501	-1.16493530507989	3.46473501989616	0.00329021039966568	0.00512673760727649	-2.26201485235765
Rab36	-0.34787318239428	2.32974083961941	-3.96454275452547	0.00115949563967337	0.00192384965593997	-2.26368897801768
Psmg4	0.232019566178664	3.69937262727036	4.13704586881594	0.000810740812496145	0.00137385616647117	-2.26411141395795
Trappc4	0.172098361922605	5.30902373519864	4.29802707345267	0.000581609330361116	0.00100895132407538	-2.26444992401837
Csnk1a1	-0.159010724934355	8.37121010977272	-4.40685260159176	0.000465164441183069	0.000819228278185787	-2.26643626952248
Adam10	0.347680627862795	7.57404202426137	4.81996497505643	0.000638127017103214	0.00109998173123828	-2.26782526241558
Ino80	-0.181082374124002	5.8863762182966	-4.3312396970957	0.000543219821097364	0.000947229255117151	-2.26986748327999
Pfkfb1	0.351284517269029	2.61120565264539	3.99356879300655	0.00109162237062814	0.00181823717522348	-2.26999044014944
Pgam5	0.21222827052033	5.044766060872	4.27090779824177	0.000614998735302665	0.00106294977578449	-2.27307809059986
Ankrd28	-0.468942165435147	6.12837979320342	-4.97244079120346	0.000800572438328756	0.00135825785570722	-2.27645493919702
Gatad2a	-0.156176565591095	8.06826345466478	-4.39495029800955	0.00047664748402926	0.000838119121764569	-2.27686221970718
Dnah7b	1.67449739570635	-2.43172761603867	3.32408902167357	0.00444431159432437	0.00679463076931755	-2.2797262938007
Ncapg2	-0.373637486610756	7.51755715783863	-4.88032076602205	0.000674925543211233	0.00115890492731443	-2.27994430710257
Soat1	0.182493568671614	7.00954115405395	4.36694168193623	0.000504824326682734	0.000883674498460597	-2.2814438516041
Xpo4	-0.55064702380912	6.59099497084946	-5.1750720544687	0.000865390490034065	0.00146230906929914	-2.2836869866615
Gm17354	0.501575827821811	1.02808685297947	3.74982464878552	0.00181363064863563	0.00293202361013269	-2.28905493667656
Gm42688	-0.736513695140332	0.140505062057852	-3.62198353868066	0.00236866364708069	0.00376148153356685	-2.28930180143305
Fbxl12	-0.258968302787221	3.42533852411145	-4.09794521029094	0.000879095340673725	0.00148433487019027	-2.28943544400553
Morc3	0.157680150561782	6.58744191672007	4.35043873482019	0.000522216086833107	0.000912451251664337	-2.29015681885101
Zfp266	-0.364783408932567	6.09352827877647	-4.71047049124072	0.000703036529595712	0.00120424030315262	-2.29023209023111
Cep70	-0.257366879332765	4.02121777136755	-4.16839022704421	0.000759858607878584	0.00129484916839266	-2.29123742801092
Agrp	-1.32107040392104	-2.28490578562874	-3.31100430069477	0.00453568881155264	0.00692409198668506	-2.29128951872515
Stoml1	-0.315649559240876	3.07542995376754	-4.0502671838563	0.000970414022913883	0.00162788946920441	-2.29285952727996
Gtf3c2	0.182318999375742	5.77790797266055	4.31300890055477	0.0005639612724471	0.000980530042811658	-2.29598009192561
Hivep3	0.59525151656495	5.57285841392754	5.08541959338232	0.000957803994442553	0.00160777944812954	-2.29770054537919
Rpl38	0.226137076120835	7.20281237414108	4.39000671728866	0.000517433655084144	0.000904706696289302	-2.30046894805846
Cog7	-0.252904513742202	4.30450283011708	-4.19435053028408	0.000720179457734592	0.00123115674689564	-2.3008032322417
Ginm1	-0.213500990983254	4.26513832301506	-4.19018877738024	0.000726395862639626	0.00124109967408029	-2.30502741731151
Hsf2bp	0.995334172054231	-2.09470674959464	3.35867281068696	0.0041061776918934	0.00630940323703834	-2.30576283030828
