genes	logFC	AveExpr	t	P.Value	adj.P.Val
Ppp2r5b	2.3205278607051	6.5370694484929	37.1904413282924	3.63467456772879e-15	6.94045541237774e-13
Optn	3.2808112944244	4.37188238940449	36.9334513510148	3.98449458184983e-15	7.51677303163911e-13
Rasa3	-2.2871497055394	6.6636870794721	-36.705345064375	4.32349383286946e-15	8.05919838512738e-13
Zcchc3	3.21200707501296	4.25697477878248	36.6446838030726	4.41988752655599e-15	8.12903694667886e-13
Vldlr	5.26624943693517	3.59342084843944	36.6330568214532	4.46479229412685e-15	8.12903694667886e-13
Shroom2	3.89816574367199	4.49738712865743	36.5473721097597	4.58142749610149e-15	8.24551629125945e-13
Tmem171	-3.69356583283063	3.21910950307883	-36.4764173667868	4.6991218864055e-15	8.31053033529005e-13
S100a7a	-4.56554744760707	3.35449226981376	-36.4624720760089	4.73283525142854e-15	8.31053033529005e-13
Krt14	10.9777085215731	3.49160720976304	36.6654704410342	4.77677692027146e-15	8.31053033529005e-13
Stbd1	3.91294295102158	3.77560569177489	36.3321803592209	4.95340955575972e-15	8.4818482092903e-13
Nptxr	-2.79517001209899	5.08991048641037	-36.3129352223808	4.9835868901182e-15	8.4818482092903e-13
Cobl	4.63695726624653	2.7734762490584	36.1803494844924	5.24582758615753e-15	8.83216863914566e-13
Ackr3	-5.37666648128571	3.09525649638033	-36.0122745452009	5.59997327516194e-15	9.32812569600912e-13
S100a4	-2.68158180533018	7.28959914283721	-35.5716320584858	6.54447929784344e-15	1.07866796679613e-12
Itgb7	-3.45380273582654	3.88457901765912	-35.4322937594001	6.89502058986413e-15	1.1246065874593e-12
Slc9a3r1	2.51680615298268	7.77178600419201	35.3629051847512	7.07335601100212e-15	1.14180008680692e-12
Smarca2	5.95280118418689	3.26632469982033	35.2484698367033	7.46531026640003e-15	1.19277375664583e-12
Gata4	4.02440084652269	3.64622638901428	35.067478131355	7.91140894013386e-15	1.24210399775277e-12
Pkp1	-2.43432949784944	5.9550140953716	-35.057185871264	7.9327116985105e-15	1.24210399775277e-12
Pdgfrb	-3.48186323019188	4.51333132770488	-34.9734227754496	8.19044517876518e-15	1.2626250376128e-12
Tns1	2.31901278256361	6.49977281967242	34.956303424036	8.2403525579359e-15	1.2626250376128e-12
Adgrg2	7.37341712043511	2.76061030050144	35.0059321009782	8.30568264619483e-15	1.2626250376128e-12
Cpne8	5.45722545157188	3.09326611118339	34.7803847212947	8.87295878550974e-15	1.32700497883692e-12
Pfkfb3	3.72832304639135	3.98580548155762	34.7551896486587	8.89867944679246e-15	1.32700497883692e-12
Fam129a	6.4399797157669	2.94042563434415	34.7672161715073	8.99239556086162e-15	1.32832952539595e-12
Adamts5	3.40808824246234	6.42611812419687	34.6525051310157	9.24990915758239e-15	1.34697795277986e-12
Cplx2	-4.66277766807567	2.83009716219981	-34.6482554936522	9.29068967302497e-15	1.34697795277986e-12
Tmcc3	-4.95081754216601	3.29202340790374	-34.5749999501429	9.56622796064789e-15	1.36596626820034e-12
Mpp2	3.31792194250788	5.12991743443726	34.5469092475767	9.62953452294702e-15	1.36596626820034e-12
Epha4	4.40936774264086	2.86906105030074	34.532542018917	9.70140094771327e-15	1.36596626820034e-12
Tti1	-2.18878516655845	5.94397173847085	-34.5004828482255	9.79946049420752e-15	1.36596626820034e-12
Kcnab2	-3.25627653080222	3.30564603587566	-34.4855329531658	9.85784827606577e-15	1.36596626820034e-12
Irgm1	2.60898128056358	4.70865901065414	34.4474484589868	1.00006956776626e-14	1.37360432386702e-12
F2rl1	-3.04587697326413	3.91587096270814	-34.4124183711782	1.01368853619173e-14	1.38020305214697e-12
Ror1	5.59303648605518	2.19420638842937	33.9934740727721	1.20136846804578e-14	1.62164029936732e-12
Phf19	-3.92446758663457	3.32760516937912	-33.9328845508465	1.2210183448073e-14	1.63407737119596e-12
Smad6	3.46711742747946	3.81134293367498	33.6358827419049	1.370343627522e-14	1.81837631523216e-12
Baiap2l1	7.87659389595217	2.12079168232107	33.5989779157582	1.43730655109225e-14	1.86378115850892e-12
Arnt2	4.81503093597336	2.91637405088672	33.5187365355112	1.43975217365608e-14	1.86378115850892e-12
Ngef	-3.78629600187434	3.78270368496665	-33.49660637031	1.44801035337009e-14	1.86378115850892e-12
Fam83d	-2.12882481842701	6.4055660482911	-33.4873654611587	1.45217333847291e-14	1.86378115850892e-12
