genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Hmox1	0.652861534177661	6.55200078330332	16.6333086217348	2.81446671424413e-11	4.24421580508015e-07	15.81199830306
Hspa5	0.563673624763579	10.6906005625938	14.8383386736759	1.48909448216565e-10	1.1227772395529e-06	14.5267753863473
Herpud1	0.579600452134793	6.94860147298515	13.4819648205867	5.9231819511376e-10	2.9773861274385e-06	13.1220438665823
2610203C20Rik	0.582823311707527	6.53436594183777	12.4714230828304	1.793828928616e-09	6.00140106194965e-06	12.0712340292128
Mat2a	0.401424290889731	8.46755358335541	12.3801805517366	1.98985446351116e-09	6.00140106194965e-06	12.0133172472027
Nqo1	0.497048358180992	5.54528125878463	11.6978438077963	4.41157184135845e-09	1.06472335743612e-05	11.1914270042453
Syvn1	0.537392881739749	6.85780266609966	11.5857354524099	5.04623423328041e-09	1.06472335743612e-05	11.0817999714358
Ramp3	0.718446955498459	0.486101669138107	11.4923803776758	5.64839977419695e-09	1.06472335743612e-05	10.5957136986593
Xbp1	0.454364569047426	6.48898530714975	10.8391586943247	1.26960186847141e-08	2.12728846406099e-05	10.1922295238032
Sdf2l1	0.589294264571281	5.57899222077729	10.7444247411808	1.43237762927351e-08	2.16002546494445e-05	10.0275228248698
Tfrc	0.465331731760061	9.1700615352292	10.3742553408757	2.31349577767601e-08	3.17159239339584e-05	9.61545931785395
Sgk1	0.421176697629025	6.13392725722906	9.92747262763992	4.20018689317796e-08	5.27823486242696e-05	9.02996242500315
H19	-0.482122905308238	5.02646255559246	-9.67568216952606	5.93060667181132e-08	6.87950373930113e-05	8.68991353038226
Loxl2	-0.356367542382605	6.67726039731701	-9.14901558334298	1.24724341298559e-07	0.000125389537785485	7.96495884060651
Snhg17	0.384561066777901	6.54233047203809	9.09661314004035	1.34523022442386e-07	0.000126787948651949	7.88333594194217
Id2	0.480138131880628	6.59777364227356	9.01636621010643	1.63902562534288e-07	0.000145391214295121	7.69967003566687
Hmgcs1	-0.313878384483779	7.02600474280164	-8.84911900082528	1.93083583577609e-07	0.000161761135575019	7.52094133883371
Gclc	0.298791592256434	6.56009315917505	8.75705526569664	2.2126154546218e-07	0.000175611795029983	7.39294139664784
Slc48a1	0.284748179852151	7.22307419869827	8.69961087071078	2.41011000197013e-07	0.000181722294148548	7.29943304877114
Col3a1	-0.32131664064793	8.26024017578654	-8.6132027875592	2.74287412385734e-07	0.000196964484703661	7.16195893078736
Nsdhl	-0.352183606330136	5.21383256110459	-8.57805736400275	2.89175440067834e-07	0.00019744948935701	7.14443307168886
Creld2	0.368704556134343	6.7388957145386	8.55114492572307	3.01149751671832e-07	0.00019744948935701	7.09030616278577
Txnrd1	0.335987444627024	8.75232987265842	8.40877859892556	3.73785967477866e-07	0.000234862182898593	6.8441305433324
Clcf1	0.422798406684663	5.86355847543714	8.19262286032373	5.21360683474023e-07	0.000314484764271531	6.55980538012737
Egr1	-0.332266316476929	6.82530810573284	-8.15159577787402	5.55710678662491e-07	0.000322312193624245	6.47288102473242
Manf	0.378916454573496	7.26075457677372	8.03111805527262	6.71036482641733e-07	0.000374786302156938	6.27939674366105
Id3	0.964067447467704	6.44900649583907	10.6249140356259	1.07107835847098e-06	0.000556960746404911	6.13623616411216
Dnm3os	0.667511298858933	2.83060721648507	7.89809113560849	8.28116515472228e-07	0.000445999894761471	5.81743691234484
Rapgef3	0.333652791380081	5.23285240573852	7.63044903974744	1.27302041171254e-06	0.000639904926954171	5.7013248684966
Wnt9a	-0.653457824899687	3.23005268658812	-7.55088207598576	1.44919189033986e-06	0.000682931678322657	5.46977684646636
Ddit3	0.435490477557392	4.81567339047331	7.43782967312344	1.74471059468476e-06	0.000797279871752916	5.39793466268225
Fmnl1	-0.310048582668809	6.0134459533992	-7.40051532542483	1.85560520762754e-06	0.00082301548620657	5.29645619932059
Grem1	0.659549176345078	3.44102155914096	7.57714778673366	1.38836731371657e-06	0.000675373519059544	5.28188079358527
Crlf1	0.331758394307303	3.04581929744392	7.36181979072443	1.9784387581929e-06	0.000838886057416797	5.2777467116708
Efemp1	-0.25490720412194	7.52891913533817	-7.35449153522977	2.00264576041145e-06	0.000838886057416797	5.19190987748757
Gm15344	1.39492752418791	0.878729802452715	9.54093760652011	7.15258707619073e-08	7.70435807921116e-05	5.05666126460019
Tenm4	-0.549900896005605	1.60967342871907	-7.2369100856925	2.43651424820995e-06	0.000966911443763317	5.04446350774326
Zfp57	0.361847639576673	5.97317688641457	7.20295690595011	2.57934912353195e-06	0.000997348327765689	4.98386321538692
Dusp9	-0.310691236958401	4.9355088580821	-7.140768314639	2.86417548342824e-06	0.00105345771439263	4.8987674997357
Pdia4	0.278297222575635	8.44121862342078	7.16487456281568	2.75004484038687e-06	0.00103676690482585	4.84255747387868
Ero1lb	0.813699965037968	2.71298341855986	7.32539630809053	2.10185974033483e-06	0.000856649861736467	4.76661720262485
Acsl3	-0.285187510772585	5.77249041531896	-7.01622052681743	3.53819369719503e-06	0.00124083630124886	4.65136094619132
Hspa8	-0.250179544588743	10.9949039652416	-7.07559370450404	3.19826985582864e-06	0.00114833117680704	4.6436894105367
Prl2c2	0.385116997421298	2.09128044925891	6.91844082785854	4.18287400887435e-06	0.00140172755675167	4.55558167165514
Ccdc80	-0.329333901107701	6.38602806165864	-6.93190921538054	4.0872242631265e-06	0.00140080322472608	4.5340729672937
Oasl1	-0.435788524812128	2.95501703112737	-6.89987337718207	4.31859135131874e-06	0.0014157469038671	4.47233254782631
Inhbb	-0.32245604970662	6.04425645873159	-6.86600131618873	4.57817366486887e-06	0.00146891189077069	4.43801612999801
Slc6a9	0.25632078592528	5.93757570078358	6.83418585619454	4.83687597083159e-06	0.00151958520083626	4.34134959066499
Mthfr	0.284971506722414	5.97271105190289	6.78880737716363	5.23260835837407e-06	0.00161036191927104	4.27158345225927
Kctd11	-0.335666824818569	4.55411802926356	-6.72204876825161	5.87739212977919e-06	0.00174682856098854	4.21320618180691
Medag	-0.323956709831981	3.94952792217293	-6.69413484181077	6.17113052468093e-06	0.00175586128890922	4.17369406079027
Txndc11	0.283970158306729	6.07414775452507	6.71910102832777	5.9077093242981e-06	0.00174682856098854	4.15105793875978
Ankrd16	0.390734421708675	4.51275830025102	6.65949514229621	6.55710977103075e-06	0.00176573598834185	4.11741940104838
Creb3l2	0.361974351060613	6.46492898752438	6.68118419276521	6.31258054806718e-06	0.00176284656786765	4.09381379344607
Leng8	0.341711894866731	6.77689949544624	6.69590762054234	6.15202704601895e-06	0.00175586128890922	4.0709608449612
Nrn1	0.306256212842584	5.56770744218826	6.66670154150293	6.47478318125138e-06	0.00176573598834185	4.05763900673382
Ifit1	-0.770032551602986	1.93595047879644	-6.7858481464098	7.22177855149049e-06	0.0018831452121999	3.94361458432003
Pan2	0.239671720635575	5.63661399965038	6.58732308110591	7.44453306845164e-06	0.00190277218088561	3.93776900123381
Slc25a1	-0.286175601665789	5.98817467739945	-6.60290405932682	7.24286620076885e-06	0.0018831452121999	3.93374659954136
mt-Tp	0.53181347052903	3.43195274644456	6.51934826184051	8.39538114507764e-06	0.00207544832242247	3.8613852800484
Htra1	-0.234802021289921	7.97734850467338	-6.56477683996536	7.74679169282376e-06	0.00194702697879637	3.79366895412115
Ereg	0.32346070560829	4.74517681598394	6.3961543688333	1.04556935343892e-05	0.00250272791267602	3.61768283147578
Fads2	-0.293847205337585	7.53741889887499	-6.43687031321073	9.72190923241073e-06	0.00236461921330248	3.59950698257599
Trim39	0.299914745524029	5.34371927050716	6.26987301845059	1.3121836200028e-05	0.0029981407560064	3.38755493617327
Calr	0.23020255147614	10.6362978430418	6.32088906965471	1.1968230515471e-05	0.00282001431520785	3.30928341527908
Bhlhe40	-0.262140177225434	5.95669880580027	-6.23312657569264	1.40241677091677e-05	0.00312414088513324	3.28302488130139
Apol9a	-0.409943549987188	2.61697321353274	-6.15291877837087	1.62255619370296e-05	0.00347673148429027	3.23821949811836
Spry1	-0.550325963038622	3.02421694067119	-6.30643383105985	1.22839497176437e-05	0.00284987633449334	3.23074788709091
Rcor2	-0.262378952430685	5.44522615811477	-6.14808503078935	1.63692264843905e-05	0.00347673148429027	3.15940318610985
Hyou1	0.225004489478504	8.61255573679023	6.20968679755389	1.4633314763052e-05	0.00319812154531629	3.15146563459249
Smpdl3b	-0.31062414216629	4.62418325777315	-6.09609319670595	1.80009135959921e-05	0.00365815999680258	3.11986237970396
Metap1d	0.31922708325491	4.7354376203379	6.09396337276791	1.80712601498375e-05	0.00365815999680258	3.11002621346032
